井名	深度	SH	SS	RT	RT	PERM2024	PERM	POR2024	POR	SW	SW2024	AC	SP	CAL	GR	DEN	CNL	RT	解释结论	层位
耿181	2441.875	13.267	86.733	25.92	25.765	0.231	0.739	9.352	10.766	39.656	0.31	222.111	74.176	21.767	78.764	2.494	18.529	25.92	油层	长4+5!2^(2_2)
耿181	2442.000	14.066	85.934	26.701	25.899	0.192	0.677	8.979	10.554	39.732	0.303	220.569	73.005	21.748	81.236	2.504	17.508	26.701	油层	长4+5!2^(2_2)
耿181	2442.125	15.994	84.006	27.231	26.039	0.14	0.629	8.304	10.379	39.901	0.299	219.306	71.906	21.702	86.421	2.503	17.717	27.231	油层	长4+5!2^(2_2)
耿181	2442.250	18.236	81.764	27.55	26.35	0.102	0.59	7.645	10.229	40.161	0.297	218.218	70.874	21.615	92.04	2.492	18.96	27.55	油层	长4+5!2^(2_2)
耿181	2442.375	20.033	79.967	27.643	26.863	0.079	0.564	7.147	10.124	40.444	0.296	217.457	69.907	21.482	96.308	2.484	20.261	27.643	油层	长4+5!2^(2_2)
耿181	2442.500	20.427	79.573	27.521	27.475	0.071	0.556	6.968	10.094	40.635	0.297	217.238	69.008	21.325	97.238	2.478	20.776	27.521	油层	长4+5!2^(2_2)
耿181	2442.625	18.669	81.331	27.25	27.833	0.095	0.583	7.523	10.201	40.475	0.299	218.016	68.184	21.205	93.101	2.478	20.229	27.25	油层	长4+5!2^(2_2)
耿181	2442.750	16.309	83.691	26.97	27.625	0.139	0.647	8.273	10.443	39.89	0.301	219.766	67.425	21.162	87.11	2.484	19.06	26.97	油层	长4+5!2^(2_2)
耿181	2442.875	14.806	85.194	26.747	26.76	0.197	0.759	9.004	10.83	38.848	0.302	222.566	66.727	21.196	82.732	2.495	17.967	26.747	油层	长4+5!2^(2_2)
耿181	2443.000	14.541	85.459	26.584	25.473	0.259	0.935	9.589	11.358	37.426	0.303	226.398	66.092	21.267	81.214	2.5	17.625	26.584	油层	长4+5!2^(2_2)
耿181	2443.125	15.144	84.856	26.427	24.255	0.319	1.181	9.998	11.972	35.912	0.304	230.855	65.526	21.317	81.796	2.496	18.318	26.428	油层	长4+5!2^(2_2)
耿181	2443.250	15.413	84.587	26.216	23.427	0.395	1.444	10.433	12.532	34.691	0.306	234.905	65.021	21.335	81.6	2.486	19.437	26.216	油层	长4+5!2^(2_2)
耿181	2443.375	15.185	84.815	25.924	22.939	0.48	1.657	10.838	12.935	33.963	0.308	237.823	64.576	21.341	80.389	2.473	20.673	25.924	油层	长4+5!2^(2_2)
耿181	2443.500	14.893	85.107	25.584	22.562	0.548	1.765	11.116	13.122	33.773	0.311	239.184	64.194	21.356	79.344	2.46	21.693	25.584	油层	长4+5!2^(2_2)
耿181	2443.625	14.584	85.416	25.306	22.18	0.565	1.751	11.179	13.098	34.011	0.313	239.01	63.884	21.382	78.583	2.449	21.852	25.306	油层	长4+5!2^(2_2)
耿181	2443.750	13.833	86.167	25.201	22.015	0.592	1.668	11.272	12.956	34.399	0.314	237.978	63.641	21.392	76.833	2.438	20.952	25.201	油层	长4+5!2^(2_2)
耿181	2443.875	12.523	87.477	25.325	22.38	0.638	1.552	11.424	12.745	34.792	0.313	236.452	63.466	21.37	73.607	2.427	19.693	25.326	油层	长4+5!2^(2_2)
耿181	2444.000	11.218	88.782	25.664	23.413	0.686	1.418	11.575	12.486	35.164	0.31	234.575	63.363	21.324	70.313	2.42	18.808	25.664	油层	长4+5!2^(2_2)
耿181	2444.125	10.255	89.745	26.146	25.041	0.652	1.227	11.467	12.077	35.838	0.306	231.607	63.344	21.281	68.109	2.417	18.651	26.146	油层	长4+5!2^(2_2)
耿181	2444.250	9.474	90.526	26.653	26.942	0.577	0.997	11.212	11.517	36.952	0.301	227.556	63.401	21.253	66.612	2.422	18.663	26.653	油层	长4+5!2^(2_2)
耿181	2444.375	8.894	91.106	27.138	29.082	0.493	0.792	10.893	10.933	38.264	0.298	223.318	63.533	21.233	65.722	2.438	18.395	27.138	油层	长4+5!2^(2_2)
耿181	2444.500	8.327	91.673	27.591	31.477	0.429	0.646	10.618	10.443	39.435	0.294	219.768	63.739	21.205	64.681	2.467	17.763	27.591	油层	长4+5!2^(2_2)
耿181	2444.625	7.327	92.673	28.001	33.901	0.451	0.566	10.715	10.135	40.148	0.291	217.536	64.03	21.164	61.858	2.499	16.546	28.0	油层	长4+5!2^(2_2)
耿181	2444.750	6.169	93.831	28.322	35.725	0.526	0.537	11.018	10.014	40.326	0.288	216.658	64.345	21.123	58.06	2.522	14.982	28.323	油层	长4+5!2^(2_2)
耿181	2444.875	5.127	94.873	28.479	36.372	0.662	0.56	11.48	10.11	39.893	0.287	217.352	64.716	21.094	54.151	2.53	13.373	28.479	油层	长4+5!2^(2_2)
耿181	2445.000	4.315	95.685	28.411	35.718	0.872	0.639	12.061	10.416	38.947	0.287	219.573	65.182	21.085	50.614	2.518	12.085	28.411	油层	长4+5!2^(2_2)
耿181	2445.125	3.946	96.054	28.039	33.923	1.17	0.782	12.639	10.898	37.748	0.29	223.067	65.705	21.096	48.426	2.488	11.849	28.04	油层	长4+5!2^(2_2)
耿181	2445.250	4.253	95.747	27.295	31.117	1.455	1.021	13.092	11.577	36.361	0.295	227.978	66.267	21.129	48.539	2.454	12.5	27.294	油层	长4+5!2^(2_2)
耿181	2445.375	5.182	94.818	26.284	27.994	1.606	1.275	13.305	12.182	35.484	0.303	232.371	66.859	21.192	51.068	2.432	13.509	26.283	油层	长4+5!2^(2_2)
耿181	2445.500	6.282	93.718	25.158	24.887	1.571	1.444	13.261	12.539	35.391	0.313	234.955	67.47	21.288	54.489	2.422	14.433	25.158	油层	长4+5!2^(2_2)
耿181	2445.625	7.468	92.532	24.127	22.18	1.322	1.488	12.896	12.624	35.934	0.323	235.574	68.092	21.407	58.399	2.422	15.328	24.128	油层	长4+5!2^(2_2)
耿181	2445.750	8.719	91.281	23.382	20.273	1.063	1.453	12.445	12.555	36.673	0.331	235.073	68.712	21.521	62.593	2.429	16.159	23.382	油层	长4+5!2^(2_2)
耿181	2445.875	9.42	90.58	22.893	19.136	0.854	1.354	12.004	12.355	37.568	0.337	233.626	69.323	21.608	65.121	2.441	16.631	22.893	油层	长4+5!2^(2_2)
耿181	2446.000	10.026	89.974	22.596	18.673	0.669	1.204	11.524	12.031	38.67	0.341	231.272	69.915	21.66	67.495	2.449	16.924	22.596	油层	长4+5!2^(2_2)
耿181	2446.125	11.34	88.66	22.481	18.848	0.473	1.041	10.775	11.636	39.88	0.343	228.409	70.479	21.685	71.989	2.452	17.424	22.481	油层	长4+5!2^(2_2)
耿181	2446.250	12.426	87.574	22.413	19.251	0.356	0.906	10.217	11.276	41.015	0.344	225.806	71.012	21.706	75.649	2.452	17.997	22.413	油层	长4+5!2^(2_2)
耿181	2446.375	11.797	88.203	22.348	19.69	0.324	0.802	10.042	10.968	42.046	0.345	223.57	71.512	21.731	74.366	2.457	18.456	22.348	油层	长4+5!2^(2_2)
耿181	2446.500	10.793	89.207	22.297	20.069	0.339	0.744	10.141	10.785	42.692	0.345	222.244	71.974	21.76	71.75	2.467	18.568	22.297	油层	长4+5!2^(2_2)
耿181	2446.625	12.168	87.832	22.324	20.345	0.275	0.738	9.696	10.763	42.74	0.345	222.085	72.391	21.791	75.706	2.473	18.11	22.324	油层	长4+5!2^(2_2)
耿181	2446.750	14.215	85.785	22.481	20.564	0.223	0.75	9.269	10.803	42.458	0.343	222.374	72.768	21.817	81.212	2.477	17.505	22.481	油层	长4+5!2^(2_2)
耿181	2446.875	14.591	85.409	22.8	20.794	0.214	0.769	9.193	10.864	41.96	0.34	222.816	73.107	21.829	82.127	2.479	17.195	22.8	油层	长4+5!2^(2_2)
耿181	2447.000	13.304	86.696	23.302	21.106	0.254	0.795	9.554	10.949	41.233	0.335	223.432	73.407	21.815	78.579	2.478	17.1	23.302	油层	长4+5!2^(2_2)
耿181	2447.125	12.64	87.36	24.025	21.599	0.279	0.81	9.742	10.995	40.467	0.327	223.766	73.664	21.762	76.69	2.471	17.266	24.024	油层	长4+5!2^(2_2)
耿181	2447.250	12.738	87.262	24.883	22.353	0.276	0.8	9.718	10.962	39.862	0.318	223.529	73.887	21.686	77.012	2.467	17.806	24.884	油层	长4+5!2^(2_2)
耿181	2447.375	12.563	87.437	25.764	23.451	0.265	0.748	9.632	10.797	39.678	0.31	222.337	74.076	21.611	76.791	2.472	18.537	25.765	油层	长4+5!2^(2_2)
耿181	2447.500	11.815	88.185	26.518	24.791	0.256	0.659	9.564	10.491	40.069	0.304	220.119	74.235	21.564	75.169	2.486	19.007	26.518	油层	长4+5!2^(2_2)
耿181	2447.625	10.828	89.172	26.959	25.938	0.208	0.427	8.052	10.043	41.24	0.256	216.866	74.361	21.567	73.017	2.504	18.628	26.959	油层	长4+5!2^(2_2)
耿181	2447.750	9.868	90.132	27.071	26.452	0.048	0.01	1.89	9.613	42.704	0.06	213.754	74.463	21.609	70.82	2.52	17.398	27.071	油层	长4+5!2^(2_2)
耿181	2447.875	14.21	85.79	26.878	26.16	0.0	0.01	0.0	2.434	85.785	0.0	211.32	74.542	21.679	68.437	2.532	15.418	26.878		长4+5!2^(2_2)
耿181	2448.000	15.298	84.702	26.454	25.235	0.0	0.01	0.0	0.1	99.9	0.0	209.681	74.602	21.747	67.245	2.535	13.693	26.454		长4+5!2^(2_2)
耿181	2448.125	15.649	84.351	25.859	24.131	0.0	0.01	0.0	0.1	99.9	0.0	209.416	74.643	21.84	67.76	2.529	13.321	25.86		长4+5!2^(2_2)
耿181	2448.250	17.332	82.668	25.174	23.295	0.033	0.01	1.74	0.1	99.9	0.065	210.318	74.673	21.925	70.179	2.524	14.044	25.174		长4+5!2^(2_2)
耿181	2448.375	13.469	86.531	24.41	22.834	0.135	0.01	7.303	7.126	59.233	0.277	212.207	74.693	21.984	75.548	2.522	15.118	24.409		长4+5!2^(2_2)
耿181	2448.500	14.655	85.345	23.561	22.658	0.122	0.01	8.064	9.732	45.292	0.333	214.616	74.708	22.004	84.07	2.521	16.101	23.561	油层	长4+5!2^(2_2)
耿181	2448.625	18.322	81.678	22.621	22.642	0.095	0.556	7.543	10.09	44.839	0.344	217.214	74.72	21.98	92.466	2.515	17.012	22.622	油层	长4+5!2^(2_2)
耿181	2448.750	19.96	80.04	21.636	22.63	0.094	0.648	7.528	10.448	44.523	0.356	219.802	74.734	21.931	95.649	2.5	17.782	21.635	油层	长4+5!2^(2_2)
耿181	2448.875	18.942	81.058	20.654	22.501	0.124	0.754	8.037	10.816	44.257	0.368	222.465	74.752	21.872	92.78	2.479	18.233	20.653	油层	长4+5!2^(2_2)
耿181	2449.000	16.5	83.5	19.739	22.129	0.19	0.89	8.959	11.232	43.845	0.379	225.484	74.777	21.816	86.353	2.454	18.156	19.739	油层	长4+5!2^(2_2)
耿181	2449.125	14.672	85.328	18.986	21.373	0.287	1.044	9.765	11.644	43.37	0.39	228.472	74.816	21.779	81.1	2.435	17.709	18.987	油层	长4+5!2^(2_2)
耿181	2449.250	13.861	86.139	18.433	20.355	0.36	1.174	10.252	11.96	43.03	0.397	230.763	74.869	21.768	78.478	2.43	17.424	18.432	油层	长4+5!2^(2_2)
耿181	2449.375	13.956	86.044	18.11	19.292	0.386	1.249	10.398	12.13	42.896	0.403	231.995	74.941	21.787	78.458	2.43	17.513	18.11	油层	长4+5!2^(2_2)
耿181	2449.500	15.098	84.902	18.029	18.477	0.346	1.264	10.181	12.165	42.889	0.405	232.244	75.036	21.827	81.378	2.438	17.716	18.029	油层	长4+5!2^(2_2)
耿181	2449.625	20.197	79.803	18.216	18.264	0.196	1.273	8.85	12.183	42.616	0.403	232.376	75.165	21.876	93.161	2.454	17.575	18.216	油层	长4+5!2^(2_2)
耿181	2449.750	30.701	69.299	18.594	18.664	0.086	1.318	6.976	12.281	41.898	0.398	233.083	75.328	21.919	113.183	2.465	17.557	18.595	油层	长4+5!2^(2_2)
耿181	2449.875	43.885	56.115	19.127	19.658	0.033	1.415	5.194	12.48	40.753	0.392	234.529	75.532	21.943	133.156	2.474	18.286	19.127		长4+5!2^(2_2)
耿181	2450.000	48.453	51.547	19.79	21.238	0.018	1.542	4.187	12.727	39.405	0.383	236.317	75.784	21.936	143.078	2.48	19.699	19.79		长4+5!2^(2_2)
耿181	2450.125	46.11	53.89	20.624	23.529	0.032	1.63	5.213	12.889	38.196	0.371	237.491	76.103	21.895	135.602	2.479	21.175	20.623		长4+5!2^(2_2)
耿181	2450.250	34.557	65.443	21.635	26.396	0.078	1.63	6.842	12.888	37.294	0.356	237.486	76.486	21.84	118.803	2.482	22.66	21.636		长4+5!2^(2_2)
耿181	2450.375	23.66	76.34	22.822	29.747	0.166	1.495	8.533	12.635	36.923	0.341	235.654	76.943	21.789	99.792	2.493	23.835	22.824		长4+5!2^(2_2)
耿181	2450.500	16.053	83.947	24.123	33.363	0.289	1.207	9.815	12.039	37.406	0.326	231.33	77.479	21.755	83.979	2.509	23.534	24.123		长4+5!2^(2_2)
耿181	2450.625	11.598	88.402	25.386	36.738	0.284	0.844	8.595	11.075	39.155	0.268	224.341	78.119	21.719	73.564	2.527	20.744	25.385	油层	长4+5!2^(2_2)
耿181	2450.750	8.885	91.115	26.428	39.245	0.069	0.325	2.034	10.009	41.812	0.063	216.628	78.85	21.652	67.13	2.544	17.049	26.429	油层	长4+5!2^(2_2)
耿181	2450.875	11.433	88.567	27.109	40.329	0.0	0.01	0.0	2.468	85.707	0.0	210.166	79.679	21.551	63.663	2.554	13.955	27.109	油层	长4+5!2^(2_2)
耿181	2451.000	9.909	90.091	27.351	39.633	0.0	0.01	0.0	0.1	99.9	0.0	206.538	80.603	21.441	58.774	2.555	11.733	27.351	油层	长4+5!2^(2_2)
耿181	2451.125	7.923	92.077	27.096	36.982	0.0	0.01	0.0	0.1	99.9	0.0	206.638	81.64	21.366	55.377	2.542	10.395	27.097	油层	长4+5!2^(2_2)
耿181	2451.250	6.581	93.419	26.507	33.331	0.113	0.01	2.235	0.1	99.9	0.062	209.249	82.765	21.338	52.997	2.524	10.042	26.507	油层	长4+5!2^(2_2)
耿181	2451.375	5.1	94.9	25.693	29.503	0.486	0.01	9.526	7.31	57.658	0.265	213.481	83.974	21.343	53.048	2.504	10.936	25.692	油层	长4+5!2^(2_2)
耿181	2451.500	5.908	94.092	24.754	26.189	0.612	0.608	11.341	10.3	42.122	0.318	218.73	85.252	21.356	56.692	2.486	12.793	24.754	油层	长4+5!2^(2_2)
耿181	2451.625	7.926	92.074	23.757	23.903	0.595	0.816	11.286	11.006	40.666	0.328	223.852	86.597	21.354	62.459	2.476	14.74	23.758	油层	长4+5!2^(2_2)
耿181	2451.750	9.38	90.62	22.746	22.439	0.601	1.004	11.305	11.54	39.93	0.339	227.712	87.978	21.352	66.276	2.474	16.01	22.745	油层	长4+5!2^(2_2)
耿181	2451.875	9.757	90.243	21.733	21.487	0.633	1.112	11.409	11.815	40.041	0.351	229.712	89.382	21.37	67.018	2.475	16.631	21.732	油层	长4+5!2^(2_2)
耿181	2452.000	9.419	90.581	20.715	20.702	0.67	1.115	11.527	11.823	40.985	0.364	229.77	90.781	21.419	65.962	2.481	16.986	20.715	油层	长4+5!2^(2_2)
耿181	2452.125	8.72	91.28	19.671	19.784	0.711	1.061	11.645	11.69	42.467	0.378	228.804	92.156	21.497	63.975	2.492	17.07	19.673	油层	长4+5!2^(2_2)
耿181	2452.250	8.191	91.809	18.603	18.633	0.788	1.065	11.849	11.699	43.644	0.394	228.871	93.482	21.584	62.262	2.503	16.618	18.602	油层	长4+5!2^(2_2)
耿181	2452.375	8.134	91.866	17.531	17.269	0.755	1.212	10.281	12.046	43.866	0.347	231.377	94.744	21.659	61.529	2.512	15.56	17.53	油层	长4+5!2^(2_2)
耿181	2452.500	8.673	91.327	16.503	15.8	0.0	1.545	0.0	12.732	43.136	0.0	236.356	95.919	21.709	62.184	2.519	14.357	16.503	油层	长4+5!2^(2_2)
耿181	2452.625	11.776	88.224	15.593	14.425	0.0	1.52	0.0	10.185	56.38	0.0	243.881	96.974	21.728	66.084	2.519	13.768	15.594		长4+5!2^(2_2)
耿181	2452.750	21.466	78.534	14.81	13.308	0.0	0.01	0.0	0.1	99.9	0.0	252.258	97.91	21.734	75.651	2.52	14.477	14.81		长4+5!2^(2_2)
耿181	2452.875	34.395	65.605	14.127	12.52	0.0	0.01	0.0	0.1	99.9	0.0	259.621	98.718	21.739	90.874	2.529	17.048	14.127		长4+5!2^(2_2)
耿181	2453.000	52.093	47.907	13.501	12.038	0.0	0.01	0.0	0.1	99.9	0.0	264.101	99.387	21.751	107.886	2.545	21.262	13.501		长4+5!2^(2_3)
耿181	2453.125	68.274	31.726	12.894	11.772	0.0	0.01	0.0	0.1	99.9	0.0	263.677	99.889	21.771	120.356	2.563	25.093	12.895		长4+5!2^(2_3)
耿181	2453.250	73.592	26.408	12.314	11.556	0.0	0.01	0.0	0.1	99.9	0.0	259.2	100.246	21.795	124.079	2.581	26.406	12.314		长4+5!2^(2_3)
耿181	2453.375	66.81	33.19	11.805	11.311	0.0	0.01	0.0	0.1	99.9	0.0	251.928	100.459	21.817	119.326	2.598	24.942	11.804		长4+5!2^(2_3)
耿181	2453.500	54.922	45.078	11.424	11.025	0.0	0.01	0.0	0.1	99.9	0.0	244.052	100.529	21.84	110.236	2.603	21.901	11.424		长4+5!2^(2_3)
耿181	2453.625	49.538	50.462	11.253	10.762	0.0	0.01	0.0	0.1	99.9	0.0	237.68	100.44	21.864	105.695	2.598	18.901	11.253		长4+5!2^(2_3)
耿181	2453.750	50.568	49.432	11.275	10.609	0.0	0.01	0.0	0.1	99.9	0.0	233.366	100.222	21.887	106.577	2.586	17.302	11.275		长4+5!2^(2_3)
耿181	2453.875	52.831	47.169	11.465	10.619	0.0	0.01	0.0	0.1	99.9	0.0	231.604	99.88	21.904	108.502	2.573	17.788	11.466		长4+5!2^(2_3)
耿181	2454.000	52.869	47.131	11.783	10.8	0.0	0.01	0.0	0.1	99.9	0.0	231.949	99.425	21.911	108.538	2.563	19.581	11.783		长4+5!2^(2_3)
耿181	2454.125	48.849	51.151	12.197	11.159	0.0	0.01	0.0	0.1	99.9	0.0	233.275	98.846	21.911	105.081	2.562	20.669	12.196		长4+5!2^(2_3)
耿181	2454.250	44.081	55.919	12.66	11.652	0.0	0.01	0.0	0.1	99.9	0.0	234.019	98.173	21.91	100.77	2.572	20.579	12.66		长4+5!2^(2_3)
耿181	2454.375	41.259	58.741	13.162	12.278	0.0	0.01	0.0	0.1	99.9	0.0	234.026	97.413	21.91	98.1	2.58	20.25	13.163		长4+5!2^(2_3)
耿181	2454.500	43.075	56.925	13.704	13.038	0.0	0.01	0.0	0.1	99.9	0.0	233.82	96.578	21.911	99.838	2.573	20.364	13.704		长4+5!2^(2_3)
耿181	2454.625	48.852	51.148	14.301	13.932	0.0	0.01	0.0	0.1	99.9	0.0	234.102	95.666	21.906	105.071	2.55	20.769	14.3		长4+5!2^(2_3)
耿181	2454.750	52.743	47.257	14.946	14.896	0.0	0.01	0.0	0.1	99.9	0.0	234.737	94.702	21.891	108.429	2.533	20.847	14.946		长4+5!2^(2_3)
耿181	2454.875	52.92	47.08	15.633	15.888	0.0	0.01	0.0	0.1	99.9	0.0	235.354	93.692	21.864	108.58	2.523	20.804	15.634		长4+5!2^(2_3)
耿181	2455.000	53.595	46.405	16.34	16.867	0.0	0.01	0.0	0.1	99.9	0.0	235.765	92.652	21.829	109.143	2.52	21.343	16.34		长4+5!2^(2_3)
耿181	2455.125	57.218	42.782	17.017	17.756	0.0	0.01	0.0	0.1	99.9	0.0	235.813	91.585	21.79	112.077	2.517	22.792	17.017		长4+5!2^(2_3)
耿181	2455.250	59.392	40.608	17.608	18.461	0.019	0.01	1.499	0.1	99.9	0.081	235.636	90.51	21.751	113.8	2.513	24.014	17.608		长4+5!2^(2_3)
耿181	2455.375	35.876	64.124	18.075	18.892	0.086	1.082	6.501	9.428	56.205	0.345	235.039	89.434	21.719	109.975	2.502	23.676	18.075		长4+5!2^(2_3)
耿181	2455.500	23.722	76.278	18.408	19.017	0.14	1.358	8.334	12.365	41.864	0.4	233.695	88.372	21.695	100.583	2.487	21.577	18.408	油水同层	长4+5!2^(2_3)
耿181	2455.625	19.487	80.513	18.625	18.898	0.19	1.228	8.94	12.083	42.441	0.396	231.648	87.335	21.68	91.998	2.478	19.128	18.625	油水同层	长4+5!2^(2_3)
耿181	2455.750	17.696	82.304	18.801	18.753	0.206	1.114	9.119	11.819	43.035	0.393	229.741	86.331	21.672	88.304	2.481	17.885	18.801	油水同层	长4+5!2^(2_3)
耿181	2455.875	17.943	82.057	18.993	18.729	0.192	1.045	8.982	11.648	43.345	0.39	228.501	85.366	21.666	89.149	2.488	17.778	18.994	油水同层	长4+5!2^(2_3)
耿181	2456.000	18.497	81.503	19.246	18.914	0.172	1.008	8.762	11.555	43.352	0.387	227.825	84.452	21.661	90.593	2.49	17.846	19.246	油水同层	长4+5!2^(2_3)
耿181	2456.125	18.593	81.407	19.585	19.383	0.163	0.972	8.649	11.458	43.282	0.382	227.125	83.603	21.657	90.966	2.485	17.517	19.585	油水同层	长4+5!2^(2_3)
耿181	2456.250	18.362	81.638	19.958	20.095	0.156	0.904	8.553	11.27	43.479	0.377	225.764	82.818	21.655	90.726	2.484	17.088	19.958	油水同层	长4+5!2^(2_3)
耿181	2456.375	17.361	82.639	20.303	20.994	0.154	0.807	8.534	10.984	44.053	0.372	223.694	82.1	21.656	88.824	2.488	16.82	20.304	油水同层	长4+5!2^(2_3)
耿181	2456.500	15.841	84.159	20.556	21.931	0.161	0.712	8.619	10.678	44.838	0.368	221.469	81.457	21.661	85.596	2.501	16.575	20.556	油水同层	长4+5!2^(2_3)
耿181	2456.625	14.347	85.653	20.664	22.628	0.173	0.634	8.77	10.396	45.743	0.367	219.429	80.902	21.668	82.216	2.518	15.938	20.664	油水同层	长4+5!2^(2_3)
耿181	2456.750	12.817	87.183	20.673	22.917	0.193	0.573	8.986	10.162	46.623	0.366	217.729	80.427	21.676	78.475	2.529	14.921	20.673	油水同层	长4+5!2^(2_3)
耿181	2456.875	11.393	88.607	20.641	22.778	0.22	0.145	9.249	10.019	47.216	0.367	216.697	80.031	21.682	74.703	2.524	14.254	20.641	油水同层	长4+5!2^(2_3)
耿181	2457.000	10.555	89.445	20.62	22.339	0.247	0.535	9.496	10.003	47.303	0.367	216.583	79.719	21.685	72.275	2.508	14.336	20.62	油水同层	长4+5!2^(2_3)
耿181	2457.125	10.776	89.224	20.621	21.802	0.252	0.568	9.53	10.143	46.754	0.367	217.595	79.501	21.685	72.704	2.487	14.686	20.621	油水同层	长4+5!2^(2_3)
耿181	2457.250	11.922	88.078	20.6	21.333	0.236	0.631	9.392	10.385	45.86	0.367	219.345	79.365	21.681	75.618	2.471	14.92	20.6	油水同层	长4+5!2^(2_3)
耿181	2457.375	13.934	86.066	20.511	20.967	0.202	0.7	9.07	10.633	45.05	0.368	221.142	79.309	21.673	80.718	2.464	15.45	20.511	油水同层	长4+5!2^(2_3)
耿181	2457.500	16.379	83.621	20.333	20.687	0.159	0.75	8.596	10.803	44.64	0.371	222.379	79.33	21.659	86.73	2.465	16.588	20.333	油水同层	长4+5!2^(2_3)
耿181	2457.625	17.427	82.573	20.071	20.466	0.152	0.78	8.504	10.9	44.597	0.375	223.077	79.44	21.638	89.115	2.472	17.434	20.071	油水同层	长4+5!2^(2_3)
耿181	2457.750	16.307	83.693	19.784	20.273	0.188	0.813	8.893	11.003	44.561	0.379	223.828	79.623	21.614	86.217	2.486	17.119	19.784	油水同层	长4+5!2^(2_3)
耿181	2457.875	13.662	86.338	19.52	20.101	0.272	0.861	9.638	11.147	44.373	0.382	224.87	79.876	21.591	79.204	2.5	16.18	19.519	油水同层	长4+5!2^(2_3)
耿181	2458.000	11.358	88.642	19.309	19.952	0.399	0.924	10.468	11.328	44.014	0.384	226.178	80.198	21.572	72.543	2.51	15.716	19.309	油水同层	长4+5!2^(2_3)
耿181	2458.125	10.708	89.292	19.173	19.842	0.48	1.004	10.84	11.544	43.472	0.386	227.744	80.597	21.56	70.304	2.515	16.259	19.173	油水同层	长4+5!2^(2_3)
耿181	2458.250	10.618	89.382	19.088	19.786	0.547	1.094	11.106	11.769	42.863	0.387	229.379	81.06	21.551	69.684	2.515	17.138	19.088	油水同层	长4+5!2^(2_3)
耿181	2458.375	10.413	89.587	19.022	19.81	0.618	1.189	11.355	11.996	42.252	0.388	231.016	81.588	21.536	68.716	2.509	17.867	19.022	油水同层	长4+5!2^(2_3)
耿181	2458.500	10.511	89.489	18.94	19.952	0.676	1.288	11.543	12.217	41.695	0.389	232.621	82.178	21.503	68.659	2.506	18.307	18.94	油水同层	长4+5!2^(2_3)
耿181	2458.625	11.568	88.432	18.801	20.278	0.617	1.371	11.354	12.391	41.352	0.391	233.882	82.842	21.442	71.454	2.509	18.466	18.801	油水同层	长4+5!2^(2_3)
耿181	2458.750	13.216	86.784	18.601	20.748	0.519	1.433	10.988	12.515	41.224	0.394	234.783	83.57	21.36	75.844	2.51	18.783	18.601	油水同层	长4+5!2^(2_3)
耿181	2458.875	15.455	84.545	18.346	21.252	0.404	1.477	10.47	12.602	41.27	0.399	235.409	84.364	21.272	81.55	2.506	19.236	18.346	油水同层	长4+5!2^(2_3)
耿181	2459.000	18.409	81.591	18.051	21.586	0.289	1.516	9.815	12.678	41.395	0.405	235.96	85.223	21.19	88.621	2.497	20.679	18.051	油水同层	长4+5!2^(2_3)
耿181	2459.125	20.07	79.93	17.738	21.469	0.257	1.549	9.571	12.741	41.584	0.41	236.417	86.159	21.133	92.282	2.484	22.096	17.738	油水同层	长4+5!2^(2_3)
耿181	2459.250	19.027	80.973	17.442	20.91	0.294	1.563	9.825	12.765	41.868	0.415	236.595	87.158	21.109	89.881	2.471	21.898	17.442	油水同层	长4+5!2^(2_3)
耿181	2459.375	16.345	83.655	17.195	20.049	0.386	1.552	10.377	12.746	42.222	0.419	236.453	88.224	21.124	83.567	2.463	20.099	17.195	油水同层	长4+5!2^(2_3)
耿181	2459.500	14.067	85.933	17.029	19.123	0.501	1.518	10.934	12.681	42.609	0.421	235.983	89.348	21.18	77.888	2.457	18.247	17.029	油水同层	长4+5!2^(2_3)
耿181	2459.625	13.195	86.805	16.992	18.396	0.532	1.465	11.057	12.579	42.948	0.422	235.245	90.539	21.274	75.716	2.451	17.482	16.992	油水同层	长4+5!2^(2_3)
耿181	2459.750	12.814	87.186	17.081	17.96	0.529	1.393	11.046	12.436	43.25	0.42	234.212	91.778	21.382	74.9	2.446	17.092	17.081	油水同层	长4+5!2^(2_3)
耿181	2459.875	12.429	87.571	17.295	17.842	0.509	1.287	10.964	12.214	43.641	0.417	232.605	93.062	21.485	74.186	2.446	16.64	17.296	油水同层	长4+5!2^(2_3)
耿181	2460.000	11.716	88.284	17.609	18.05	0.482	1.132	10.853	11.863	44.327	0.411	230.059	94.378	21.57	72.726	2.457	16.208	17.609	油水同层	长4+5!2^(2_3)
耿181	2460.125	11.019	88.981	17.975	18.61	0.072	0.937	1.629	11.36	45.515	0.062	226.413	95.72	21.625	71.506	2.485	15.993	17.975	油水同层	长4+5!2^(2_3)
耿181	2460.250	14.221	85.779	18.317	19.352	0.0	0.416	0.0	5.567	73.131	0.0	222.533	97.071	21.656	70.943	2.522	15.781	18.317		长4+5!2^(2_3)
耿181	2460.375	17.235	82.765	18.588	20.084	0.0	0.01	0.0	0.1	99.9	0.0	219.098	98.423	21.668	70.067	2.559	15.236	18.588		长4+5!2^(2_3)
耿181	2460.500	15.601	84.399	18.756	20.588	0.0	0.01	0.0	0.1	99.9	0.0	216.773	99.761	21.668	67.693	2.588	14.111	18.756		
