井名	深度	GR	SP	SH	RT	AC	PERM	POR	SW	CNL	DEN	RT.1	解释结论	层位
地200-47	2327.250	89.586	45.367	37.274	20.13	225.11	0.01	0.1	99.9	18.378	2.638	20.348		chang4+5
地200-47	2327.375	101.322	45.125	50.96	17.732	229.708	0.01	0.1	99.9	20.714	2.643	17.972		chang4+5
地200-47	2327.500	115.617	44.832	71.768	15.056	239.937	0.01	0.1	99.9	23.181	2.622	15.334		chang4+5
地200-47	2327.625	127.915	44.472	92.858	12.154	257.41	0.01	0.1	99.9	24.793	2.591	12.412		chang4+5
地200-47	2327.750	133.748	44.03	99.9	9.75	274.929	0.01	0.1	99.9	25.171	2.57	9.895		chang4+5
地200-47	2327.875	131.074	43.487	97.88	8.66	281.942	0.01	0.1	99.9	24.959	2.556	8.655		chang4+5
地200-47	2328.000	120.944	42.834	85.173	9.189	276.653	0.01	0.1	99.9	24.317	2.568	9.027		chang4+5
地200-47	2328.125	108.414	42.062	64.131	11.383	263.838	0.01	0.1	99.9	23.061	2.604	11.068		chang4+5
地200-47	2328.250	98.683	41.162	49.626	14.488	245.971	0.01	0.1	99.9	21.684	2.631	14.257		chang4+5
地200-47	2328.375	95.281	40.135	44.675	16.316	232.696	0.01	0.1	99.9	20.94	2.644	16.295		chang4+5
地200-47	2328.500	97.323	38.983	46.733	16.0	234.077	0.01	0.1	99.9	21.227	2.641	16.156		chang4+5
地200-47	2328.625	102.779	37.717	53.559	14.198	245.185	0.01	0.1	99.9	22.317	2.621	14.4		chang4+5
地200-47	2328.750	108.731	36.37	62.23	12.175	254.298	0.01	0.1	99.9	23.506	2.596	12.335		chang4+5
地200-47	2328.875	110.316	34.985	65.782	10.713	257.108	0.01	0.1	99.9	23.545	2.577	10.794		chang4+5
地200-47	2329.000	103.249	33.626	53.604	10.064	252.968	0.352	2.622	97.029	21.822	2.569	10.075		chang4+5
地200-47	2329.125	88.479	32.369	22.766	10.042	242.87	1.779	13.147	84.894	19.11	2.567	10.022		chang4+5
地200-47	2329.250	72.631	31.303	13.558	10.224	231.129	1.776	13.141	84.219	16.842	2.567	10.215		chang4+5
地200-47	2329.375	62.047	30.504	8.423	10.251	222.986	1.744	13.088	84.256	15.529	2.568	10.264		chang4+5
地200-47	2329.500	57.806	30.031	6.569	10.124	219.866	1.743	13.086	84.728	15.204	2.57	10.134		chang4+5
地200-47	2329.625	57.717	29.936	6.433	10.127	219.761	1.744	13.087	84.839	15.457	2.573	10.102		chang4+5
地200-47	2329.750	60.457	30.222	7.344	10.584	220.686	1.68	12.974	83.913	15.777	2.577	10.497		chang4+5
地200-47	2329.875	65.653	30.876	9.109	11.837	220.223	1.426	12.48	82.195	15.659	2.586	11.644		chang4+5
地200-47	2330.000	72.441	31.869	11.457	14.373	216.407	0.953	11.365	80.167	15.103	2.603	14.023		chang4+5
地200-47	2330.125	78.441	33.13	13.616	17.917	211.587	0.561	10.1	77.28	14.53	2.624	17.629		chang4+5
地200-47	2330.250	82.954	34.603	15.531	20.22	211.224	0.433	9.537	74.947	14.395	2.641	20.184		chang4+5
地200-47	2330.375	88.855	36.219	18.825	19.698	218.683	0.509	9.862	74.066	15.03	2.637	19.959		chang4+5
地200-47	2330.500	98.944	37.905	31.181	16.79	236.278	0.581	8.647	79.534	16.976	2.593	17.092		chang4+5
地200-47	2330.625	111.836	39.603	65.886	14.066	263.199	0.01	0.1	99.9	20.651	2.512	14.207		chang4+5
地200-47	2330.750	124.343	41.262	86.442	12.803	293.654	0.01	0.1	99.9	26.226	2.414	12.865		chang4+5
地200-47	2330.875	134.373	42.844	99.9	12.169	319.397	0.01	0.1	99.9	32.254	2.334	12.223		chang4+5
地200-47	2331.000	142.028	44.315	99.9	11.609	333.495	0.01	0.1	99.9	35.1	2.292	11.658		chang4+5
地200-47	2331.125	147.42	45.658	99.9	11.204	330.137	0.01	0.1	99.9	33.727	2.302	11.215		chang4+5
地200-47	2331.250	150.645	46.864	99.9	11.195	313.058	0.01	0.1	99.9	31.193	2.361	11.17		chang4+5
地200-47	2331.375	151.476	47.925	99.9	11.445	290.184	0.01	0.1	99.9	29.115	2.453	11.425		chang4+5
地200-47	2331.500	149.65	48.847	99.9	11.568	267.366	0.01	0.1	99.9	27.384	2.552	11.579		chang4+5
地200-47	2331.625	146.254	49.632	99.9	11.416	249.781	0.01	0.1	99.9	25.873	2.629	11.439		chang4+5
地200-47	2331.750	142.702	50.286	99.9	11.231	242.182	0.01	0.1	99.9	24.666	2.671	11.234		chang4+5
地200-47	2331.875	139.899	50.826	99.9	11.275	243.157	0.01	0.1	99.9	23.834	2.684	11.253		chang4+5
地200-47	2332.000	137.421	51.256	99.9	11.579	245.998	0.01	0.1	99.9	23.321	2.685	11.533		chang4+5
地200-47	2332.125	134.262	51.59	99.9	12.184	247.078	0.01	0.1	99.9	23.011	2.684	12.101		chang4+5
地200-47	2332.250	129.197	51.848	97.394	13.215	244.932	0.01	0.1	99.9	22.6	2.684	13.085		chang4+5
地200-47	2332.375	121.095	52.043	83.139	14.655	239.708	0.01	0.1	99.9	21.662	2.685	14.507		chang4+5
地200-47	2332.500	111.09	52.193	64.395	16.008	233.209	0.01	0.1	99.9	20.328	2.689	15.933		chang4+5
地200-47	2332.625	103.113	52.316	51.032	16.514	227.372	0.01	0.1	99.9	19.287	2.693	16.537		chang4+5
地200-47	2332.750	99.999	52.426	45.827	16.144	223.505	0.01	0.1	99.9	18.85	2.698	16.206		chang4+5
地200-47	2332.875	101.301	52.533	47.475	15.572	222.904	0.01	0.1	99.9	18.956	2.702	15.603		chang4+5
地200-47	2333.000	103.081	52.644	50.197	15.316	224.363	0.01	0.1	99.9	19.32	2.705	15.324		chang4+5
地200-47	2333.125	103.515	52.762	50.967	15.223	225.885	0.01	0.1	99.9	19.745	2.707	15.236		chang4+5
地200-47	2333.250	103.457	52.885	50.767	15.078	226.927	0.01	0.1	99.9	20.238	2.706	15.094		chang4+5
地200-47	2333.375	104.547	53.008	52.12	14.921	228.184	0.01	0.1	99.9	20.782	2.701	14.931		chang4+5
地200-47	2333.500	107.405	53.125	56.264	14.797	229.925	0.01	0.1	99.9	21.189	2.696	14.812		chang4+5
地200-47	2333.625	111.402	53.231	62.646	14.58	231.892	0.01	0.1	99.9	21.23	2.694	14.613		chang4+5
地200-47	2333.750	115.598	53.32	69.9	14.208	233.804	0.01	0.1	99.9	20.994	2.697	14.248		chang4+5
地200-47	2333.875	119.368	53.388	77.068	13.824	235.738	0.01	0.1	99.9	20.838	2.699	13.851		chang4+5
地200-47	2334.000	121.917	53.435	82.258	13.535	238.586	0.01	0.1	99.9	21.201	2.695	13.562		chang4+5
地200-47	2334.125	123.757	53.458	85.929	13.147	245.105	0.01	0.1	99.9	22.39	2.683	13.207		chang4+5
地200-47	2334.250	126.177	53.456	90.843	12.38	258.966	0.01	0.1	99.9	24.458	2.657	12.482		chang4+5
地200-47	2334.375	129.276	53.43	97.096	11.244	277.352	0.01	0.1	99.9	26.513	2.621	11.361		chang4+5
地200-47	2334.500	131.318	53.378	99.9	10.135	290.884	0.01	0.1	99.9	27.092	2.587	10.206		chang4+5
地200-47	2334.625	130.118	53.299	98.814	9.584	293.767	0.01	0.1	99.9	26.057	2.572	9.587		chang4+5
地200-47	2334.750	125.844	53.192	91.975	9.769	288.325	0.01	0.1	99.9	25.024	2.585	9.703		chang4+5
地200-47	2334.875	120.409	53.055	80.542	10.527	275.214	0.01	0.1	99.9	24.683	2.615	10.444		chang4+5
地200-47	2335.000	116.435	52.889	72.379	11.197	259.647	0.01	0.1	99.9	24.614	2.645	11.184		chang4+5
地200-47	2335.125	115.491	52.697	70.178	11.063	251.59	0.01	0.1	99.9	24.15	2.662	11.139		chang4+5
地200-47	2335.250	116.117	52.481	71.584	10.208	251.675	0.01	0.1	99.9	23.442	2.667	10.299		chang4+5
地200-47	2335.375	114.409	52.25	69.247	9.392	253.576	0.01	0.1	99.9	22.834	2.664	9.433		chang4+5
地200-47	2335.500	109.425	52.012	60.991	9.151	255.11	0.01	0.1	99.9	22.315	2.658	9.128		chang4+5
地200-47	2335.625	104.66	51.776	52.886	9.515	254.736	0.01	0.1	99.9	21.876	2.651	9.452		chang4+5
地200-47	2335.750	104.005	51.549	51.324	10.259	251.24	0.01	0.1	99.9	21.717	2.65	10.173		chang4+5
地200-47	2335.875	106.656	51.337	55.196	11.282	246.876	0.01	0.1	99.9	22.021	2.656	11.162		chang4+5
地200-47	2336.000	109.167	51.138	59.49	12.667	242.102	0.01	0.1	99.9	22.388	2.67	12.513		chang4+5
地200-47	2336.125	109.166	50.945	59.87	14.299	235.444	0.01	0.1	99.9	21.919	2.686	14.149		chang4+5
地200-47	2336.250	107.169	50.744	56.818	15.658	229.029	0.01	0.1	99.9	20.682	2.7	15.587		chang4+5
地200-47	2336.375	105.12	50.517	53.423	16.103	226.176	0.01	0.1	99.9	19.394	2.706	16.134		chang4+5
地200-47	2336.500	105.003	50.239	52.895	15.522	226.924	0.01	0.1	99.9	18.656	2.706	15.635		chang4+5
地200-47	2336.625	107.111	49.887	55.908	14.286	230.962	0.01	0.1	99.9	18.715	2.694	14.411		chang4+5
地200-47	2336.750	110.079	49.45	60.702	13.075	239.322	0.01	0.1	99.9	19.656	2.668	13.162		chang4+5
地200-47	2336.875	112.224	48.915	64.471	12.285	250.539	0.01	0.1	99.9	21.07	2.635	12.327		chang4+5
地200-47	2337.000	112.848	48.29	65.832	11.98	257.394	0.01	0.1	99.9	21.937	2.605	11.974		chang4+5
地200-47	2337.125	111.252	47.601	63.645	12.265	254.894	0.01	0.1	99.9	20.815	2.587	12.185		chang4+5
地200-47	2337.250	106.007	46.881	56.073	13.512	246.206	0.01	0.1	99.9	18.402	2.583	13.303		chang4+5
地200-47	2337.375	96.244	46.174	42.672	15.959	233.57	0.01	0.1	99.9	16.54	2.591	15.679		chang4+5
地200-47	2337.500	84.413	45.53	28.469	18.584	219.77	0.01	0.1	99.9	16.014	2.606	18.423		chang4+5
地200-47	2337.625	75.065	44.993	18.553	19.508	211.706	0.01	0.1	99.9	16.297	2.619	19.606		chang4+5
地200-47	2337.750	72.134	44.591	15.467	18.15	212.738	0.01	0.1	99.9	16.962	2.626	18.352		chang4+5
地200-47	2337.875	74.554	44.342	17.314	16.255	217.573	0.01	0.1	99.9	17.925	2.626	16.372		chang4+5
地200-47	2338.000	79.409	44.246	21.727	15.395	222.697	0.01	0.1	99.9	19.286	2.624	15.384		chang4+5
地200-47	2338.125	84.727	44.275	26.997	15.702	227.678	0.01	0.1	99.9	20.632	2.621	15.63		chang4+5
地200-47	2338.250	90.869	44.401	33.642	16.45	233.579	0.01	0.1	99.9	21.374	2.616	16.385		chang4+5
地200-47	2338.375	98.308	44.581	42.775	17.018	240.975	0.01	0.1	99.9	21.896	2.602	16.994		chang4+5
地200-47	2338.500	106.057	44.769	53.824	17.181	249.075	0.01	0.1	99.9	22.839	2.581	17.188		chang4+5
地200-47	2338.625	112.338	44.924	64.188	16.936	256.203	0.01	0.1	99.9	23.906	2.561	16.998		chang4+5
地200-47	2338.750	115.855	45.012	70.808	16.049	260.029	0.01	0.1	99.9	24.246	2.553	16.187		chang4+5
地200-47	2338.875	116.344	45.015	72.15	14.472	258.664	0.01	0.1	99.9	23.494	2.561	14.645		chang4+5
地200-47	2339.000	114.366	44.915	68.946	12.762	253.075	0.01	0.1	99.9	22.447	2.576	12.889		chang4+5
地200-47	2339.125	110.723	44.714	62.842	11.63	246.15	0.01	0.1	99.9	21.66	2.586	11.685		chang4+5
地200-47	2339.250	106.465	44.42	55.993	11.211	240.431	0.01	0.1	99.9	21.108	2.588	11.212		chang4+5
地200-47	2339.375	102.818	44.047	50.222	11.265	236.681	0.01	0.1	99.9	20.612	2.589	11.246		chang4+5
地200-47	2339.500	101.348	43.619	47.775	11.414	234.896	0.01	0.1	99.9	20.448	2.594	11.412		chang4+5
地200-47	2339.625	101.92	43.162	48.482	11.362	234.256	0.01	0.1	99.9	20.744	2.6	11.384		chang4+5
地200-47	2339.750	102.325	42.704	49.396	11.136	233.831	0.01	0.1	99.9	20.928	2.601	11.157		chang4+5
地200-47	2339.875	100.146	42.273	46.718	11.013	232.5	0.01	0.1	99.9	20.441	2.591	11.003		chang4+5
地200-47	2340.000	95.893	41.897	41.077	11.265	230.101	0.01	0.1	99.9	19.891	2.572	11.208		chang4+5
地200-47	2340.125	92.42	41.593	36.297	11.899	228.076	0.01	0.1	99.9	20.02	2.55	11.833		chang4+5
地200-47	2340.250	92.98	41.367	36.409	12.372	229.625	0.01	0.1	99.9	20.662	2.536	12.38		chang4+5
地200-47	2340.375	98.582	41.219	43.063	11.963	235.912	0.01	0.1	99.9	20.723	2.538	12.078		chang4+5
地200-47	2340.500	107.303	41.139	55.572	10.794	242.439	0.01	0.1	99.9	19.742	2.553	10.892		chang4+5
地200-47	2340.625	114.185	41.112	67.555	10.015	244.685	0.01	0.1	99.9	18.395	2.572	10.025		chang4+5
地200-47	2340.750	115.049	41.129	70.399	10.205	243.558	0.01	0.1	99.9	17.618	2.585	10.118		chang4+5
地200-47	2340.875	109.578	41.18	61.533	11.202	238.786	0.01	0.1	99.9	17.64	2.594	11.095		chang4+5
地200-47	2341.000	102.352	41.265	50.202	12.173	230.869	0.01	0.1	99.9	18.044	2.602	12.124		chang4+5
地200-47	2341.125	96.345	41.39	41.702	12.516	225.327	0.01	0.1	99.9	18.289	2.61	12.526		chang4+5
地200-47	2341.250	91.804	41.56	35.917	12.448	225.838	0.01	0.1	99.9	18.148	2.617	12.445		chang4+5
地200-47	2341.375	88.285	41.778	31.651	12.636	229.549	0.01	0.1	99.9	17.993	2.623	12.584		chang4+5
地200-47	2341.500	86.779	42.043	29.626	13.276	233.382	0.01	0.1	99.9	18.227	2.629	13.196		chang4+5
地200-47	2341.625	88.545	42.339	31.279	14.065	235.112	0.01	0.1	99.9	18.881	2.635	14.007		chang4+5
地200-47	2341.750	93.024	42.648	36.325	14.519	235.333	0.01	0.1	99.9	19.567	2.642	14.515		chang4+5
地200-47	2341.875	98.582	42.948	43.426	14.485	234.93	0.01	0.1	99.9	20.053	2.649	14.506		chang4+5
地200-47	2342.000	103.045	43.215	49.886	14.354	232.879	0.01	0.1	99.9	20.217	2.653	14.344		chang4+5
地200-47	2342.125	104.765	43.431	52.889	14.727	229.496	0.01	0.1	99.9	19.817	2.653	14.63		chang4+5
地200-47	2342.250	103.275	43.586	51.021	16.074	226.149	0.01	0.1	99.9	18.722	2.649	15.874		chang4+5
地200-47	2342.375	99.931	43.678	46.386	18.38	222.554	0.01	0.1	99.9	17.353	2.643	18.124		chang4+5
地200-47	2342.500	96.226	43.711	41.329	20.796	218.789	0.01	0.1	99.9	16.275	2.637	20.642		chang4+5
地200-47	2342.625	93.371	43.7	37.589	21.9	215.726	0.01	0.1	99.9	15.574	2.633	21.921		chang4+5
地200-47	2342.750	91.261	43.659	35.06	21.443	212.167	0.01	0.1	99.9	14.896	2.628	21.542		chang4+5
地200-47	2342.875	88.478	43.602	32.067	20.883	207.071	0.01	0.1	99.9	14.046	2.622	20.82		chang4+5
地200-47	2343.000	83.861	43.546	27.209	22.294	202.275	0.01	0.1	99.9	13.194	2.619	21.99		chang4+5
地200-47	2343.125	78.335	43.503	21.617	25.768	201.39	0.01	0.1	99.9	12.891	2.618	25.39		chang4+5
地200-47	2343.250	74.089	43.484	17.452	28.633	205.728	0.01	0.1	99.9	13.527	2.617	28.636		chang4+5
地200-47	2343.375	72.932	43.494	16.159	27.441	213.824	0.01	0.1	99.9	15.007	2.611	27.823		chang4+5
地200-47	2343.500	75.216	43.541	17.904	23.072	224.27	0.01	0.1	99.9	16.516	2.606	23.551		chang4+5
地200-47	2343.625	80.367	43.626	22.555	18.577	234.643	0.01	0.1	99.9	17.349	2.605	18.854		chang4+5
地200-47	2343.750	86.958	43.749	29.265	16.093	240.677	0.01	0.1	99.9	17.534	2.611	16.217		chang4+5
地200-47	2343.875	93.738	43.91	37.153	15.081	240.961	0.01	0.1	99.9	17.688	2.619	15.105		chang4+5
地200-47	2344.000	99.086	44.104	44.292	15.014	236.345	0.01	0.1	99.9	17.868	2.624	14.977		chang4+5
地200-47	2344.125	101.734	44.331	48.264	15.573	229.515	0.01	0.1	99.9	17.915	2.624	15.482		chang4+5
地200-47	2344.250	102.22	44.586	49.088	16.658	223.11	0.01	0.1	99.9	17.892	2.624	16.53		chang4+5
地200-47	2344.375	102.164	44.863	48.926	17.889	218.706	0.01	0.1	99.9	17.788	2.629	17.805		chang4+5
地200-47	2344.500	102.719	45.154	49.64	18.422	218.141	0.01	0.1	99.9	17.717	2.639	18.457		chang4+5
地200-47	2344.625	104.027	45.446	51.398	17.677	223.008	0.01	0.1	99.9	17.998	2.65	17.833		chang4+5
地200-47	2344.750	106.806	45.72	55.267	15.949	230.091	0.01	0.1	99.9	18.876	2.658	16.126		chang4+5
地200-47	2344.875	111.927	45.949	63.195	14.235	235.471	0.01	0.1	99.9	20.224	2.66	14.354		chang4+5
地200-47	2345.000	118.521	46.104	74.941	13.138	239.192	0.01	0.1	99.9	21.814	2.658	13.2		chang4+5
地200-47	2345.125	124.132	46.158	86.387	12.577	242.903	0.01	0.1	99.9	23.279	2.658	12.607		chang4+5
地200-47	2345.250	127.118	46.081	93.367	12.33	247.93	0.01	0.1	99.9	24.187	2.657	12.336		chang4+5
地200-47	2345.375	127.112	45.858	93.849	12.389	253.407	0.01	0.1	99.9	24.238	2.649	12.355		chang4+5
地200-47	2345.500	124.633	45.49	89.092	12.969	255.035	0.01	0.1	99.9	23.636	2.631	12.864		chang4+5
地200-47	2345.625	118.68	44.99	78.233	14.5	250.634	0.01	0.1	99.9	22.584	2.605	14.261		chang4+5
地200-47	2345.750	107.784	44.391	56.069	17.43	241.457	0.194	2.291	93.676	20.959	2.583	17.067		chang4+5
地200-47	2345.875	93.939	43.739	21.869	21.325	230.733	0.973	11.461	66.582	19.105	2.573	20.954		chang4+5
地200-47	2346.000	81.692	43.084	13.889	24.801	222.178	1.044	11.645	61.143	17.574	2.57	24.588		chang4+5
地200-47	2346.125	75.234	42.476	10.413	26.546	220.144	1.217	12.053	57.708	16.663	2.57	26.507		chang4+5
地200-47	2346.250	73.675	41.961	9.862	26.66	223.36	1.503	12.646	55.7	16.256	2.569	26.72		chang4+5
地200-47	2346.375	73.97	41.569	10.264	25.934	226.898	1.759	13.112	55.049	16.204	2.569	26.024		chang4+5
地200-47	2346.500	74.629	41.313	10.594	24.841	227.996	1.817	13.209	55.882	16.376	2.57	24.974		chang4+5
地200-47	2346.625	76.634	41.202	11.447	23.475	228.595	1.739	13.079	57.819	16.554	2.573	23.593		chang4+5
地200-47	2346.750	80.027	41.23	13.145	22.686	230.332	1.648	12.921	59.421	16.602	2.579	22.651		chang4+5
地200-47	2346.875	82.852	41.381	14.889	23.844	233.749	1.705	13.016	58.106	16.31	2.591	23.551		chang4+5
地200-47	2347.000	83.131	41.646	15.622	28.37	238.507	2.057	13.574	52.441	15.363	2.61	27.621		chang4+5
地200-47	2347.125	79.854	42.01	14.42	35.127	241.225	2.597	14.324	44.714	13.563	2.637	34.782		chang4+5
地200-47	2347.250	73.764	42.459	11.386	38.763	237.217	2.772	14.537	41.961	11.31	2.665	38.433		chang4+5
地200-47	2347.375	66.872	42.984	7.675	41.391	226.412	2.317	13.936	41.723	9.351	2.686	41.353		chang4+5
地200-47	2347.500	62.588	43.567	5.078	40.762	213.684	1.573	12.752	44.757	8.207	2.693	41.062		chang4+5
地200-47	2347.625	63.254	44.195	4.588	37.666	204.861	0.998	11.505	49.968	7.996	2.689	37.931		chang4+5
地200-47	2347.750	68.817	44.849	6.283	32.951	202.669	0.684	10.572	55.969	8.697	2.68	33.831		chang4+5
地200-47	2347.875	78.202	45.506	13.001	24.267	206.895	0.461	8.205	71.18	10.316	2.672	24.918		chang4+5
地200-47	2348.000	89.934	46.145	32.181	18.409	214.407	0.01	0.1	99.9	12.645	2.667	18.706		chang4+5
地200-47	2348.125	101.405	46.742	46.842	15.754	221.933	0.01	0.1	99.9	15.319	2.667	15.885		chang4+5
地200-47	2348.250	109.698	47.283	59.679	14.557	226.913	0.01	0.1	99.9	17.634	2.667	14.622		chang4+5
地200-47	2348.375	114.519	47.75	68.161	13.907	229.798	0.01	0.1	99.9	19.194	2.666	13.958		chang4+5
地200-47	2348.500	117.227	48.138	73.167	13.366	232.599	0.01	0.1	99.9	20.278	2.664	13.415		chang4+5
地200-47	2348.625	119.185	48.449	76.947	12.883	237.13	0.01	0.1	99.9	21.283	2.662	12.917		chang4+5
地200-47	2348.750	120.649	48.688	79.817	12.617	243.667	0.01	0.1	99.9	22.044	2.665	12.619		chang4+5
地200-47	2348.875	121.988	48.869	82.455	12.715	251.998	0.01	0.1	99.9	21.965	2.672	12.678		chang4+5
地200-47	2349.000	122.87	49.009	84.586	13.294	259.809	0.01	0.1	99.9	20.828	2.68	13.196		chang4+5
地200-47	2349.125	121.083	49.125	81.943	14.69	262.475	0.01	0.1	99.9	19.175	2.685	14.476		chang4+5
地200-47	2349.250	115.066	49.236	71.124	17.156	259.017	0.01	0.1	99.9	17.642	2.685	16.88		chang4+5
地200-47	2349.375	107.228	49.355	57.673	19.631	253.819	0.01	0.1	99.9	16.601	2.684	19.508		chang4+5
地200-47	2349.500	101.781	49.49	48.614	20.045	247.677	0.01	0.1	99.9	16.119	2.684	20.214		chang4+5
地200-47	2349.625	102.117	49.641	48.352	17.736	241.847	0.01	0.1	99.9	16.349	2.683	18.07		chang4+5
地200-47	2349.750	107.605	49.803	56.086	14.446	241.52	0.01	0.1	99.9	17.332	2.677	14.691		chang4+5
地200-47	2349.875	115.345	49.966	69.031	12.259	246.726	0.01	0.1	99.9	18.945	2.669	12.366		chang4+5
地200-47	2350.000	121.614	50.118	81.243	11.392	251.256	0.01	0.1	99.9	20.759	2.66	11.411		chang4+5
地200-47	2350.125	124.689	50.245	88.181	11.387	253.146	0.01	0.1	99.9	22.353	2.655	11.341		chang4+5
地200-47	2350.250	124.263	50.342	87.932	11.989	252.22	0.01	0.1	99.9	23.494	2.655	11.907		chang4+5
地200-47	2350.375	120.68	50.403	81.278	12.893	247.547	0.01	0.1	99.9	23.698	2.662	12.802		chang4+5
地200-47	2350.500	114.601	50.429	70.007	13.794	239.578	0.01	0.1	99.9	22.624	2.672	13.726		chang4+5
地200-47	2350.625	108.629	50.426	59.371	14.394	231.287	0.01	0.1	99.9	20.796	2.68	14.366		chang4+5
地200-47	2350.750	105.79	50.397	54.303	14.506	226.637	0.01	0.1	99.9	19.329	2.679	14.537		chang4+5
地200-47	2350.875	106.607	50.346	55.197	13.973	228.518	0.01	0.1	99.9	18.822	2.672	14.069		chang4+5
地200-47	2351.000	109.587	50.275	59.729	12.88	237.017	0.01	0.1	99.9	19.531	2.66	12.999		chang4+5
地200-47	2351.125	113.777	50.179	66.553	11.687	248.703	0.01	0.1	99.9	21.257	2.65	11.782		chang4+5
地200-47	2351.250	119.121	50.051	76.132	10.815	260.161	0.01	0.1	99.9	23.384	2.639	10.866		chang4+5
地200-47	2351.375	124.935	49.884	87.771	10.355	268.792	0.01	0.1	99.9	24.773	2.627	10.378		chang4+5
地200-47	2351.500	130.207	49.668	98.082	10.145	273.062	0.01	0.1	99.9	25.096	2.613	10.155		chang4+5
地200-47	2351.625	133.821	49.395	99.9	10.081	271.877	0.01	0.1	99.9	25.028	2.603	10.075		chang4+5
地200-47	2351.750	135.003	49.061	99.9	10.257	267.021	0.01	0.1	99.9	24.92	2.599	10.214		chang4+5
地200-47	2351.875	133.859	48.662	99.9	10.844	260.894	0.01	0.1	99.9	24.338	2.602	10.758		chang4+5
地200-47	2352.000	131.031	48.202	99.18	11.772	253.651	0.01	0.1	99.9	23.251	2.61	11.684		chang4+5
地200-47	2352.125	126.403	47.688	93.44	12.664	245.642	0.01	0.1	99.9	22.416	2.618	12.591		chang4+5
地200-47	2352.250	118.601	47.132	72.575	13.579	238.999	0.123	2.061	96.731	21.9	2.621	13.462		chang4+5
地200-47	2352.375	108.039	46.551	31.555	15.186	233.796	0.613	10.317	82.123	20.955	2.616	14.952		chang4+5
地200-47	2352.500	98.614	45.966	23.912	18.337	227.813	0.691	10.605	74.894	19.19	2.605	17.888		chang4+5
地200-47	2352.625	92.902	45.396	19.491	23.886	221.358	0.636	10.401	67.417	17.246	2.593	23.19		chang4+5
地200-47	2352.750	89.877	44.861	17.315	30.488	216.539	0.55	10.068	60.692	15.801	2.582	30.061		chang4+5
地200-47	2352.875	86.101	44.376	15.242	34.098	214.17	0.562	10.112	57.064	14.953	2.572	33.98		chang4+5
地200-47	2353.000	80.37	43.95	12.429	35.004	213.979	0.717	10.678	54.454	14.739	2.563	35.004		chang4+5
地200-47	2353.125	75.857	43.584	10.311	33.731	215.904	0.966	11.435	52.834	15.234	2.558	34.148		chang4+5
地200-47	2353.250	77.378	43.277	10.932	28.359	219.75	1.128	11.853	56.027	16.252	2.56	29.079		chang4+5
地200-47	2353.375	86.608	43.019	15.515	21.47	223.656	0.972	11.436	65.418	17.505	2.569	21.932		chang4+5
地200-47	2353.500	98.745	42.801	22.698	17.265	225.9	0.647	10.423	76.278	18.655	2.577	17.492		chang4+5
地200-47	2353.625	107.753	42.614	29.284	15.32	227.041	0.433	9.534	84.399	19.626	2.581	15.391		chang4+5
地200-47	2353.750	110.268	42.449	31.642	14.78	227.949	0.394	9.329	86.798	20.305	2.581	14.78		chang4+5
地200-47	2353.875	108.291	42.3	30.418	14.891	228.57	0.448	9.606	85.363	20.562	2.58	14.854		chang4+5
地200-47	2354.000	104.719	42.165	27.789	15.372	228.603	0.536	10.007	82.521	20.599	2.583	15.306		chang4+5
地200-47	2354.125	102.061	42.04	25.8	16.235	228.426	0.604	10.282	79.546	20.651	2.588	16.118		chang4+5
地200-47	2354.250	101.082	41.922	25.101	17.825	228.882	0.648	10.449	75.909	20.676	2.592	17.598		chang4+5
地200-47	2354.375	100.657	41.809	25.044	20.885	230.171	0.703	10.643	70.354	20.555	2.585	20.452		chang4+5
地200-47	2354.500	98.358	41.697	23.945	25.972	232.02	0.847	11.092	62.225	20.272	2.564	25.388		chang4+5
地200-47	2354.625	93.023	41.582	21.056	31.707	234.529	1.186	11.958	53.634	19.913	2.539	31.284		chang4+5
地200-47	2354.750	86.257	41.46	17.361	35.344	237.306	1.747	13.076	47.512	19.5	2.52	35.205		chang4+5
地200-47	2354.875	81.833	41.324	15.001	35.79	238.983	2.226	13.833	45.083	19.112	2.516	35.989		chang4+5
地200-47	2355.000	80.889	41.171	14.416	34.145	238.931	2.326	13.972	45.932	19.01	2.521	34.188		chang4+5
地200-47	2355.125	81.454	41.001	14.639	34.552	237.656	2.161	13.74	46.43	19.283	2.527	34.313		chang4+5
地200-47	2355.250	80.924	40.813	14.313	37.674	236.212	2.058	13.59	44.907	19.599	2.529	37.248		chang4+5
地200-47	2355.375	79.827	40.612	13.642	41.562	235.504	2.073	13.611	42.47	19.818	2.527	41.348		chang4+5
地200-47	2355.500	80.277	40.408	13.822	43.604	236.251	2.108	13.664	41.246	20.191	2.517	43.468		chang4+5
地200-47	2355.625	82.166	40.213	14.912	44.838	238.08	2.128	13.693	40.541	20.787	2.503	44.77		chang4+5
地200-47	2355.750	83.366	40.04	15.796	45.361	239.804	2.191	13.783	40.061	21.17	2.488	45.357		chang4+5
地200-47	2355.875	82.442	39.902	15.417	45.478	239.747	2.266	13.89	39.779	20.735	2.479	45.449		chang4+5
地200-47	2356.000	80.385	39.815	14.186	46.395	237.284	2.215	13.816	39.617	19.565	2.478	46.167		chang4+5
地200-47	2356.125	78.469	39.79	12.911	49.138	233.165	2.0	13.498	39.161	17.642	2.485	48.808		chang4+5
