井名	深度	GR	SP	SH	SS	RT	RT.1	PERM2024	PERM	POR2024	POR	SW	SW2024	AC	DEN	CAL	CNL	RT.2	解释结论	层位
耿219	2471.750	115.656	87.486	63.924	36.076	12.06	11.858	0.0	0.01	0.0	0.1	99.9	0.0	278.442	2.62	23.468	37.782	12.06		长4+5!2^(1_1)
耿219	2471.875	116.811	87.63	65.773	34.227	12.288	14.487	0.0	0.01	0.0	0.1	99.9	0.0	285.543	2.583	23.388	45.666	12.288		长4+5!2^(1_1)
耿219	2472.000	117.231	87.837	66.454	33.546	12.601	16.654	0.0	0.01	0.0	0.1	99.9	0.0	288.74	2.531	23.259	50.243	12.601		长4+5!2^(1_1)
耿219	2472.125	116.823	87.985	65.793	34.207	13.113	18.834	0.0	0.01	0.0	0.1	99.9	0.0	289.387	2.494	22.922	52.679	13.113		长4+5!2^(1_1)
耿219	2472.250	113.596	88.121	60.712	39.288	13.894	21.368	0.0	0.01	0.0	0.1	99.9	0.0	283.006	2.48	22.755	52.676	13.894		长4+5!2^(1_1)
耿219	2472.375	110.918	88.288	56.692	43.308	16.14	26.67	0.0	0.01	0.0	0.1	99.9	0.0	274.466	2.488	22.615	46.479	16.14		长4+5!2^(1_1)
耿219	2472.500	108.93	88.447	53.82	46.18	17.995	29.301	0.0	0.01	0.0	0.1	99.9	0.0	266.187	2.52	22.513	41.188	17.995		长4+5!2^(1_1)
耿219	2472.625	107.055	88.534	51.196	48.804	19.898	29.947	0.0	0.01	0.0	0.1	99.9	0.0	258.194	2.554	22.42	36.815	19.898		长4+5!2^(1_1)
耿219	2472.750	108.074	88.582	52.611	47.389	22.143	29.233	0.0	0.01	0.0	0.1	99.9	0.0	249.576	2.575	22.412	33.256	22.143		长4+5!2^(1_1)
耿219	2472.875	110.032	88.565	55.401	44.599	26.345	26.964	0.0	0.01	0.0	0.1	99.9	0.0	245.847	2.58	22.415	29.498	26.345		长4+5!2^(1_1)
耿219	2473.000	111.379	88.485	57.372	42.628	28.423	26.127	0.0	0.01	0.0	0.1	99.9	0.0	247.293	2.567	22.423	28.174	28.423		长4+5!2^(1_1)
耿219	2473.125	112.818	88.418	59.525	40.475	29.127	25.576	0.0	0.01	0.0	0.1	99.9	0.0	251.219	2.544	22.442	28.445	29.127		长4+5!2^(1_1)
耿219	2473.250	119.416	88.358	70.075	29.925	28.582	25.132	0.0	0.01	0.0	0.1	99.9	0.0	260.186	2.524	22.452	29.627	28.582		长4+5!2^(1_1)
耿219	2473.375	125.513	88.299	80.886	19.114	25.785	23.95	0.0	0.01	0.0	0.1	99.9	0.0	267.836	2.508	22.463	33.121	25.785		长4+5!2^(1_1)
耿219	2473.500	127.684	88.265	85.002	14.998	23.579	23.026	0.0	0.01	0.0	0.1	99.9	0.0	271.357	2.499	22.475	36.009	23.579		长4+5!2^(1_1)
耿219	2473.625	128.754	88.276	87.087	12.913	21.74	22.142	0.0	0.01	0.0	0.1	99.9	0.0	272.973	2.499	22.501	37.815	21.74		长4+5!2^(1_1)
耿219	2473.750	128.535	88.324	86.658	13.342	20.08	20.769	0.0	0.01	0.0	0.1	99.9	0.0	272.543	2.505	22.515	38.828	20.08		长4+5!2^(1_1)
耿219	2473.875	128.11	88.486	85.829	14.171	17.808	17.601	0.0	0.01	0.0	0.1	99.9	0.0	271.945	2.513	22.532	38.516	17.808		长4+5!2^(1_1)
耿219	2474.000	128.385	88.764	86.364	13.636	16.662	15.97	0.0	0.01	0.0	0.1	99.9	0.0	272.92	2.522	22.551	37.814	16.662		长4+5!2^(1_1)
耿219	2474.125	128.632	88.99	86.847	13.153	15.928	15.367	0.0	0.01	0.0	0.1	99.9	0.0	275.538	2.53	22.606	37.769	15.928		长4+5!2^(1_1)
耿219	2474.250	124.604	89.181	79.205	20.795	15.358	15.239	0.0	0.01	0.0	0.1	99.9	0.0	280.233	2.537	22.643	39.0	15.358		长4+5!2^(1_2)
耿219	2474.375	119.592	89.424	70.373	29.627	14.633	15.158	0.0	0.01	0.0	0.1	99.9	0.0	282.452	2.552	22.684	42.717	14.633		长4+5!2^(1_2)
耿219	2474.500	118.118	89.697	67.909	32.091	14.203	14.875	0.0	0.01	0.0	0.1	99.9	0.0	279.26	2.578	22.722	44.452	14.203		长4+5!2^(1_2)
耿219	2474.625	118.098	89.864	67.875	32.125	13.972	14.559	0.0	0.01	0.0	0.1	99.9	0.0	272.861	2.606	22.755	41.964	13.972		长4+5!2^(1_2)
耿219	2474.750	119.651	89.969	70.473	29.527	13.89	14.528	0.0	0.01	0.0	0.1	99.9	0.0	262.389	2.623	22.74	37.781	13.89		长4+5!2^(1_2)
耿219	2474.875	120.186	90.075	71.382	28.618	13.911	15.495	0.0	0.01	0.0	0.1	99.9	0.0	254.538	2.63	22.713	32.902	13.911		长4+5!2^(1_2)
耿219	2475.000	118.614	90.165	68.731	31.269	14.021	16.254	0.0	0.01	0.0	0.1	99.9	0.0	253.859	2.622	22.683	30.465	14.021		长4+5!2^(1_2)
耿219	2475.125	117.268	90.205	66.516	33.484	14.264	16.493	0.0	0.01	0.0	0.1	99.9	0.0	254.971	2.608	22.661	31.71	14.264		长4+5!2^(1_2)
耿219	2475.250	117.987	90.211	67.693	32.307	14.673	16.203	0.0	0.01	0.0	0.1	99.9	0.0	254.37	2.599	22.666	33.897	14.673		长4+5!2^(1_2)
耿219	2475.375	120.681	90.177	72.231	27.769	15.834	15.897	0.0	0.01	0.0	0.1	99.9	0.0	250.17	2.6	22.666	34.458	15.834		长4+5!2^(1_2)
耿219	2475.500	122.424	90.093	75.274	24.726	16.936	16.32	0.0	0.01	0.0	0.1	99.9	0.0	243.96	2.613	22.65	32.274	16.936		长4+5!2^(1_2)
耿219	2475.625	121.93	89.998	74.403	25.597	18.116	17.233	0.0	0.01	0.0	0.1	99.9	0.0	237.002	2.634	22.563	29.433	18.116		长4+5!2^(1_2)
耿219	2475.750	115.711	89.889	64.011	35.989	19.486	18.376	0.0	0.01	0.0	0.1	99.9	0.0	228.279	2.648	22.51	27.062	19.486		长4+5!2^(1_2)
耿219	2475.875	107.385	89.714	51.651	48.349	22.378	20.765	0.0	0.01	0.0	0.1	99.9	0.0	219.901	2.659	22.467	24.962	22.378		长4+5!2^(1_2)
耿219	2476.000	103.292	89.484	46.163	53.837	24.587	22.754	0.0	0.01	0.0	0.1	99.9	0.0	215.366	2.666	22.439	22.885	24.587		长4+5!2^(1_2)
耿219	2476.125	99.891	89.308	41.874	58.126	26.344	24.643	0.0	0.01	0.0	0.1	99.9	0.0	210.93	2.668	22.429	21.304	26.344		长4+5!2^(1_2)
耿219	2476.250	96.369	89.187	37.676	62.324	27.879	26.706	0.0	0.01	0.0	0.1	99.9	0.0	205.878	2.668	22.439	19.443	27.879		长4+5!2^(1_2)
耿219	2476.375	93.504	89.093	34.434	65.566	29.428	29.355	0.0	0.01	0.0	0.1	99.9	0.0	202.053	2.67	22.455	17.181	29.428		长4+5!2^(1_2)
耿219	2476.500	92.87	89.034	33.737	66.263	29.697	29.979	0.0	0.01	0.0	0.1	99.9	0.0	202.695	2.673	22.474	14.902	29.697		长4+5!2^(1_2)
耿219	2476.625	93.37	89.027	34.286	65.714	28.862	28.841	0.0	0.01	0.0	0.1	99.9	0.0	205.574	2.675	22.516	14.545	28.862		长4+5!2^(1_2)
耿219	2476.750	97.602	89.05	39.118	60.882	27.205	26.531	0.0	0.01	0.0	0.1	99.9	0.0	212.764	2.672	22.542	14.97	27.205		长4+5!2^(1_2)
耿219	2476.875	104.632	89.11	47.92	52.08	23.444	21.855	0.0	0.01	0.0	0.1	99.9	0.0	223.299	2.664	22.575	16.729	23.444		长4+5!2^(1_2)
耿219	2477.000	109.797	89.206	55.061	44.939	20.713	18.868	0.0	0.01	0.0	0.1	99.9	0.0	230.386	2.644	22.616	20.44	20.713		长4+5!2^(1_2)
耿219	2477.125	115.927	89.283	64.355	35.645	18.901	17.288	0.0	0.01	0.0	0.1	99.9	0.0	237.284	2.618	22.722	23.114	18.901		长4+5!2^(1_2)
耿219	2477.250	121.559	89.327	73.753	26.247	17.339	16.069	0.0	0.01	0.0	0.1	99.9	0.0	244.708	2.599	22.774	25.944	17.339		长4+5!2^(1_2)
耿219	2477.375	125.161	89.341	80.233	19.767	15.366	14.059	0.0	0.01	0.0	0.1	99.9	0.0	251.482	2.582	22.81	29.129	15.366		长4+5!2^(1_2)
耿219	2477.500	126.564	89.301	82.862	17.138	14.167	12.728	0.0	0.01	0.0	0.1	99.9	0.0	252.711	2.569	22.821	33.276	14.167		长4+5!2^(1_2)
耿219	2477.625	127.375	89.201	84.409	15.591	13.531	12.131	0.0	0.01	0.0	0.1	99.9	0.0	252.612	2.563	22.765	34.37	13.531		长4+5!2^(1_2)
耿219	2477.750	128.332	89.058	86.26	13.74	13.063	11.975	0.0	0.01	0.0	0.1	99.9	0.0	252.404	2.564	22.721	34.608	13.063		长4+5!2^(1_2)
耿219	2477.875	130.999	88.847	91.578	8.422	12.61	12.259	0.0	0.01	0.0	0.1	99.9	0.0	253.528	2.565	22.685	34.426	12.61		长4+5!2^(1_2)
耿219	2478.000	133.786	88.561	97.385	2.615	12.391	12.486	0.0	0.01	0.0	0.1	99.9	0.0	255.902	2.559	22.661	34.721	12.391		长4+5!2^(1_2)
耿219	2478.125	135.046	88.3	99.9	0.1	12.291	12.494	0.0	0.01	0.0	0.1	99.9	0.0	258.783	2.547	22.64	36.065	12.291		长4+5!2^(1_2)
耿219	2478.250	135.662	88.063	99.9	0.1	12.223	12.431	0.0	0.01	0.0	0.1	99.9	0.0	261.411	2.534	22.624	38.515	12.223		长4+5!2^(1_2)
耿219	2478.375	136.088	87.751	99.9	0.1	12.245	12.504	0.0	0.01	0.0	0.1	99.9	0.0	262.636	2.523	22.599	42.061	12.245		长4+5!2^(1_2)
耿219	2478.500	135.58	87.36	99.9	0.1	12.373	12.572	0.0	0.01	0.0	0.1	99.9	0.0	260.868	2.519	22.569	46.866	12.373		长4+5!2^(1_2)
耿219	2478.625	135.118	87.04	99.9	0.1	12.602	12.562	0.0	0.01	0.0	0.1	99.9	0.0	257.906	2.525	22.529	44.724	12.602		长4+5!2^(1_2)
耿219	2478.750	133.915	86.783	97.661	2.339	12.954	12.466	0.0	0.01	0.0	0.1	99.9	0.0	253.874	2.538	22.533	40.278	12.954		长4+5!2^(1_2)
耿219	2478.875	128.817	86.426	87.21	12.79	13.559	12.567	0.0	0.01	0.0	0.1	99.9	0.0	248.857	2.554	22.554	35.735	13.559		长4+5!2^(1_2)
耿219	2479.000	124.866	85.974	79.688	20.313	13.952	12.771	0.0	0.01	0.0	0.1	99.9	0.0	246.856	2.576	22.585	30.416	13.952		长4+5!2^(1_2)
耿219	2479.125	120.545	85.652	71.997	28.003	14.121	13.042	0.0	0.01	0.0	0.1	99.9	0.0	244.657	2.594	22.645	29.542	14.121		长4+5!2^(1_2)
耿219	2479.250	116.02	85.457	64.503	35.497	14.202	13.347	0.0	0.01	0.0	0.1	99.9	0.0	240.585	2.594	22.668	29.374	14.202		长4+5!2^(1_2)
耿219	2479.375	110.652	85.235	56.302	43.698	13.856	13.822	0.0	0.01	0.0	0.1	99.9	0.0	232.474	2.583	22.691	29.168	13.856		长4+5!2^(1_2)
耿219	2479.500	108.396	84.987	53.065	46.935	13.299	13.849	0.0	0.01	0.0	0.1	99.9	0.0	227.961	2.555	22.722	27.849	13.299		长4+5!2^(1_2)
耿219	2479.625	106.953	84.814	51.055	48.945	12.814	13.043	0.0	0.01	0.0	0.1	99.9	0.0	224.988	2.516	22.831	26.967	12.814		长4+5!2^(1_2)
耿219	2479.750	106.066	84.722	49.843	50.157	12.406	11.785	0.0	0.01	0.0	0.1	99.9	0.0	225.593	2.488	22.914	26.239	12.406		长4+5!2^(1_2)
耿219	2479.875	107.6	84.669	51.95	48.05	11.911	10.517	0.0	0.01	0.0	0.1	99.9	0.0	234.003	2.461	23.017	25.606	11.911		长4+5!2^(1_2)
耿219	2480.000	108.322	84.647	52.96	47.04	11.583	10.174	0.0	0.01	0.0	0.1	99.9	0.0	243.499	2.428	23.139	25.557	11.583		长4+5!2^(1_2)
耿219	2480.125	109.124	84.62	54.096	45.904	11.453	10.523	0.0	0.01	0.0	0.1	99.9	0.0	254.423	2.404	23.399	27.356	11.453		长4+5!2^(1_2)
耿219	2480.250	110.767	84.604	56.47	43.53	11.341	10.882	0.0	0.01	0.0	0.1	99.9	0.0	264.491	2.41	23.482	31.568	11.341		长4+5!2^(1_2)
耿219	2480.375	115.116	84.659	63.071	36.929	11.143	11.252	0.0	0.01	0.0	0.1	99.9	0.0	271.109	2.431	23.486	38.162	11.143		长4+5!2^(1_2)
耿219	2480.500	118.189	84.807	68.027	31.973	11.104	11.763	0.0	0.01	0.0	0.1	99.9	0.0	266.372	2.483	23.392	46.069	11.104		长4+5!2^(1_2)
耿219	2480.625	119.593	84.996	70.375	29.625	11.248	12.766	0.0	0.01	0.0	0.1	99.9	0.0	258.102	2.552	22.991	44.693	11.248		长4+5!2^(1_2)
耿219	2480.750	119.191	85.208	69.697	30.303	11.397	14.496	0.0	0.01	0.0	0.1	99.9	0.0	248.539	2.586	22.775	39.322	11.397		长4+5!2^(1_2)
耿219	2480.875	119.085	85.519	69.518	30.482	11.707	16.719	0.0	0.01	0.0	0.1	99.9	0.0	237.049	2.607	22.608	34.42	11.707		长4+5!2^(1_2)
耿219	2481.000	119.957	85.954	70.991	29.009	12.132	17.199	0.0	0.01	0.0	0.1	99.9	0.0	235.162	2.635	22.507	30.234	12.132		长4+5!2^(1_2)
耿219	2481.125	120.842	86.377	72.508	27.492	12.634	16.106	0.0	0.01	0.0	0.1	99.9	0.0	235.0	2.662	22.452	28.889	12.634		长4+5!2^(1_2)
耿219	2481.250	122.56	86.739	75.516	24.484	13.284	15.205	0.0	0.01	0.0	0.1	99.9	0.0	235.82	2.672	22.452	28.9	13.284		长4+5!2^(1_2)
耿219	2481.375	129.455	87.163	88.471	11.529	14.726	14.955	0.0	0.01	0.0	0.1	99.9	0.0	238.737	2.676	22.454	28.979	14.726		长4+5!2^(1_2)
耿219	2481.500	130.763	87.663	91.097	8.903	16.122	15.215	0.0	0.01	0.0	0.1	99.9	0.0	241.467	2.675	22.454	28.923	16.122		长4+5!2^(1_3)
耿219	2481.625	133.437	88.065	96.645	3.355	16.885	15.738	0.0	0.01	0.0	0.1	99.9	0.0	245.165	2.668	22.45	29.129	16.885		长4+5!2^(1_3)
耿219	2481.750	135.076	88.337	99.9	0.1	17.442	16.418	0.0	0.01	0.0	0.1	99.9	0.0	249.645	2.659	22.447	30.005	17.442		长4+5!2^(1_3)
耿219	2481.875	135.047	88.635	99.9	0.1	18.035	17.644	0.0	0.01	0.0	0.1	99.9	0.0	256.966	2.649	22.444	31.64	18.035		长4+5!2^(1_3)
耿219	2482.000	135.36	88.97	99.9	0.1	18.391	18.779	0.0	0.01	0.0	0.1	99.9	0.0	258.27	2.641	22.443	34.171	18.391		长4+5!2^(1_3)
耿219	2482.125	135.292	89.214	99.9	0.1	18.4	19.498	0.0	0.01	0.0	0.1	99.9	0.0	257.369	2.641	22.446	35.04	18.4		长4+5!2^(1_3)
耿219	2482.250	135.554	89.344	99.9	0.1	18.387	20.215	0.0	0.01	0.0	0.1	99.9	0.0	254.53	2.652	22.449	33.799	18.387		长4+5!2^(1_3)
耿219	2482.375	129.723	89.466	89.005	10.995	18.804	21.204	0.0	0.01	0.0	0.1	99.9	0.0	246.17	2.664	22.453	31.996	18.804		长4+5!2^(1_3)
耿219	2482.500	127.316	89.59	84.295	15.705	19.301	21.894	0.0	0.01	0.0	0.1	99.9	0.0	241.979	2.674	22.456	29.909	19.301		长4+5!2^(1_3)
耿219	2482.625	124.102	89.695	78.289	21.711	19.464	21.958	0.0	0.01	0.0	0.1	99.9	0.0	238.233	2.679	22.46	28.599	19.464		长4+5!2^(1_3)
耿219	2482.750	122.911	89.763	76.14	23.86	19.511	21.75	0.0	0.01	0.0	0.1	99.9	0.0	234.868	2.679	22.461	28.242	19.511		长4+5!2^(1_3)
耿219	2482.875	123.752	89.814	77.652	22.348	19.389	21.018	0.0	0.01	0.0	0.1	99.9	0.0	229.445	2.677	22.462	27.828	19.389		长4+5!2^(1_3)
耿219	2483.000	123.88	89.863	77.885	22.115	19.031	20.171	0.0	0.01	0.0	0.1	99.9	0.0	227.771	2.672	22.464	26.798	19.031		长4+5!2^(1_3)
耿219	2483.125	123.746	89.911	77.642	22.358	18.521	19.551	0.0	0.01	0.0	0.1	99.9	0.0	227.398	2.666	22.478	25.608	18.521		长4+5!2^(1_3)
耿219	2483.250	122.709	89.946	75.78	24.22	18.004	18.741	0.0	0.01	0.0	0.1	99.9	0.0	228.393	2.66	22.491	25.073	18.004		长4+5!2^(1_3)
耿219	2483.375	120.76	89.974	72.366	27.634	17.309	16.992	0.0	0.01	0.0	0.1	99.9	0.0	234.238	2.654	22.508	24.83	17.309		长4+5!2^(1_3)
耿219	2483.500	120.477	90.009	71.879	28.121	16.69	15.459	0.0	0.01	0.0	0.1	99.9	0.0	239.221	2.643	22.528	25.165	16.69		长4+5!2^(1_3)
耿219	2483.625	121.381	90.04	73.443	26.557	16.471	15.161	0.0	0.01	0.0	0.1	99.9	0.0	244.983	2.628	22.579	26.244	16.471		长4+5!2^(1_3)
耿219	2483.750	122.585	90.065	75.56	24.44	16.398	15.337	0.0	0.01	0.0	0.1	99.9	0.0	250.997	2.616	22.611	27.874	16.398		长4+5!2^(1_3)
耿219	2483.875	121.96	90.088	74.455	25.545	16.454	15.896	0.0	0.01	0.0	0.1	99.9	0.0	258.479	2.609	22.644	30.355	16.454		长4+5!2^(1_3)
耿219	2484.000	120.595	90.097	72.082	27.918	16.525	16.38	0.0	0.01	0.0	0.1	99.9	0.0	258.33	2.611	22.667	33.655	16.525		长4+5!2^(1_3)
耿219	2484.125	120.266	90.095	71.519	28.481	16.533	16.622	0.0	0.01	0.0	0.1	99.9	0.0	254.105	2.621	22.657	35.873	16.533		长4+5!2^(1_3)
耿219	2484.250	119.569	90.086	70.333	29.667	16.518	16.947	0.0	0.01	0.0	0.1	99.9	0.0	247.323	2.631	22.624	34.008	16.518		长4+5!2^(1_3)
耿219	2484.375	117.112	90.064	66.262	33.738	16.28	17.878	0.0	0.01	0.0	0.1	99.9	0.0	234.575	2.637	22.586	30.97	16.28		长4+5!2^(1_3)
耿219	2484.500	116.635	90.024	65.49	34.51	15.866	18.659	0.0	0.01	0.0	0.1	99.9	0.0	229.918	2.629	22.554	27.545	15.866		长4+5!2^(1_3)
耿219	2484.625	115.846	89.984	64.226	35.774	15.487	18.106	0.0	0.01	0.0	0.1	99.9	0.0	228.84	2.604	22.539	24.452	15.487		长4+5!2^(1_3)
耿219	2484.750	113.942	89.954	61.244	38.756	15.073	16.643	0.0	0.01	0.0	0.1	99.9	0.0	229.615	2.575	22.554	24.291	15.073		长4+5!2^(1_3)
耿219	2484.875	111.708	89.934	57.859	42.141	14.451	14.456	0.0	0.01	0.0	0.1	99.9	0.0	232.985	2.548	22.578	24.88	14.451		长4+5!2^(1_3)
耿219	2485.000	112.29	89.919	58.729	41.271	13.837	12.86	0.0	0.01	0.0	0.1	99.9	0.0	235.569	2.524	22.608	25.858	13.837		长4+5!2^(1_3)
耿219	2485.125	113.325	89.908	60.296	39.704	13.513	12.581	0.0	0.01	0.0	0.1	99.9	0.0	238.494	2.51	22.687	26.973	13.513		长4+5!2^(1_3)
耿219	2485.250	114.582	89.914	62.236	37.764	13.198	12.543	0.0	0.01	0.0	0.1	99.9	0.0	242.139	2.515	22.731	27.387	13.198		长4+5!2^(1_3)
耿219	2485.375	118.372	89.952	68.33	31.67	12.732	12.5	0.0	0.01	0.0	0.1	99.9	0.0	248.842	2.53	22.765	28.106	12.732		长4+5!2^(1_3)
耿219	2485.500	119.892	90.027	70.88	29.12	12.278	12.403	0.0	0.01	0.0	0.1	99.9	0.0	251.827	2.556	22.778	29.642	12.278		长4+5!2^(1_3)
耿219	2485.625	121.548	90.081	73.734	26.266	12.095	12.465	0.0	0.01	0.0	0.1	99.9	0.0	252.369	2.589	22.721	33.08	12.095		长4+5!2^(1_3)
耿219	2485.750	124.066	90.074	78.223	21.777	11.973	12.759	0.0	0.01	0.0	0.1	99.9	0.0	251.413	2.615	22.665	34.553	11.973		长4+5!2^(1_3)
耿219	2485.875	127.445	90.038	84.543	15.457	11.885	13.395	0.0	0.01	0.0	0.1	99.9	0.0	247.962	2.632	22.609	35.147	11.885		长4+5!2^(1_3)
耿219	2486.000	126.933	89.979	83.563	16.437	11.882	13.909	0.0	0.01	0.0	0.1	99.9	0.0	245.738	2.641	22.567	34.803	11.882		长4+5!2^(1_3)
耿219	2486.125	125.814	89.897	81.449	18.551	12.013	13.732	0.0	0.01	0.0	0.1	99.9	0.0	244.387	2.639	22.533	33.099	12.013		长4+5!2^(1_3)
耿219	2486.250	124.834	89.789	79.629	20.371	12.193	13.326	0.0	0.01	0.0	0.1	99.9	0.0	243.431	2.629	22.534	32.094	12.193		长4+5!2^(1_3)
耿219	2486.375	122.231	89.618	74.934	25.066	12.597	13.035	0.0	0.01	0.0	0.1	99.9	0.0	242.89	2.618	22.54	31.052	12.597		长4+5!2^(1_3)
耿219	2486.500	119.634	89.326	70.444	29.556	13.2	13.045	0.0	0.01	0.0	0.1	99.9	0.0	243.254	2.608	22.549	30.066	13.2		长4+5!2^(1_3)
耿219	2486.625	117.346	88.999	66.643	33.357	13.704	13.252	0.0	0.01	0.0	0.1	99.9	0.0	244.211	2.603	22.575	29.031	13.704		长4+5!2^(1_3)
耿219	2486.750	115.709	88.752	64.009	35.991	14.27	13.57	0.0	0.01	0.0	0.1	99.9	0.0	245.275	2.603	22.591	29.269	14.27		长4+5!2^(1_3)
耿219	2486.875	111.35	88.464	57.329	42.671	15.162	14.343	0.0	0.01	0.0	0.1	99.9	0.0	245.457	2.607	22.603	30.024	15.162		长4+5!2^(1_3)
耿219	2487.000	107.047	88.041	51.184	48.816	16.308	15.532	0.0	0.01	0.0	0.1	99.9	0.0	243.998	2.612	22.607	30.957	16.308		长4+5!2^(1_3)
耿219	2487.125	103.113	87.587	45.932	54.068	17.114	16.547	0.0	0.01	0.0	0.1	99.9	0.0	241.123	2.615	22.588	30.588	17.114		长4+5!2^(1_3)
耿219	2487.250	100.115	87.226	42.149	57.851	17.948	17.772	0.0	0.01	0.0	0.1	99.9	0.0	237.32	2.614	22.567	28.692	17.948		长4+5!2^(1_3)
耿219	2487.375	97.842	86.793	39.402	60.598	19.019	19.664	0.0	0.01	0.0	0.1	99.9	0.0	231.077	2.61	22.545	26.217	19.019		长4+5!2^(1_3)
耿219	2487.500	95.821	86.199	37.044	62.956	20.179	21.915	0.0	0.01	0.0	0.1	99.9	0.0	227.662	2.604	22.526	23.904	20.179		长4+5!2^(1_3)
耿219	2487.625	94.099	85.628	35.094	64.906	20.78	22.913	0.0	0.01	0.0	0.1	99.9	0.0	227.407	2.594	22.512	21.761	20.78		长4+5!2^(1_3)
耿219	2487.750	93.312	85.255	34.222	65.778	21.22	23.323	0.0	0.01	0.0	0.1	99.9	0.0	229.119	2.586	22.515	21.998	21.22		长4+5!2^(1_3)
耿219	2487.875	95.532	84.854	36.712	63.288	21.625	22.997	0.0	0.01	0.0	0.1	99.9	0.0	235.753	2.58	22.521	23.602	21.625		长4+5!2^(1_3)
耿219	2488.000	98.556	84.355	40.254	59.746	21.837	22.042	0.0	0.01	0.0	0.1	99.9	0.0	242.158	2.576	22.531	26.173	21.837		长4+5!2^(1_3)
耿219	2488.125	101.746	83.9	44.184	55.816	21.603	21.252	0.0	0.01	0.0	0.1	99.9	0.0	246.724	2.575	22.561	32.636	21.603		长4+5!2^(1_3)
耿219	2488.250	104.686	83.644	47.991	52.009	21.055	20.456	0.0	0.01	0.0	0.1	99.9	0.0	250.038	2.58	22.584	34.138	21.055		长4+5!2^(2_1)
耿219	2488.375	107.667	83.426	52.043	47.957	19.977	19.373	0.0	0.01	0.0	0.1	99.9	0.0	250.415	2.589	22.612	34.17	19.977		长4+5!2^(2_1)
耿219	2488.500	110.66	83.223	56.314	43.686	18.463	18.036	0.0	0.01	0.0	0.1	99.9	0.0	247.807	2.603	22.647	33.081	18.463		长4+5!2^(2_1)
耿219	2488.625	112.014	83.039	58.315	41.685	17.341	17.277	0.0	0.01	0.0	0.1	99.9	0.0	243.571	2.618	22.739	29.927	17.341		长4+5!2^(2_1)
耿219	2488.750	110.468	82.899	56.034	43.966	16.08	16.614	0.0	0.01	0.0	0.1	99.9	0.0	238.894	2.625	22.795	28.496	16.08		长4+5!2^(2_1)
耿219	2488.875	107.608	82.742	51.961	48.039	14.602	15.133	0.0	0.01	0.0	0.1	99.9	0.0	233.774	2.62	22.853	27.302	14.602		长4+5!2^(2_1)
耿219	2489.000	107.301	82.529	51.535	48.465	13.185	12.637	0.0	0.01	0.0	0.1	99.9	0.0	231.994	2.602	22.909	26.206	13.185		长4+5!2^(2_1)
耿219	2489.125	108.157	82.302	52.728	47.272	12.618	11.426	0.0	0.01	0.0	0.1	99.9	0.0	234.496	2.568	23.0	24.938	12.618		长4+5!2^(2_1)
耿219	2489.250	108.037	82.127	52.56	47.44	12.227	10.797	0.0	0.01	0.0	0.1	99.9	0.0	239.633	2.537	23.034	25.648	12.227		长4+5!2^(2_1)
耿219	2489.375	108.0	81.923	52.508	47.492	11.99	10.78	0.0	0.01	0.0	0.1	99.9	0.0	250.266	2.523	23.061	28.019	11.99		长4+5!2^(2_1)
耿219	2489.500	107.861	81.618	52.313	47.687	11.878	11.186	0.0	0.01	0.0	0.1	99.9	0.0	258.727	2.532	23.077	31.793	11.878		长4+5!2^(2_1)
耿219	2489.625	108.082	81.277	52.623	47.377	11.89	11.42	0.0	0.01	0.0	0.1	99.9	0.0	260.119	2.559	23.029	37.844	11.89		长4+5!2^(2_1)
耿219	2489.750	109.708	81.009	54.933	45.067	12.053	11.713	0.0	0.01	0.0	0.1	99.9	0.0	257.102	2.575	22.954	38.01	12.053		长4+5!2^(2_1)
耿219	2489.875	109.626	80.746	54.815	45.185	12.615	12.787	0.0	0.01	0.0	0.1	99.9	0.0	245.507	2.585	22.854	35.808	12.615		长4+5!2^(2_1)
耿219	2490.000	106.258	80.36	50.103	49.897	13.601	15.436	0.0	0.01	0.0	0.1	99.9	0.0	232.623	2.587	22.75	32.719	13.601		长4+5!2^(2_1)
耿219	2490.125	102.354	79.844	44.956	55.044	14.379	17.987	0.0	0.01	0.0	0.1	99.9	0.0	224.834	2.587	22.616	26.538	14.379		长4+5!2^(2_1)
耿219	2490.250	99.273	79.481	20.815	79.185	15.366	20.289	0.0	1.293	0.0	10.728	87.318	0.0	218.634	2.591	22.598	23.005	15.366		长4+5!2^(2_1)
耿219	2490.375	96.044	79.093	18.483	81.517	17.196	21.598	0.0	1.009	0.0	10.14	86.558	0.0	212.578	2.597	22.611	20.242	17.196		长4+5!2^(2_1)
耿219	2490.500	93.551	78.555	16.833	83.167	20.51	22.205	0.0	0.01	0.0	9.739	82.006	0.0	208.44	2.604	22.64	18.074	20.51		长4+5!2^(2_1)
耿219	2490.625	92.335	77.981	16.197	83.803	23.356	23.351	0.0	0.01	0.0	9.686	77.198	0.0	207.899	2.605	22.704	16.661	23.356		长4+5!2^(2_1)
耿219	2490.750	90.75	77.663	15.559	84.441	26.758	24.958	0.0	0.01	0.0	9.8	71.42	0.0	209.066	2.598	22.737	17.236	26.758		长4+5!2^(2_1)
耿219	2490.875	89.379	77.369	15.322	84.678	31.106	27.563	0.088	1.044	7.384	10.219	63.941	0.271	213.387	2.585	22.764	18.83	31.106		长4+5!2^(2_1)
