井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地检89-834	2541.375	114.039	63.193	79.713	20.287	20.132	19.989	244.381	0.000	0.010	0.000	0.100	99.900	0.000	2.546	17.295		
地检89-834	2541.500	111.313	63.595	75.802	24.198	19.213	18.498	241.006	0.000	0.010	0.000	0.100	99.900	0.000	2.562	16.195		
地检89-834	2541.625	104.957	63.931	65.578	34.422	18.335	17.610	236.737	0.000	0.010	0.000	0.100	99.900	0.000	2.565	16.256		
地检89-834	2541.750	99.179	64.242	56.709	43.291	17.424	17.112	232.338	0.000	0.010	0.000	0.100	99.900	0.000	2.567	17.270		
地检89-834	2541.875	95.836	64.586	52.494	47.506	16.514	16.762	229.055	0.000	0.010	0.000	0.100	99.900	0.000	2.576	18.663		
地检89-834	2542.000	91.304	65.021	45.811	54.189	15.687	16.352	228.390	0.000	0.010	0.000	0.100	99.900	0.000	2.592	19.356		
地检89-834	2542.125	93.594	65.546	47.711	52.289	15.004	15.810	230.344	0.000	0.010	0.000	0.100	99.900	0.000	2.613	18.507		
地检89-834	2542.250	102.511	66.135	59.076	40.924	14.487	15.170	234.263	0.000	0.010	0.000	0.100	99.900	0.000	2.632	16.474		
地检89-834	2542.375	113.876	66.746	78.216	21.784	14.086	14.518	238.979	0.000	0.010	0.000	0.100	99.900	0.000	2.641	14.529		
地检89-834	2542.500	117.992	67.339	85.764	14.236	13.708	13.947	243.229	0.000	0.010	0.000	0.100	99.900	0.000	2.643	13.168		
地检89-834	2542.625	120.584	67.901	91.402	8.598	13.292	13.467	246.491	0.000	0.010	0.000	0.100	99.900	0.000	2.642	12.372		
地检89-834	2542.750	119.664	68.442	89.833	10.167	12.840	13.048	248.925	0.000	0.010	0.000	0.100	99.900	0.000	2.639	11.996		
地检89-834	2542.875	117.982	68.976	86.575	13.425	12.398	12.651	251.018	0.000	0.010	0.000	0.100	99.900	0.000	2.633	11.813		
地检89-834	2543.000	117.108	69.507	84.397	15.603	12.014	12.272	253.104	0.000	0.010	0.000	0.100	99.900	0.000	2.629	11.694		
地检89-834	2543.125	118.602	70.015	87.615	12.385	11.712	11.928	254.866	0.000	0.010	0.000	0.100	99.900	0.000	2.626	11.642		
地检89-834	2543.250	117.991	70.473	86.423	13.577	11.452	11.476	255.680	0.000	0.010	0.000	0.100	99.900	0.000	2.623	11.666		
地检89-834	2543.375	117.435	70.861	85.792	14.208	11.333	11.368	255.345	0.000	0.010	0.000	0.100	99.900	0.000	2.626	11.701		
地检89-834	2543.500	115.402	71.167	81.599	18.401	11.380	11.298	254.506	0.000	0.010	0.000	0.100	99.900	0.000	2.631	11.703		
地检89-834	2543.625	116.095	71.413	82.309	17.691	11.530	11.254	254.148	0.000	0.010	0.000	0.100	99.900	0.000	2.634	11.674		
地检89-834	2543.750	119.349	71.613	88.030	11.970	11.766	11.257	254.320	0.000	0.010	0.000	0.100	99.900	0.000	2.631	11.631		
地检89-834	2543.875	122.960	71.773	96.231	3.769	12.051	11.374	254.294	0.000	0.010	0.000	0.100	99.900	0.000	2.626	11.657		
地检89-834	2544.000	120.923	71.897	92.968	7.032	12.344	11.618	253.098	0.000	0.010	0.000	0.100	99.900	0.000	2.620	11.898		
地检89-834	2544.125	115.606	72.002	83.232	16.768	12.593	11.974	250.753	0.000	0.010	0.000	0.100	99.900	0.000	2.618	12.476		
地检89-834	2544.250	109.883	72.104	72.574	27.426	12.767	12.390	247.879	0.000	0.010	0.000	0.100	99.900	0.000	2.624	13.523		
地检89-834	2544.375	107.984	72.211	70.080	29.920	12.872	12.755	245.522	0.000	0.010	0.000	0.100	99.900	0.000	2.634	14.997		
地检89-834	2544.500	103.855	72.318	62.665	37.335	12.913	12.950	245.000	0.000	0.010	0.000	0.100	99.900	0.000	2.640	16.337		
地检89-834	2544.625	105.860	72.414	65.218	34.782	12.860	12.909	246.686	0.000	0.010	0.000	0.100	99.900	0.000	2.639	16.508		
地检89-834	2544.750	110.236	72.490	72.296	27.704	12.680	12.653	250.480	0.000	0.010	0.000	0.100	99.900	0.000	2.632	15.268		
地检89-834	2544.875	113.142	72.553	77.844	22.156	12.370	12.245	255.792	0.000	0.010	0.000	0.100	99.900	0.000	2.622	13.563		
地检89-834	2545.000	112.986	72.614	76.881	23.119	11.939	11.774	261.629	0.000	0.010	0.000	0.100	99.900	0.000	2.612	12.119		
地检89-834	2545.125	116.270	72.689	82.541	17.459	11.415	11.258	266.813	0.000	0.010	0.000	0.100	99.900	0.000	2.609	11.107		
地检89-834	2545.250	119.771	72.775	89.053	10.947	10.866	10.711	270.884	0.000	0.010	0.000	0.100	99.900	0.000	2.606	10.505		
地检89-834	2545.375	122.678	72.861	95.033	4.967	10.378	10.161	274.127	0.000	0.010	0.000	0.100	99.900	0.000	2.606	10.084		
地检89-834	2545.500	123.790	72.922	97.676	2.324	10.003	9.650	277.178	0.000	0.010	0.000	0.100	99.900	0.000	2.603	9.626		
地检89-834	2545.625	122.865	72.950	96.385	3.615	9.746	9.244	280.192	0.000	0.010	0.000	0.100	99.900	0.000	2.593	9.042		
地检89-834	2545.750	119.580	72.945	90.022	9.978	9.556	9.028	282.733	0.000	0.010	0.000	0.100	99.900	0.000	2.579	8.503		
地检89-834	2545.875	116.493	72.921	83.650	16.350	9.378	9.089	284.386	0.000	0.010	0.000	0.100	99.900	0.000	2.570	8.275		
地检89-834	2546.000	116.490	72.895	83.407	16.593	9.173	9.313	285.020	0.000	0.010	0.000	0.100	99.900	0.000	2.569	8.581		
地检89-834	2546.125	117.338	72.882	85.402	14.598	8.920	9.528	285.144	0.000	0.010	0.000	0.100	99.900	0.000	2.571	9.228		
地检89-834	2546.250	116.029	72.883	83.132	16.868	8.637	9.563	285.345	0.000	0.010	0.000	0.100	99.900	0.000	2.575	9.776		
地检89-834	2546.375	114.009	72.890	80.003	19.997	8.362	9.313	286.281	0.000	0.010	0.000	0.100	99.900	0.000	2.580	9.750		
地检89-834	2546.500	110.555	72.887	73.047	26.953	8.110	8.903	288.406	0.000	0.010	0.000	0.100	99.900	0.000	2.581	9.104		
地检89-834	2546.625	113.149	72.859	76.399	23.601	7.876	8.452	291.236	0.000	0.010	0.000	0.100	99.900	0.000	2.579	8.253		
地检89-834	2546.750	120.494	72.794	89.665	10.335	7.644	8.030	294.157	0.000	0.010	0.000	0.100	99.900	0.000	2.579	7.557		
地检89-834	2546.875	126.705	72.687	99.900	0.100	7.416	7.658	296.591	0.000	0.010	0.000	0.100	99.900	0.000	2.582	7.065		
地检89-834	2547.000	127.465	72.537	99.900	0.100	7.206	7.335	298.016	0.000	0.010	0.000	0.100	99.900	0.000	2.586	6.731		
地检89-834	2547.125	124.856	72.361	99.900	0.100	7.045	7.083	298.387	0.000	0.010	0.000	0.100	99.900	0.000	2.589	6.508		
地检89-834	2547.250	123.908	72.181	97.780	2.220	6.959	6.922	297.775	0.000	0.010	0.000	0.100	99.900	0.000	2.594	6.418		
地检89-834	2547.375	123.753	72.015	97.746	2.254	6.963	6.872	296.419	0.000	0.010	0.000	0.100	99.900	0.000	2.599	6.471		
地检89-834	2547.500	122.322	71.883	95.145	4.855	7.062	6.915	294.592	0.000	0.010	0.000	0.100	99.900	0.000	2.602	6.669		
地检89-834	2547.625	119.780	71.779	90.263	9.737	7.253	7.053	292.582	0.000	0.010	0.000	0.100	99.900	0.000	2.600	6.984		
地检89-834	2547.750	117.242	71.687	85.116	14.884	7.512	7.290	290.451	0.000	0.010	0.000	0.100	99.900	0.000	2.592	7.443		
地检89-834	2547.875	116.773	71.588	83.871	16.129	7.808	7.626	288.163	0.000	0.010	0.000	0.100	99.900	0.000	2.583	8.044		
地检89-834	2548.000	117.957	71.464	86.309	13.691	8.126	8.016	285.717	0.000	0.010	0.000	0.100	99.900	0.000	2.580	8.759		
地检89-834	2548.125	117.784	71.308	86.156	13.844	8.477	8.412	283.338	0.000	0.010	0.000	0.100	99.900	0.000	2.582	9.494		
地检89-834	2548.250	116.868	71.117	84.468	15.532	8.871	8.759	281.197	0.000	0.010	0.000	0.100	99.900	0.000	2.584	10.027		
地检89-834	2548.375	116.410	70.876	82.935	17.065	9.312	9.019	279.199	0.000	0.010	0.000	0.100	99.900	0.000	2.587	10.182		
地检89-834	2548.500	119.094	70.556	88.076	11.924	9.801	9.248	276.973	0.000	0.010	0.000	0.100	99.900	0.000	2.590	9.997		
地检89-834	2548.625	120.717	70.148	91.191	8.809	10.331	9.531	274.145	0.000	0.010	0.000	0.100	99.900	0.000	2.590	9.759		
地检89-834	2548.750	121.982	69.643	93.982	6.018	10.875	9.933	270.221	0.000	0.010	0.000	0.100	99.900	0.000	2.591	9.739		
地检89-834	2548.875	121.114	69.047	93.634	6.366	11.398	10.485	264.592	0.238	0.010	9.418	0.100	99.900	0.625	2.600	10.096		
地检89-834	2549.000	113.802	68.370	81.343	18.657	11.893	11.126	256.895	0.233	0.010	9.376	0.100	99.900	0.584	2.609	11.067	差油层	
地检89-834	2549.125	100.475	67.637	33.271	66.729	12.383	11.801	248.226	0.296	0.251	9.860	14.496	62.362	0.527	2.614	12.685	差油层	
地检89-834	2549.250	86.409	66.859	23.192	76.808	12.902	12.459	239.881	0.396	0.287	10.453	13.321	62.128	0.470	2.615	14.741	差油层	
地检89-834	2549.375	79.605	66.051	18.706	81.294	13.474	13.047	233.317	0.400	0.293	10.477	12.364	62.429	0.431	2.614	16.558	差油层	
地检89-834	2549.500	78.236	65.234	17.436	82.564	14.106	13.554	230.212	0.366	0.291	10.296	11.884	62.692	0.413	2.606	17.553	差油层	
地检89-834	2549.625	82.152	64.432	19.261	80.739	14.774	13.968	230.486	0.304	0.293	9.917	11.884	62.333	0.410	2.597	17.758	差油层	
地检89-834	2549.750	86.909	63.652	21.946	78.054	15.436	14.289	233.158	0.273	0.307	9.701	12.241	61.591	0.418	2.591	17.302	差油层	
地检89-834	2549.875	91.258	62.882	24.855	75.145	16.059	14.555	236.372	0.258	0.321	9.583	12.706	60.968	0.431	2.591	16.579	差油层	
地检89-834	2550.000	92.682	62.082	26.082	73.918	16.638	14.865	237.995	0.261	0.331	9.604	12.967	60.932	0.442	2.593	16.039	差油层	
地检89-834	2550.125	90.857	61.211	25.197	74.803	17.182	15.299	237.147	0.274	0.337	9.706	12.888	61.364	0.443	2.597	15.978	差油层	
地检89-834	2550.250	85.331	60.243	22.017	77.983	17.703	15.891	233.786	0.306	0.343	9.930	12.454	62.130	0.432	2.601	16.514	差油层	
地检89-834	2550.375	77.392	59.169	17.319	82.681	18.201	16.649	228.504	0.350	0.351	10.206	11.741	62.925	0.409	2.600	17.784	差油层	
地检89-834	2550.500	73.725	58.000	15.152	84.848	18.646	17.503	222.307	0.308	0.354	9.942	10.881	62.560	0.368	2.598	20.457	差油层	
地检89-834	2550.625	69.371	56.790	12.873	87.127	18.967	18.361	216.535	0.286	0.378	9.793	10.064	60.820	0.320	2.597	24.692	差油层	
地检89-834	2550.750	64.650	55.581	10.551	89.450	19.126	19.057	212.240	0.292	0.010	9.837	9.436	58.959	0.282	2.597	29.294	差油层	
地检89-834	2550.875	63.109	54.412	9.742	90.258	19.141	19.314	210.433	0.288	0.010	9.809	9.135	58.790	0.269	2.592	31.120	差油层	
地检89-834	2551.000	63.768	53.327	9.966	90.034	19.038	19.088	212.040	0.000	0.010	0.000	9.317	60.475	0.000	2.580	28.446	差油层	
地检89-834	2551.125	67.018	52.337	11.446	88.554	18.814	18.480	216.209	0.000	0.010	0.000	9.869	62.921	0.000	2.566	23.846		
地检89-834	2551.250	71.018	51.455	13.491	86.508	18.474	17.707	221.811	0.000	0.414	0.000	10.640	64.246	0.000	2.550	20.146		
地检89-834	2551.375	74.839	50.691	15.579	84.421	18.069	16.985	227.391	0.000	0.445	0.000	11.432	64.248	0.000	2.533	17.845		
地检89-834	2551.500	78.867	50.056	17.927	82.073	17.682	16.373	231.419	0.000	0.472	0.000	12.017	63.741	0.000	2.522	16.665		
地检89-834	2551.625	80.405	49.517	18.962	81.038	17.438	15.876	233.513	0.388	0.495	10.414	12.331	63.376	0.439	2.515	16.139		
地检89-834	2551.750	80.568	49.039	19.068	80.932	17.401	15.552	233.968	0.394	0.514	10.445	12.410	63.070	0.440	2.508	16.122	水层	
地检89-834	2551.875	81.316	48.580	19.331	80.669	17.543	15.585	233.419	0.369	0.534	10.310	12.341	62.415	0.430	2.505	16.617	水层	
地检89-834	2552.000	82.459	48.099	20.080	79.920	17.789	15.991	232.443	0.331	0.573	10.089	12.206	60.793	0.408	2.505	17.844	水层	
地检89-834	2552.125	78.794	47.606	18.295	81.705	18.067	16.671	231.526	0.381	0.683	10.375	12.075	58.157	0.376	2.507	19.857	水层	
地检89-834	2552.250	73.632	47.152	15.751	84.249	18.342	17.398	230.972	0.482	0.861	10.854	11.990	54.783	0.341	2.513	22.648	水层	
地检89-834	2552.375	70.677	46.806	14.364	85.636	18.616	17.870	231.034	0.562	1.046	11.168	11.985	51.645	0.312	2.517	25.499	水层	
地检89-834	2552.500	69.619	46.635	13.998	86.002	18.884	17.986	231.934	0.621	1.167	11.372	12.100	49.938	0.300	2.519	26.839	水层	
地检89-834	2552.625	68.582	46.599	13.577	86.423	19.102	17.787	233.472	0.709	1.215	11.640	12.307	50.069	0.307	2.518	25.945	水层	
地检89-834	2552.750	69.709	46.634	14.216	85.784	19.203	17.429	235.298	0.735	1.165	11.713	12.562	51.327	0.327	2.514	23.848	水层	
地检89-834	2552.875	70.751	46.667	14.704	85.296	19.136	17.125	236.857	0.754	1.113	11.767	12.789	52.571	0.347	2.508	22.055	水层	
地检89-834	2553.000	73.372	46.634	16.028	83.972	18.895	16.975	237.577	0.685	1.034	11.569	12.901	53.585	0.361	2.505	20.919	水层	
地检89-834	2553.125	74.040	46.535	16.312	83.688	18.549	16.961	237.504	0.659	0.989	11.492	12.900	54.391	0.369	2.508	20.307	水层	
地检89-834	2553.250	75.375	46.386	16.686	83.314	18.218	17.014	236.862	0.596	0.952	11.287	12.816	54.871	0.371	2.516	20.173	水层	
地检89-834	2553.375	79.648	46.210	18.765	81.235	17.989	17.084	235.897	0.456	0.892	10.742	12.685	54.924	0.367	2.527	20.487	水层	
地检89-834	2553.500	80.727	46.011	19.391	80.609	17.884	17.151	234.832	0.408	0.885	10.518	12.536	54.531	0.358	2.535	21.202	水层	
地检89-834	2553.625	78.322	45.783	18.162	81.838	17.920	17.208	233.929	0.441	0.931	10.675	12.406	53.934	0.348	2.538	22.058	水层	
地检89-834	2553.750	75.403	45.518	16.783	83.217	18.117	17.245	233.383	0.498	0.997	10.921	12.324	53.226	0.338	2.533	22.904	水层	
地检89-834	2553.875	72.069	45.226	15.166	84.834	18.494	17.274	233.280	0.587	1.090	11.257	12.303	52.429	0.329	2.521	23.673	水层	
地检89-834	2554.000	71.193	44.946	14.669	85.331	19.074	17.377	233.598	0.624	1.154	11.382	12.345	51.864	0.325	2.510	24.055	水层	
地检89-834	2554.125	73.272	44.729	15.525	84.475	19.886	17.658	234.045	0.574	1.129	11.212	12.410	52.153	0.330	2.506	23.579	水层	
地检89-834	2554.250	76.832	44.611	17.247	82.753	20.893	18.206	234.193	0.482	1.021	10.857	12.443	53.482	0.344	2.510	22.320	水层	
地检89-834	2554.375	78.568	44.605	18.082	81.918	22.003	19.125	233.372	0.423	0.932	10.591	12.356	54.755	0.354	2.519	21.548	水层	
地检89-834	2554.500	78.473	44.707	18.028	81.972	23.125	20.395	230.786	0.373	0.884	10.331	12.022	54.953	0.344	2.531	22.406	水层	
地检89-834	2554.625	74.516	44.879	15.889	84.111	24.202	22.020	226.758	0.000	0.919	0.000	11.478	53.499	0.000	2.547	25.563	水层	
地检89-834	2554.750	70.257	45.107	24.185	75.815	25.250	23.928	222.048	0.000	0.010	0.000	0.100	99.900	0.000	2.563	32.007		
地检89-834	2554.875	68.733	45.386	22.876	77.124	26.306	25.860	217.620	0.000	0.010	0.000	0.100	99.900	0.000	2.577	42.179		
地检89-834	2555.000	66.866	45.719	21.369	78.631	27.357	27.384	214.435	0.000	0.010	0.000	0.100	99.900	0.000	2.584	54.002		
地检89-834	2555.125	64.347	46.093	19.122	80.878	28.285	28.145	212.921	0.000	0.010	0.000	0.100	99.900	0.000	2.585	60.332		
地检89-834	2555.250	63.731	46.497	18.460	81.540	28.908	27.964	213.415	0.325	0.010	10.055	0.100	99.900	0.168	2.577	58.409	差油层	
地检89-834	2555.375	65.185	46.930	10.732	89.268	29.045	26.830	215.979	0.344	0.010	10.171	9.856	42.777	0.184	2.560	51.710	差油层	
地检89-834	2555.500	69.416	47.405	12.716	87.284	28.577	25.204	220.412	0.348	1.026	10.193	10.454	44.552	0.211	2.540	43.158	差油层	
地检89-834	2555.625	73.451	47.927	14.851	85.149	27.503	23.408	225.659	0.370	1.055	10.320	11.178	46.418	0.244	2.525	35.506	差油层	
地检89-834	2555.750	76.773	48.498	16.899	83.101	26.047	21.690	230.783	0.406	1.062	10.508	11.900	47.730	0.275	2.516	30.218	差油层	
地检89-834	2555.875	77.828	49.119	17.848	82.152	24.475	20.232	234.904	0.475	1.061	10.827	12.491	48.887	0.303	2.511	26.538	差油层	
地检89-834	2556.000	77.719	49.793	18.027	81.973	22.937	19.031	237.514	0.546	1.023	11.111	12.866	50.267	0.327	2.512	23.879	差油层	
地检89-834	2556.125	77.923	50.518	18.317	81.683	21.540	18.059	239.188	0.589	0.951	11.264	13.105	51.797	0.350	2.519	21.802	差油层	
地检89-834	2556.250	77.741	51.299	18.259	81.741	20.349	17.267	240.334	0.631	0.880	11.402	13.270	53.254	0.371	2.532	20.193	差油层	
地检89-834	2556.375	79.295	52.132	18.938	81.062	19.380	16.614	240.966	0.602	0.795	11.306	13.370	54.580	0.388	2.552	18.984	差油层	
地检89-834	2556.500	83.264	52.994	20.899	79.101	18.612	16.052	240.828	0.488	0.694	10.879	13.358	55.678	0.400	2.570	18.270	差油层	
地检89-834	2556.625	87.169	53.839	23.062	76.938	18.009	15.581	240.262	0.388	0.616	10.414	13.277	56.308	0.404	2.583	18.048	差油层	
地检89-834	2556.750	88.190	54.628	23.752	76.248	17.533	15.213	239.981	0.363	0.590	10.278	13.223	56.229	0.401	2.588	18.222	差油层	
地检89-834	2556.875	86.215	55.336	22.937	77.063	17.157	14.974	240.730	0.417	0.608	10.562	13.306	55.627	0.398	2.585	18.423	差油层	
地检89-834	2438.875--2556.875(平均)	88.647	57.939	41.241	58.759	17.978	16.938	238.472	0.332	0.572	5.029	5.618	78.065	0.159	2.550	20.902		
地检89-834	2438.875--2556.875(最大)	142.639	72.950	99.900	93.533	51.012	44.366	307.177	3.632	7.134	14.967	14.946	99.900	0.673	2.682	83.579		
地检89-834	2438.875--2556.875(最小)	47.336	30.699	6.467	0.100	6.959	6.731	196.804	0.000	0.010	0.000	0.100	32.529	0.000	1.850	4.938		
