井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地93-91	2570.250	85.543	88.865	19.810	80.190	20.887	20.987	206.625	0.000	0.010	0.000	0.100	99.900	0.000	2.663	21.107		长4+5!2^(2_3)
地93-91	2570.375	89.161	88.104	23.740	76.260	21.436	21.164	211.496	0.000	0.010	0.000	0.100	99.900	0.000	2.655	21.579		长4+5!2^(2_3)
地93-91	2570.500	97.654	87.289	30.162	69.838	21.793	21.194	218.600	0.000	0.010	0.000	0.100	99.900	0.000	2.630	21.863		长4+5!2^(2_3)
地93-91	2570.625	106.072	86.389	36.498	63.502	21.967	21.134	224.771	0.000	0.010	0.000	0.100	99.900	0.000	2.601	21.966		长4+5!2^(2_3)
地93-91	2570.750	112.432	85.404	40.852	59.148	21.964	21.056	228.342	0.000	0.010	0.000	0.100	99.900	0.000	2.582	21.915		长4+5!2^(2_3)
地93-91	2570.875	115.022	84.325	41.224	58.776	21.842	20.995	229.450	0.000	0.010	0.000	0.100	99.900	0.000	2.578	21.756		长4+5!2^(2_3)
地93-91	2571.000	112.127	83.135	37.806	62.194	21.628	20.940	229.333	0.000	0.010	0.000	0.100	99.900	0.000	2.578	21.516		长4+5!2^(2_3)
地93-91	2571.125	107.100	81.779	27.946	72.054	21.349	20.858	229.575	0.081	1.842	7.227	4.928	76.701	0.361	2.570	21.228		长4+5!2^(2_3)
地93-91	2571.250	101.692	80.333	16.570	83.430	21.045	20.711	230.742	0.114	5.117	7.911	12.388	41.532	0.364	2.548	20.928	油层	长4+5!2^(2_3)
地93-91	2571.375	97.197	78.870	15.337	84.663	20.754	20.519	232.433	0.156	6.309	8.555	12.879	40.654	0.367	2.519	20.652	油层	长4+5!2^(2_3)
地93-91	2571.500	94.912	77.431	15.005	84.995	20.499	20.309	233.883	0.188	6.921	8.944	13.116	40.350	0.370	2.495	20.416	油层	长4+5!2^(2_3)
地93-91	2571.625	95.445	76.061	15.382	84.618	20.293	20.112	234.508	0.189	6.783	8.953	13.092	40.603	0.372	2.483	20.229	油层	长4+5!2^(2_3)
地93-91	2571.750	96.969	74.787	16.018	83.982	20.133	19.952	234.508	0.175	6.311	8.795	12.948	41.093	0.375	2.484	20.083	油层	长4+5!2^(2_3)
地93-91	2571.875	98.949	73.634	16.641	83.359	20.008	19.824	234.321	0.157	5.889	8.569	12.811	41.536	0.376	2.494	19.973	油层	长4+5!2^(2_3)
地93-91	2572.000	100.092	72.619	16.668	83.332	19.921	19.729	234.433	0.149	5.977	8.462	12.849	41.522	0.377	2.501	19.903	油层	长4+5!2^(2_3)
地93-91	2572.125	98.378	71.791	15.998	84.002	19.876	19.674	235.004	0.167	6.632	8.700	13.080	41.006	0.378	2.499	19.880	油层	长4+5!2^(2_3)
地93-91	2572.250	96.207	71.129	15.167	84.833	19.885	19.680	235.725	0.194	7.449	9.001	13.337	40.379	0.377	2.487	19.912	油层	长4+5!2^(2_3)
地93-91	2572.375	93.579	70.631	14.532	85.468	19.952	19.752	236.033	0.225	7.914	9.307	13.466	39.983	0.375	2.472	20.008	油层	长4+5!2^(2_3)
地93-91	2572.500	93.236	70.250	14.121	85.879	20.091	19.904	235.467	0.223	7.798	9.283	13.412	39.926	0.373	2.460	20.178	油层	长4+5!2^(2_3)
地93-91	2572.625	91.446	69.935	13.298	86.702	20.309	20.137	233.896	0.225	7.685	9.306	13.348	39.796	0.369	2.455	20.442	油层	长4+5!2^(2_3)
地93-91	2572.750	89.275	69.682	12.211	87.789	20.641	20.454	232.100	0.229	7.868	9.344	13.357	39.401	0.364	2.458	20.810	油层	长4+5!2^(2_3)
地93-91	2572.875	85.505	69.492	10.783	89.217	21.063	20.833	230.742	0.260	8.721	9.595	13.534	38.563	0.358	2.466	21.261	油层	长4+5!2^(2_3)
地93-91	2573.000	80.896	69.354	8.880	91.120	21.557	21.249	230.017	0.317	10.657	9.999	13.923	37.244	0.352	2.473	21.776	油层	长4+5!2^(2_3)
地93-91	2573.125	72.631	69.247	6.772	93.228	22.104	21.679	229.433	0.469	13.200	10.798	14.377	35.801	0.344	2.475	22.330	油层	长4+5!2^(2_3)
地93-91	2573.250	67.185	69.120	5.588	94.412	22.670	22.093	228.283	0.584	14.349	11.245	14.518	35.036	0.338	2.471	22.888	油层	长4+5!2^(2_3)
地93-91	2573.375	65.166	68.969	5.269	94.731	23.214	22.475	226.583	0.593	13.787	11.278	14.360	34.915	0.332	2.465	23.410	油层	长4+5!2^(2_3)
地93-91	2573.500	66.119	68.792	5.703	94.297	23.703	22.823	224.867	0.517	12.112	11.000	14.001	35.268	0.328	2.462	23.861	油层	长4+5!2^(2_3)
地93-91	2573.625	69.737	68.563	6.657	93.343	24.099	23.129	223.587	0.403	9.975	10.490	13.515	36.001	0.325	2.467	24.189	油层	长4+5!2^(2_3)
地93-91	2573.750	74.041	68.297	7.622	92.378	24.324	23.351	222.050	0.299	7.816	9.882	12.952	37.079	0.324	2.476	24.343	油层	长4+5!2^(2_3)
地93-91	2573.875	77.430	68.023	8.099	91.901	24.372	23.455	219.462	0.220	5.958	9.260	12.372	38.394	0.324	2.486	24.312	油层	长4+5!2^(2_3)
地93-91	2574.000	78.306	67.750	7.949	92.051	24.221	23.392	215.817	0.175	4.724	8.789	11.920	39.640	0.327	2.496	24.079	油层	长4+5!2^(2_3)
地93-91	2574.125	77.621	67.477	7.775	92.225	23.865	23.135	212.992	0.157	4.204	8.566	11.728	40.486	0.332	2.509	23.643	油层	长4+5!2^(2_3)
地93-91	2574.250	78.078	67.208	8.083	91.917	23.309	22.661	213.200	0.155	4.435	8.540	11.888	40.660	0.338	2.526	23.037	油层	长4+5!2^(2_3)
地93-91	2574.375	79.106	66.964	8.986	91.014	22.628	22.043	216.971	0.178	5.366	8.826	12.349	40.231	0.346	2.542	22.328	油层	长4+5!2^(2_3)
地93-91	2574.500	82.420	66.760	10.939	89.061	21.877	21.331	223.083	0.205	6.195	9.118	12.744	40.041	0.355	2.550	21.569	油层	长4+5!2^(2_3)
地93-91	2574.625	89.542	66.615	13.769	86.231	21.107	20.594	228.771	0.191	6.165	8.970	12.815	40.642	0.365	2.546	20.812	油层	长4+5!2^(2_3)
地93-91	2574.750	96.969	66.536	17.362	82.638	20.371	19.911	232.475	0.158	5.252	8.583	12.528	42.085	0.375	2.534	20.104	油层	长4+5!2^(2_3)
地93-91	2574.875	107.824	66.544	22.236	77.764	19.705	19.252	234.642	0.101	3.846	7.680	11.937	44.266	0.384	2.525	19.477	油层	长4+5!2^(2_3)
地93-91	2575.000	119.135	66.635	27.400	72.600	19.136	18.690	236.650	0.063	2.911	6.712	11.444	46.176	0.393	2.524	18.955	油层	长4+5!2^(2_3)
地93-91	2575.125	127.857	66.799	30.981	69.019	18.684	18.273	239.633	0.047	2.719	6.116	11.356	46.909	0.400	2.535	18.560	油层	长4+5!2^(2_3)
地93-91	2575.250	130.181	67.010	31.032	68.968	18.375	18.052	242.717	0.049	3.243	6.195	11.725	46.256	0.404	2.553	18.298	油层	长4+5!2^(2_3)
地93-91	2575.375	125.420	67.260	27.323	72.677	18.183	17.976	244.412	0.068	4.459	6.867	12.396	44.717	0.406	2.572	18.143	油层	长4+5!2^(2_3)
地93-91	2575.500	114.260	67.546	21.733	78.267	18.082	17.989	243.733	0.116	6.034	7.957	13.083	43.107	0.406	2.584	18.067	油层	长4+5!2^(2_3)
地93-91	2575.625	102.492	67.888	16.561	83.439	18.044	18.070	240.779	0.182	7.538	8.874	13.593	41.922	0.406	2.584	18.046	油层	长4+5!2^(2_3)
地93-91	2575.750	90.799	68.297	12.637	87.363	18.050	18.112	237.358	0.278	8.823	9.734	13.965	41.048	0.405	2.571	18.061	油层	长4+5!2^(2_3)
地93-91	2575.875	83.448	68.779	10.538	89.462	18.078	18.200	234.662	0.352	9.467	10.218	14.129	40.637	0.403	2.548	18.097	油层	长4+5!2^(2_3)
地93-91	2576.000	79.982	69.344	9.744	90.256	18.125	18.325	233.133	0.389	9.588	10.419	14.151	40.518	0.402	2.523	18.155	油层	长4+5!2^(2_3)
地93-91	2576.125	79.563	70.001	9.716	90.284	18.200	18.450	232.475	0.384	9.335	10.394	14.075	40.584	0.401	2.500	18.244	油层	长4+5!2^(2_3)
地93-91	2576.250	80.287	70.744	9.972	90.028	18.309	18.575	232.067	0.363	8.948	10.276	13.959	40.705	0.399	2.486	18.361	油层	长4+5!2^(2_3)
地93-91	2576.375	81.468	71.599	10.357	89.643	18.440	18.700	231.821	0.337	8.562	10.128	13.838	40.819	0.397	2.482	18.499	油层	长4+5!2^(2_3)
地93-91	2576.500	82.877	72.592	10.774	89.226	18.589	18.825	231.767	0.313	8.253	9.975	13.733	40.883	0.395	2.482	18.649	油层	长4+5!2^(2_3)
地93-91	2576.625	84.058	73.797	10.948	89.052	18.740	18.950	231.812	0.295	8.106	9.857	13.673	40.856	0.393	2.483	18.790	油层	长4+5!2^(2_3)
地93-91	2576.750	83.715	75.200	10.632	89.368	18.866	19.075	231.458	0.295	8.000	9.856	13.628	40.833	0.391	2.482	18.900	油层	长4+5!2^(2_3)
地93-91	2576.875	82.229	76.793	9.956	90.044	18.950	19.175	229.929	0.294	7.434	9.851	13.448	41.177	0.390	2.483	18.962	油层	长4+5!2^(2_3)
地93-91	2577.000	80.439	78.558	9.057	90.943	18.980	19.237	226.350	0.269	6.084	9.665	12.980	42.277	0.390	2.493	18.966	油层	长4+5!2^(2_3)
地93-91	2577.125	78.497	80.503	8.357	91.643	18.946	19.300	219.975	0.000	4.190	0.000	12.149	44.422	0.000	2.518	18.900	油层	长4+5!2^(2_3)
地93-91	2577.250	79.525	82.570	11.747	88.253	18.832	19.362	212.467	0.000	1.793	0.000	6.944	67.663	0.000	2.556	18.757		长4+5!2^(2_3)
地93-91	2577.375	82.724	84.715	18.500	81.500	18.644	19.375	206.446	0.000	0.010	0.000	0.100	99.900	0.000	2.599	18.539		长4+5!2^(2_3)
地93-91	2577.500	88.361	86.884	23.646	76.354	18.382	19.313	204.850	0.000	0.010	0.000	0.100	99.900	0.000	2.636	18.250		长4+5!2^(2_3)
地93-91	2577.625	98.416	89.018	32.021	67.979	18.052	19.150	210.146	0.000	0.010	0.000	0.100	99.900	0.000	2.655	17.896		长4+5!2^(2_3)
地93-91	2577.750	110.375	91.077	41.710	58.290	17.662	18.887	219.542	0.000	0.010	0.000	0.100	99.900	0.000	2.652	17.485		长4+5!2^(2_3)
地93-91	2577.875	120.050	93.033	50.644	49.356	17.220	18.575	229.450	0.000	0.010	0.000	0.100	99.900	0.000	2.630	17.027		长4+5!2^(2_3)
地93-91	2578.000	127.972	94.869	56.619	43.381	16.737	18.187	236.500	0.000	0.010	0.000	0.100	99.900	0.000	2.606	16.529		长4+5!2^(2_3)
地93-91	2578.125	129.952	96.548	56.726	43.274	16.216	17.700	238.300	0.000	0.010	0.000	0.100	99.900	0.000	2.590	15.990		长4+5!2^(2_3)
地93-91	2578.250	127.210	98.086	52.699	47.301	15.652	17.102	236.325	0.000	0.010	0.000	0.100	99.900	0.000	2.588	15.412		长4+5!2^(2_3)
地93-91	2578.375	122.182	99.479	46.476	53.524	15.054	16.407	232.212	0.000	0.010	0.000	0.100	99.900	0.000	2.597	14.803		长4+5!2^(2_3)
地93-91	2578.500	114.717	100.727	40.715	59.285	14.425	15.664	228.000	0.000	0.010	0.000	0.100	99.900	0.000	2.603	14.162		长4+5!2^(2_3)
地93-91	2578.625	111.213	101.816	38.847	61.153	13.769	14.869	226.471	0.000	0.010	0.000	0.100	99.900	0.000	2.603	13.502		长4+5!2^(2_3)
地93-91	2578.750	111.442	102.780	40.468	59.532	13.102	14.072	229.142	0.000	0.010	0.000	0.100	99.900	0.000	2.599	12.842		长4+5!2^(2_3)
地93-91	2578.875	115.441	103.626	44.904	55.096	12.454	13.271	236.237	0.000	0.010	0.000	0.100	99.900	0.000	2.597	12.208		长4+5!2^(2_3)
地93-91	2579.000	120.964	104.357	52.299	47.701	11.840	12.511	246.100	0.000	0.010	0.000	0.100	99.900	0.000	2.599	11.612		长4+5!2^(2_3)
地93-91	2579.125	130.371	104.950	62.096	37.904	11.270	11.829	256.200	0.000	0.010	0.000	0.100	99.900	0.000	2.605	11.065		长4+5!2^(2_3)
地93-91	2579.250	137.874	105.419	70.424	29.576	10.756	11.238	264.542	0.000	0.010	0.000	0.100	99.900	0.000	2.611	10.569		长4+5!2^(2_3)
地93-91	2579.375	143.321	105.764	76.265	23.735	10.288	10.772	270.996	0.000	0.010	0.000	0.100	99.900	0.000	2.613	10.121		长4+5!2^(2_3)
地93-91	2579.500	146.101	105.989	79.620	20.380	9.870	10.399	275.783	0.000	0.010	0.000	0.100	99.900	0.000	2.614	9.724		
地93-91	2579.625	147.929	106.096	81.493	18.507	9.505	10.089	278.537	0.000	0.010	0.000	0.100	99.900	0.000	2.612	9.380		
地93-91	2579.750	148.462	106.127	83.009	16.991	9.192	9.819	279.225	0.000	0.010	0.000	0.100	99.900	0.000	2.606	9.081		
地93-91	2579.875	150.252	106.102	86.600	13.400	8.915	9.562	278.250	0.000	0.010	0.000	0.100	99.900	0.000	2.596	8.813		
地93-91	2580.000	153.566	106.036	91.493	8.507	8.662	9.303	277.067	0.000	0.010	0.000	0.100	99.900	0.000	2.588	8.565		
地93-91	2580.125	156.537	105.937	94.551	5.449	8.420	9.033	277.562	0.000	0.010	0.000	0.100	99.900	0.000	2.584	8.326		
地93-91	2580.250	156.918	105.818	92.631	7.369	8.186	8.757	279.633	0.000	0.010	0.000	0.100	99.900	0.000	2.583	8.094		
地93-91	2580.375	153.299	105.680	85.904	14.096	7.958	8.485	281.742	0.000	0.010	0.000	0.100	99.900	0.000	2.582	7.869		
地93-91	2580.500	147.777	105.529	79.198	20.802	7.735	8.229	282.583	0.000	0.010	0.000	0.100	99.900	0.000	2.575	7.650		
地93-91	2580.625	144.654	105.373	74.855	25.145	7.523	8.002	282.012	0.000	0.010	0.000	0.100	99.900	0.000	2.564	7.446		
地93-91	2580.750	141.530	105.221	72.109	27.891	7.330	7.817	282.067	0.000	0.010	0.000	0.100	99.900	0.000	2.556	7.262		
地93-91	2580.875	141.150	105.082	72.663	27.337	7.160	7.676	283.871	0.000	0.010	0.000	0.100	99.900	0.000	2.554	7.104		
地93-91	2581.000	142.749	104.966	75.330	24.670	7.021	7.583	287.067	0.000	0.010	0.000	0.100	99.900	0.000	2.558	6.982		
地93-91	2581.125	145.263	104.882	77.699	22.301	6.924	7.540	289.367	0.000	0.010	0.000	0.100	99.900	0.000	2.567	6.908		
地93-91	2581.250	145.796	104.815	78.125	21.875	6.884	7.557	288.917	0.000	0.010	0.000	0.100	99.900	0.000	2.582	6.889		
地93-91	2581.375	145.758	104.762	77.182	22.818	6.897	7.630	285.942	0.000	0.010	0.000	0.100	99.900	0.000	2.603	6.923		
地93-91	2581.500	144.120	104.724	75.462	24.538	6.963	7.757	282.150	0.000	0.010	0.000	0.100	99.900	0.000	2.628	7.009		
地93-91	2581.625	143.473	104.698	75.076	24.924	7.079	7.939	279.487	0.000	0.010	0.000	0.100	99.900	0.000	2.652	7.148		
地93-91	2581.750	143.740	104.680	76.137	23.863	7.250	8.182	277.758	0.000	0.010	0.000	0.100	99.900	0.000	2.668	7.336		
地93-91	2581.875	145.263	104.674	77.528	22.472	7.464	8.467	276.950	0.000	0.010	0.000	0.100	99.900	0.000	2.670	7.562		
地93-91	2582.000	145.491	104.685	78.495	21.505	7.708	8.780	276.142	0.000	0.010	0.000	0.100	99.900	0.000	2.661	7.813		
地93-91	2582.125	146.863	104.711	79.699	20.301	7.970	9.100	274.200	0.000	0.010	0.000	0.100	99.900	0.000	2.643	8.076		
地93-91	2582.250	146.939	104.747	78.839	21.161	8.236	9.398	272.454	0.000	0.010	0.000	0.100	99.900	0.000	2.622	8.339		
地93-91	2582.375	145.301	104.797	76.464	23.536	8.494	9.655	271.525	0.000	0.010	0.000	0.100	99.900	0.000	2.609	8.591		
地93-91	2582.500	143.511	104.869	75.527	24.473	8.735	9.863	271.071	0.000	0.010	0.000	0.100	99.900	0.000	2.608	8.822		
地93-91	2582.625	144.501	104.963	77.323	22.677	8.952	10.025	269.967	0.000	0.010	0.000	0.100	99.900	0.000	2.619	9.024		
地93-91	2582.750	146.253	105.069	79.202	20.798	9.132	10.137	267.733	0.000	0.010	0.000	0.100	99.900	0.000	2.633	9.190		
地93-91	2582.875	146.977	105.179	80.630	19.370	9.276	10.213	265.708	0.000	0.010	0.000	0.100	99.900	0.000	2.639	9.320		
地93-91	2583.000	148.386	105.281	83.376	16.624	9.384	10.259	265.321	0.000	0.010	0.000	0.100	99.900	0.000	2.633	9.417		
地93-91	2583.125	150.976	105.339	86.871	13.129	9.465	10.290	266.600	0.000	0.010	0.000	0.100	99.900	0.000	2.623	9.491		
地93-91	2583.250	152.956	105.334	88.768	11.232	9.529	10.328	267.421	0.000	0.010	0.000	0.100	99.900	0.000	2.621	9.555		
地93-91	2583.375	153.109	105.247	88.628	11.372	9.595	10.398	265.725	0.000	0.010	0.000	0.100	99.900	0.000	2.630	9.628		
地93-91	2583.500	152.652	105.068	87.236	12.764	9.678	10.515	261.529	0.000	0.010	0.000	0.100	99.900	0.000	2.642	9.723		
地93-91	2583.625	151.052	104.760	84.338	15.662	9.791	10.689	256.733	0.000	0.010	0.000	0.100	99.900	0.000	2.650	9.853		
地93-91	2583.750	148.615	104.329	80.650	19.350	9.947	10.931	254.554	0.000	0.010	0.000	0.100	99.900	0.000	2.648	10.026		
地93-91	2583.875	145.949	103.769	77.342	22.658	10.146	11.225	256.125	0.000	0.010	0.000	0.100	99.900	0.000	2.636	10.243		
地93-91	2584.000	144.120	103.084	75.358	24.642	10.389	11.562	260.758	0.000	0.010	0.000	0.100	99.900	0.000	2.620	10.501		
地93-91	2584.125	143.282	102.274	73.161	26.839	10.669	11.927	266.617	0.000	0.010	0.000	0.100	99.900	0.000	2.604	10.792		
地93-91	2584.250	140.464	101.390	67.465	32.535	10.978	12.304	270.546	0.000	0.010	0.000	0.100	99.900	0.000	2.593	11.108		
地93-91	2584.375	133.646	100.473	50.373	49.627	11.302	12.673	270.417	0.169	3.087	8.721	5.958	79.682	0.571	2.592	11.433		
地93-91	2584.500	125.839	99.569	29.875	70.125	11.628	13.015	264.987	0.191	7.113	8.967	14.499	49.733	0.559	2.599	11.753	干层	
地93-91	2584.625	115.974	98.738	23.588	76.412	11.941	13.315	254.617	0.186	5.479	8.913	13.788	50.958	0.548	2.608	12.056	干层	
地93-91	2584.750	106.034	98.014	18.523	81.477	12.229	13.550	241.658	0.159	3.753	8.597	12.861	52.922	0.540	2.610	12.330	干层	
地93-91	2584.875	99.406	97.430	15.747	84.253	12.481	13.722	230.367	0.125	2.536	8.110	11.982	54.971	0.533	2.602	12.563	干层	
地93-91	2585.000	97.502	97.011	14.759	85.241	12.687	13.836	223.325	0.096	1.951	7.574	11.435	56.221	0.528	2.590	12.751	干层	
地93-91	2585.125	96.702	96.804	14.710	85.290	12.848	13.902	221.200	0.090	1.903	7.436	11.364	56.146	0.524	2.579	12.891	干层	
地93-91	2585.250	97.883	96.779	15.255	84.745	12.954	13.923	223.012	0.093	2.142	7.502	11.586	55.287	0.521	2.571	12.978	干层	
地93-91	2585.375	98.492	96.919	15.519	84.481	13.013	13.915	225.975	0.105	2.583	7.747	11.962	54.070	0.519	2.569	13.022	干层	
地93-91	2585.500	97.654	97.166	15.651	84.349	13.035	13.884	228.800	0.126	3.052	8.129	12.322	52.993	0.518	2.573	13.035	干层	
地93-91	2585.625	98.264	97.440	16.289	83.711	13.035	13.843	231.067	0.138	3.311	8.302	12.501	52.487	0.518	2.583	13.032	干层	
地93-91	2585.750	100.321	97.673	17.486	82.514	13.028	13.803	232.887	0.136	3.341	8.277	12.521	52.433	0.518	2.596	13.031	干层	
地93-91	2585.875	103.863	97.830	19.122	80.878	13.035	13.788	234.525	0.123	3.221	8.080	12.438	52.632	0.518	2.610	13.049	干层	
地93-91	2586.000	107.709	97.882	20.826	79.174	13.070	13.813	235.987	0.109	3.071	7.832	12.327	52.850	0.517	2.621	13.099	干层	
地93-91	2586.125	111.175	97.777	22.018	77.982	13.143	13.887	237.217	0.097	3.042	7.599	12.279	52.650	0.512	2.627	13.272	干层	
地93-91	2586.250	112.127	97.499	22.322	77.678	13.466	14.248	238.154	0.097	3.202	7.598	12.342	51.903	0.504	2.628	13.569	干层	
地93-91	2586.375	111.937	97.037	22.070	77.930	13.722	14.537	238.692	0.101	3.420	7.674	12.440	51.111	0.496	2.627	13.847	干层	
地93-91	2586.500	110.604	96.396	21.744	78.256	14.033	14.897	238.804	0.109	3.588	7.824	12.495	50.368	0.487	2.625	14.176	干层	
地93-91	2586.625	110.794	95.579	21.882	78.118	14.388	15.321	238.600	0.107	3.570	7.783	12.430	49.918	0.478	2.621	14.537	干层	
地93-91	2586.750	111.442	94.682	22.126	77.874	14.759	15.765	238.217	0.101	3.480	7.676	12.321	49.597	0.469	2.617	14.904	干层	
地93-91	2586.875	112.089	93.742	22.080	77.920	15.120	16.185	237.683	0.095	3.427	7.553	12.240	49.254	0.462	2.611	15.249	干层	
地93-91	2587.000	111.213	92.792	21.469	78.531	15.442	16.529	236.975	0.096	3.467	7.570	12.224	48.833	0.455	2.604	15.539	干层	
地93-91	2587.125	109.576	91.833	20.228	79.772	15.683	16.728	235.967	0.099	3.546	7.635	12.245	48.462	0.451	2.597	15.740	干层	
地93-91	2587.250	105.653	90.911	17.903	82.097	15.826	16.771	234.037	0.110	3.678	7.843	12.309	48.140	0.448	2.592	15.837	干层	
地93-91	2587.375	98.873	90.052	14.720	85.280	15.853	16.649	230.558	0.130	3.704	8.185	12.327	48.125	0.448	2.592	15.816	干层	
地93-91	2587.500	90.647	89.260	11.731	88.269	15.761	16.373	225.054	0.149	3.307	8.468	12.094	48.987	0.451	2.598	15.671	干层	
地93-91	2587.625	85.162	88.573	9.629	90.371	15.537	15.952	218.133	0.000	2.592	0.000	11.624	50.719	0.000	2.611	15.411	干层	
地93-91	2587.750	80.820	87.979	10.724	89.276	15.224	15.454	211.938	0.000	1.332	0.000	6.842	71.077	0.000	2.622	15.076		
地93-91	2587.875	77.735	87.471	13.721	86.279	14.854	14.929	208.708	0.000	0.010	0.000	0.100	99.900	0.000	2.624	14.696		
地93-91	2588.000	76.783	87.042	11.131	88.869	14.460	14.433	209.267	0.135	0.980	8.265	4.740	81.052	0.483	2.615	14.308		
地93-91	2588.125	77.811	86.695	7.922	92.078	14.080	14.025	212.783	0.153	2.714	8.524	11.922	52.411	0.492	2.597	13.942	干层	
地93-91	2588.250	78.154	86.380	8.412	91.588	13.736	13.716	217.446	0.191	3.371	8.975	12.439	51.533	0.501	2.578	13.620	干层	
地93-91	2588.375	79.297	86.081	9.249	90.751	13.446	13.508	221.367	0.221	3.767	9.264	12.730	51.219	0.508	2.565	13.356	干层	
地93-91	2588.500	82.572	85.792	10.566	89.434	13.220	13.392	224.063	0.214	3.718	9.204	12.731	51.577	0.513	2.559	13.167	干层	
地93-91	2588.625	86.952	85.523	12.370	87.630	13.086	13.365	225.633	0.186	3.299	8.912	12.479	52.493	0.516	2.558	13.063	干层	
地93-91	2588.750	93.389	85.281	14.625	85.375	13.028	13.389	226.254	0.138	2.675	8.307	12.033	53.841	0.518	2.562	13.032	干层	
地93-91	2588.875	99.597	85.047	16.774	83.226	13.039	13.440	226.317	0.101	2.148	7.668	11.575	55.140	0.518	2.568	13.065	干层	
地93-91	2589.000	104.662	84.813	18.178	81.822	13.105	13.506	226.079	0.077	1.840	7.116	11.258	55.935	0.516	2.575	13.150	干层	
地93-91	2589.125	106.148	84.578	18.490	81.510	13.217	13.585	225.817	0.070	1.776	6.935	11.171	55.955	0.513	2.580	13.273	干层	
地93-91	2589.250	105.957	84.349	17.996	82.004	13.358	13.681	225.758	0.071	1.895	6.948	11.274	55.338	0.509	2.581	13.422	干层	
地93-91	2589.375	103.139	84.151	16.802	83.198	13.518	13.796	225.958	0.083	2.207	7.262	11.555	54.165	0.504	2.580	13.585	干层	
地93-91	2589.500	99.635	84.000	15.744	84.256	13.686	13.926	226.396	0.101	2.573	7.672	11.850	52.975	0.499	2.580	13.750	干层	
地93-91	2589.625	97.693	83.898	15.252	84.748	13.845	14.062	227.067	0.115	2.876	7.944	12.061	52.077	0.494	2.581	13.902	干层	
地93-91	2589.750	96.893	83.813	15.145	84.855	13.988	14.203	227.887	0.125	3.107	8.113	12.206	51.420	0.490	2.582	14.037	干层	
地93-91	2589.875	96.893	83.742	15.144	84.856	14.110	14.350	228.708	0.131	3.304	8.199	12.320	50.890	0.487	2.582	14.154	干层	
地93-91	2590.000	96.436	83.688	15.045	84.955	14.220	14.500	229.379	0.138	3.491	8.316	12.422	50.416	0.484	2.583	14.261	干层	
地93-91	2590.125	96.131	83.651	15.178	84.822	14.322	14.648	229.750	0.143	3.524	8.386	12.428	50.230	0.482	2.584	14.358	干层	
地93-91	2590.250	97.350	83.625	15.710	84.290	14.412	14.781	229.762	0.135	3.344	8.261	12.302	50.431	0.480	2.585	14.443	干层	
地93-91	2590.375	99.140	83.599	16.443	83.557	14.490	14.893	229.500	0.121	3.059	8.047	12.101	50.867	0.478	2.586	14.516	干层	
地93-91	2590.500	101.463	83.563	17.542	82.458	14.555	14.981	229.050	0.105	2.673	7.759	11.807	51.597	0.477	2.585	14.578	干层	
地93-91	2590.625	105.272	83.521	18.982	81.018	14.611	15.041	228.467	0.084	2.248	7.302	11.446	52.546	0.476	2.584	14.635	干层	
地93-91	2590.750	108.776	83.458	20.064	79.936	14.670	15.083	227.962	0.069	1.977	6.885	11.186	53.207	0.475	2.584	14.697	干层	
地93-91	2590.875	110.223	83.365	20.448	79.552	14.737	15.116	227.767	0.063	1.916	6.714	11.116	53.290	0.474	2.584	14.768	干层	
地93-91	2591.000	110.299	83.240	20.193	79.807	14.815	15.151	228.071	0.064	2.055	6.738	11.239	52.768	0.472	2.584	14.858	干层	
地93-91	2591.125	108.395	83.076	19.540	80.460	14.922	15.210	228.883	0.073	2.353	7.020	11.493	51.807	0.468	2.584	14.981	干层	
地93-91	2591.250	106.871	82.865	19.055	80.945	15.070	15.315	229.912	0.083	2.667	7.286	11.727	50.847	0.464	2.581	15.151	干层	
地93-91	2591.375	105.691	82.615	18.634	81.366	15.273	15.477	230.767	0.093	2.955	7.498	11.908	49.954	0.459	2.577	15.383	干层	
地93-91	2591.500	104.510	82.344	17.918	82.082	15.547	15.701	231.196	0.101	3.285	7.665	12.086	48.974	0.452	2.569	15.691	干层	
地93-91	2591.625	101.692	82.055	16.715	83.285	15.907	15.999	231.200	0.116	3.744	7.959	12.311	47.779	0.443	2.561	16.075	干层	
地93-91	2591.750	98.340	81.750	15.155	84.845	16.327	16.352	230.950	0.136	4.405	8.282	12.597	46.389	0.434	2.552	16.514	干层	
地93-91	2591.875	93.160	81.445	13.237	86.763	16.793	16.743	230.675	0.175	5.364	8.792	12.967	44.793	0.425	2.544	16.987	干层	
地93-91	2592.000	87.752	81.167	11.726	88.274	17.277	17.148	230.250	0.226	6.186	9.310	13.230	43.515	0.415	2.539	17.462	干层	
地93-91	2592.125	85.124	80.924	11.118	88.882	17.738	17.528	229.483	0.248	6.350	9.504	13.231	42.948	0.407	2.536	17.904	干层	
地93-91	2592.250	85.010	80.714	11.247	88.753	18.153	17.851	228.225	0.234	5.866	9.384	13.000	43.025	0.401	2.537	18.292	干层	
地93-91	2592.375	86.952	80.542	11.820	88.180	18.501	18.098	226.750	0.197	5.069	9.029	12.640	43.524	0.396	2.538	18.605	干层	
地93-91	2592.500	89.275	80.417	12.232	87.768	18.761	18.261	225.200	0.161	4.372	8.626	12.301	44.115	0.393	2.540	18.815	干层	
