井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	#DEPTH	CNL	DEN	RT	解释结论	层位
塬3	2340.000	101.222	52.743	39.501	11.176	235.437	0.01	0.1	99.9	2340.0	17.63	2.534	10.787		chang4+5
塬3	2340.125	102.486	52.894	41.961	10.182	241.366	0.01	0.1	99.9	2340.13	19.404	2.513	10.003		chang4+5
塬3	2340.250	111.003	53.028	51.316	9.805	248.013	0.01	0.1	99.9	2340.25	21.906	2.505	9.757		chang4+5
塬3	2340.375	120.287	53.13	59.551	9.864	252.915	0.01	0.1	99.9	2340.38	24.109	2.498	9.918		chang4+5
塬3	2340.500	123.801	53.192	61.216	10.222	253.997	0.01	0.1	99.9	2340.5	25.661	2.496	10.338		chang4+5
塬3	2340.625	121.645	53.218	57.742	10.696	250.131	0.01	0.1	99.9	2340.63	26.509	2.503	10.823		chang4+5
塬3	2340.750	116.921	53.224	52.787	11.052	242.986	0.01	0.1	99.9	2340.75	26.239	2.514	11.124		chang4+5
塬3	2340.875	111.846	53.233	48.119	11.083	235.798	0.01	0.1	99.9	2340.88	24.581	2.527	11.053		chang4+5
塬3	2341.000	108.101	53.251	45.252	10.744	231.752	0.01	0.1	99.9	2341.0	22.35	2.538	10.62		chang4+5
塬3	2341.125	106.938	53.274	44.897	10.148	233.729	0.01	0.1	99.9	2341.13	21.145	2.537	9.975		chang4+5
塬3	2341.250	109.924	53.29	48.69	9.486	241.649	0.01	0.1	99.9	2341.25	21.77	2.531	9.315		chang4+5
塬3	2341.375	115.628	53.291	54.409	8.919	253.266	0.01	0.1	99.9	2341.38	23.713	2.521	8.786		chang4+5
塬3	2341.500	119.535	53.278	57.295	8.503	265.67	0.01	0.1	99.9	2341.5	25.828	2.509	8.409		chang4+5
塬3	2341.625	122.241	53.263	60.148	8.226	275.541	0.01	0.1	99.9	2341.63	27.096	2.488	8.167		chang4+5
塬3	2341.750	128.9	53.257	69.154	8.049	281.181	0.01	0.1	99.9	2341.75	27.707	2.46	8.011		chang4+5
塬3	2341.875	143.611	53.27	90.747	7.935	282.685	0.01	0.1	99.9	2341.88	28.561	2.438	7.91		chang4+5
塬3	2342.000	162.089	53.3	99.145	7.859	281.164	0.01	0.1	99.9	2342.0	29.742	2.428	7.842		chang4+5
塬3	2342.125	171.988	53.335	99.9	7.819	278.212	0.01	0.1	99.9	2342.13	30.321	2.432	7.813		chang4+5
塬3	2342.250	169.969	53.351	99.9	7.826	275.257	0.01	0.1	99.9	2342.25	30.186	2.446	7.833		chang4+5
塬3	2342.375	163.338	53.323	99.9	7.891	272.942	0.01	0.1	99.9	2342.38	30.149	2.465	7.914		chang4+5
塬3	2342.500	157.744	53.233	99.9	8.014	271.265	0.01	0.1	99.9	2342.5	30.389	2.476	8.052		chang4+5
塬3	2342.625	153.942	53.072	97.054	8.175	270.101	0.01	0.1	99.9	2342.63	30.665	2.476	8.219		chang4+5
塬3	2342.750	150.197	52.863	91.629	8.333	269.497	0.01	0.1	99.9	2342.75	30.779	2.47	8.372		chang4+5
塬3	2342.875	146.867	52.642	87.495	8.441	269.778	0.01	0.1	99.9	2342.88	30.732	2.463	8.462		chang4+5
塬3	2343.000	146.005	52.44	87.468	8.483	271.318	0.01	0.1	99.9	2343.0	30.803	2.455	8.488		chang4+5
塬3	2343.125	146.817	52.276	88.814	8.491	274.19	0.01	0.1	99.9	2343.13	31.175	2.447	8.491		chang4+5
塬3	2343.250	147.192	52.143	88.922	8.528	277.563	0.01	0.1	99.9	2343.25	31.524	2.437	8.543		chang4+5
塬3	2343.375	147.457	52.012	89.461	8.675	280.072	0.01	0.1	99.9	2343.38	31.644	2.428	8.727		chang4+5
塬3	2343.500	147.615	51.857	89.508	8.993	280.385	0.01	0.1	99.9	2343.5	32.099	2.427	9.094		chang4+5
塬3	2343.625	144.891	51.654	84.386	9.535	277.302	0.01	0.1	99.9	2343.63	33.005	2.44	9.701		chang4+5
塬3	2343.750	141.781	51.398	81.044	10.304	271.086	0.01	0.1	99.9	2343.75	33.131	2.466	10.524		chang4+5
塬3	2343.875	141.533	51.088	81.843	11.261	262.971	0.01	0.1	99.9	2343.88	31.763	2.503	11.527		chang4+5
塬3	2344.000	142.861	50.716	83.715	12.328	254.376	0.01	0.1	99.9	2344.0	29.609	2.546	12.613		chang4+5
塬3	2344.125	144.051	50.261	85.095	13.39	246.761	0.01	0.1	99.9	2344.13	27.507	2.567	13.661		chang4+5
塬3	2344.250	144.522	49.722	85.424	14.334	240.756	0.01	0.1	99.9	2344.25	25.762	2.586	14.563		chang4+5
塬3	2344.375	143.212	49.115	82.926	15.039	236.193	0.01	0.1	99.9	2344.38	24.446	2.607	15.194		chang4+5
塬3	2344.500	139.594	48.453	77.632	15.412	232.576	0.01	0.1	99.9	2344.5	23.685	2.616	15.473		chang4+5
塬3	2344.625	133.826	47.721	70.153	15.317	229.461	0.01	0.1	99.9	2344.63	23.306	2.616	15.241		chang4+5
塬3	2344.750	125.151	46.88	59.776	14.668	226.748	0.01	0.1	99.9	2344.75	22.584	2.61	14.443		chang4+5
塬3	2344.875	114.635	45.883	39.379	13.554	224.726	0.017	6.263	89.671	2344.88	21.096	2.603	13.225		chang4+5
塬3	2345.000	105.154	44.705	32.078	12.274	223.778	0.022	6.585	88.439	2345.0	19.159	2.596	11.939		chang4+5
塬3	2345.125	98.07	43.367	28.293	11.185	224.104	0.029	7.061	86.391	2345.13	17.169	2.586	10.933		chang4+5
塬3	2345.250	91.356	41.977	24.46	10.462	225.23	0.043	7.724	81.5	2345.25	15.495	2.571	10.313		chang4+5
塬3	2345.375	85.359	40.685	21.564	10.148	226.395	0.066	8.511	74.794	2345.38	14.817	2.553	10.106		chang4+5
塬3	2345.500	82.594	39.641	20.708	10.208	227.074	0.094	9.227	68.351	2345.5	15.293	2.537	10.258	干层	chang4+5
塬3	2345.625	83.328	39.04	21.484	10.594	227.305	0.117	9.66	63.577	2345.63	16.39	2.526	10.725	干层	chang4+5
塬3	2345.750	85.127	38.973	22.38	11.231	227.928	0.118	9.638	61.406	2345.75	17.714	2.526	11.417	干层	chang4+5
塬3	2345.875	88.453	39.444	24.476	11.991	230.08	0.098	9.186	62.003	2345.88	19.022	2.535	12.196	干层	chang4+5
塬3	2346.000	95.58	40.403	29.107	12.681	234.565	0.071	8.508	65.016	2346.0	19.965	2.55	12.844	干层	chang4+5
塬3	2346.125	106.004	41.743	45.746	13.065	241.48	0.017	0.1	95.857	2346.13	20.36	2.562	13.127	干层	chang4+5
塬3	2346.250	116.526	43.26	56.289	12.993	249.431	0.01	0.1	99.9	2346.25	20.797	2.566	12.925	干层	chang4+5
塬3	2346.375	124.53	44.762	63.675	12.443	256.391	0.01	0.1	99.9	2346.38	22.093	2.559	12.254	干层	chang4+5
塬3	2346.500	130.544	46.131	69.982	11.554	260.698	0.01	0.1	99.9	2346.5	24.093	2.547	11.297	干层	chang4+5
塬3	2346.625	133.645	47.281	72.378	10.532	261.424	0.01	0.1	99.9	2346.63	25.395	2.536	10.262	干层	chang4+5
塬3	2346.750	131.884	48.212	68.732	9.553	259.786	0.01	0.1	99.9	2346.75	25.216	2.531	9.308	干层	chang4+5
塬3	2346.875	125.81	48.955	61.114	8.727	258.266	0.01	0.1	99.9	2346.88	24.673	2.53	8.531	干层	chang4+5
塬3	2347.000	120.322	49.534	56.322	8.106	259.351	0.01	0.1	99.9	2347.0	25.182	2.523	7.966	干层	chang4+5
塬3	2347.125	119.157	49.963	56.456	7.721	265.203	0.01	0.1	99.9	2347.13	26.766	2.5	7.645	干层	chang4+5
塬3	2347.250	121.49	50.28	59.499	7.575	275.395	0.01	0.1	99.9	2347.25	28.385	2.464	7.56	干层	chang4+5
塬3	2347.375	125.816	50.525	64.532	7.675	287.475	0.01	0.1	99.9	2347.38	29.726	2.424	7.726	干层	chang4+5
塬3	2347.500	131.658	50.73	71.527	7.999	298.212	0.01	0.1	99.9	2347.5	31.197	2.393	8.103	干层	chang4+5
塬3	2347.625	137.289	50.918	77.886	8.505	303.614	0.01	0.1	99.9	2347.63	32.241	2.376	8.653		chang4+5
塬3	2347.750	139.886	51.108	79.761	9.129	301.872	0.01	0.1	99.9	2347.75	31.764	2.378	9.299		chang4+5
塬3	2347.875	138.893	51.309	77.48	9.774	293.532	0.01	0.1	99.9	2347.88	29.743	2.397	9.94		chang4+5
塬3	2348.000	139.682	51.522	80.022	10.342	280.625	0.01	0.1	99.9	2348.0	27.305	2.431	10.478		chang4+5
塬3	2348.125	143.144	51.732	84.932	10.751	266.463	0.01	0.1	99.9	2348.13	25.366	2.473	10.839		chang4+5
塬3	2348.250	145.209	51.914	86.594	11.012	254.306	0.01	0.1	99.9	2348.25	23.974	2.519	11.068		chang4+5
塬3	2348.375	144.075	52.042	83.987	11.22	245.98	0.01	0.1	99.9	2348.38	23.149	2.563	11.273		chang4+5
塬3	2348.500	141.942	52.099	81.367	11.51	241.683	0.01	0.1	99.9	2348.5	22.949	2.593	11.599		chang4+5
塬3	2348.625	140.658	52.072	80.113	12.028	240.417	0.01	0.1	99.9	2348.63	22.887	2.607	12.191		chang4+5
塬3	2348.750	139.001	51.974	77.64	12.856	240.154	0.01	0.1	99.9	2348.75	22.527	2.609	13.103		chang4+5
塬3	2348.875	135.111	51.816	72.11	13.99	239.194	0.01	0.1	99.9	2348.88	21.98	2.605	14.314		chang4+5
塬3	2349.000	128.991	51.592	64.673	15.25	236.803	0.01	0.1	99.9	2349.0	21.491	2.598	15.58		chang4+5
塬3	2349.125	124.153	51.275	60.391	16.327	233.031	0.01	0.1	99.9	2349.13	20.954	2.592	16.577		chang4+5
塬3	2349.250	120.781	50.854	57.059	16.972	228.685	0.01	0.1	99.9	2349.25	19.979	2.586	17.089		chang4+5
塬3	2349.375	116.867	50.338	41.906	17.155	224.562	0.029	7.149	71.322	2349.38	18.564	2.583	17.161		chang4+5
塬3	2349.500	111.771	49.76	36.708	17.144	220.969	0.032	7.167	67.43	2349.5	17.219	2.582	17.136		chang4+5
塬3	2349.625	107.462	49.19	34.291	17.462	217.681	0.032	7.174	66.463	2349.63	16.341	2.582	17.6		chang4+5
塬3	2349.750	104.173	48.698	32.334	19.003	214.112	0.03	7.056	63.988	2349.75	15.741	2.584	19.563		chang4+5
塬3	2349.875	100.352	48.336	29.888	24.361	209.816	0.023	6.62	58.687	2349.88	15.153	2.593	26.256		chang4+5
塬3	2350.000	97.099	48.126	28.247	39.198	204.836	0.015	5.897	50.703	2350.0	14.489	2.609	44.238		chang4+5
塬3	2350.125	93.943	48.065	26.362	62.768	199.927	0.01	5.163	45.964	2350.13	13.401	2.626	69.546		chang4+5
塬3	2350.250	87.547	48.104	22.317	72.367	196.281	0.01	4.534	51.146	2350.25	11.8	2.64	72.268		chang4+5
塬3	2350.375	80.04	48.18	18.717	67.781	194.967	0.01	4.137	58.981	2350.38	10.19	2.65	65.929		chang4+5
塬3	2350.500	76.739	48.241	17.886	63.282	196.545	0.01	4.096	61.688	2350.5	9.185	2.652	62.526		chang4+5
塬3	2350.625	79.916	48.244	20.275	56.516	200.982	0.01	4.34	63.091	2350.63	9.295	2.647	54.152		chang4+5
塬3	2350.750	87.103	48.181	24.294	44.39	207.023	0.01	4.746	66.886	2350.75	10.609	2.638	40.765		chang4+5
塬3	2350.875	94.847	48.072	28.486	32.622	213.001	0.01	5.123	72.247	2350.88	12.829	2.63	29.909		chang4+5
塬3	2351.000	100.501	47.953	31.321	24.822	217.536	0.01	5.381	77.732	2351.0	15.402	2.623	23.212	干层	chang4+5
塬3	2351.125	103.694	47.867	32.915	20.252	219.492	0.011	5.614	81.532	2351.13	17.482	2.618	19.32	干层	chang4+5
塬3	2351.250	106.305	47.837	34.59	17.686	218.948	0.013	5.917	82.076	2351.25	18.635	2.611	17.18	干层	chang4+5
塬3	2351.375	108.963	47.862	36.257	16.739	216.774	0.017	6.198	79.517	2351.38	18.908	2.605	16.651	干层	chang4+5
塬3	2351.500	111.039	47.936	37.458	17.04	214.014	0.02	6.44	75.196	2351.5	18.354	2.599	17.218	干层	chang4+5
塬3	2351.625	110.826	48.062	36.786	18.126	211.783	0.023	6.667	70.109	2351.63	17.462	2.594	18.47	干层	chang4+5
塬3	2351.750	108.658	48.25	35.193	20.104	210.664	0.025	6.784	64.945	2351.75	17.072	2.591	20.72	干层	chang4+5
塬3	2351.875	107.023	48.521	34.424	22.972	210.651	0.023	6.632	61.693	2351.88	17.375	2.594	23.795	干层	chang4+5
塬3	2352.000	104.795	48.892	32.74	24.92	211.408	0.018	6.232	63.428	2352.0	17.809	2.602	25.235	干层	chang4+5
塬3	2352.125	101.913	49.379	31.02	24.534	212.497	0.013	5.754	70.07	2352.13	17.928	2.613	24.183		chang4+5
塬3	2352.250	101.793	49.959	31.624	22.724	213.646	0.01	5.387	78.286	2352.25	17.892	2.622	22.183		chang4+5
塬3	2352.375	104.045	50.591	33.178	20.771	214.914	0.01	5.278	83.977	2352.38	18.083	2.625	20.284		chang4+5
塬3	2352.500	106.661	51.234	34.786	19.149	216.608	0.01	5.491	84.484	2352.5	18.5	2.621	18.768		chang4+5
塬3	2352.625	107.505	51.848	34.862	17.921	219.17	0.013	5.879	81.661	2352.63	18.722	2.612	17.639		chang4+5
塬3	2352.750	107.496	52.423	34.907	17.013	222.684	0.017	6.249	78.647	2352.75	18.617	2.604	16.805		chang4+5
塬3	2352.875	107.615	52.97	34.985	16.314	226.859	0.02	6.427	77.696	2352.88	18.543	2.599	16.149		chang4+5
塬3	2353.000	108.892	53.506	45.847	15.652	231.197	0.011	0.1	97.289	2353.0	18.907	2.601	15.476		chang4+5
塬3	2353.125	111.647	54.036	49.88	14.904	235.033	0.01	0.1	99.9	2353.13	19.794	2.605	14.698		chang4+5
塬3	2353.250	115.862	54.545	54.269	14.101	238.008	0.01	0.1	99.9	2353.25	20.881	2.611	13.89		chang4+5
塬3	2353.375	120.128	55.006	58.277	13.373	240.209	0.01	0.1	99.9	2353.38	21.748	2.616	13.197		chang4+5
塬3	2353.500	121.035	55.388	57.908	12.814	242.051	0.01	0.1	99.9	2353.5	22.174	2.615	12.687		chang4+5
塬3	2353.625	119.576	55.655	56.224	12.465	244.218	0.01	0.1	99.9	2353.63	22.428	2.612	12.396		chang4+5
塬3	2353.750	120.638	55.802	58.487	12.346	247.185	0.01	0.1	99.9	2353.75	22.87	2.61	12.339		chang4+5
塬3	2353.875	125.186	55.85	64.043	12.503	250.936	0.01	0.1	99.9	2353.88	23.429	2.607	12.573		chang4+5
塬3	2354.000	130.816	55.835	70.324	12.976	254.963	0.01	0.1	99.9	2354.0	23.987	2.598	13.131		chang4+5
塬3	2354.125	137.213	55.8	78.345	13.8	258.145	0.01	0.1	99.9	2354.13	24.662	2.583	14.05		chang4+5
塬3	2354.250	142.399	55.777	84.026	14.862	259.395	0.01	0.1	99.9	2354.25	25.416	2.561	15.154		chang4+5
塬3	2354.375	141.858	55.766	80.802	15.86	258.068	0.01	0.1	99.9	2354.38	25.703	2.538	16.099		chang4+5
塬3	2354.500	136.845	55.744	73.844	16.408	254.101	0.01	0.1	99.9	2354.5	24.973	2.523	16.491		chang4+5
塬3	2354.625	131.924	55.684	68.642	16.255	248.055	0.01	0.1	99.9	2354.63	23.33	2.521	16.141		chang4+5
塬3	2354.750	129.798	55.586	67.249	15.518	241.301	0.01	0.1	99.9	2354.75	21.365	2.53	15.279		chang4+5
塬3	2354.875	129.957	55.474	67.887	14.535	235.219	0.01	0.1	99.9	2354.88	19.773	2.549	14.269		chang4+5
塬3	2355.000	128.939	55.363	65.935	13.594	230.65	0.01	0.1	99.9	2355.0	19.091	2.569	13.363		chang4+5
塬3	2355.125	124.441	55.236	60.079	12.844	227.889	0.01	0.1	99.9	2355.13	19.274	2.581	12.671		chang4+5
塬3	2355.250	121.039	55.036	57.669	12.365	226.251	0.01	0.1	99.9	2355.25	19.541	2.587	12.27		chang4+5
塬3	2355.375	120.042	54.713	57.025	12.26	224.714	0.01	0.1	99.9	2355.38	19.241	2.591	12.273		chang4+5
塬3	2355.500	116.693	54.261	52.596	12.588	222.579	0.01	0.1	99.9	2355.5	18.412	2.595	12.716		chang4+5
塬3	2355.625	111.747	53.741	48.061	13.375	219.787	0.01	0.1	99.9	2355.63	17.496	2.598	13.626		chang4+5
塬3	2355.750	110.299	53.266	48.027	14.511	217.269	0.01	0.1	99.9	2355.75	16.829	2.6	14.833		chang4+5
塬3	2355.875	112.045	52.931	50.054	15.752	216.469	0.01	0.1	99.9	2355.88	16.337	2.602	16.075		chang4+5
塬3	2356.000	111.308	52.78	48.174	16.755	218.693	0.01	0.1	99.9	2356.0	15.961	2.601	16.978		chang4+5
塬3	2356.125	108.449	52.822	45.557	17.134	224.868	0.01	0.1	99.9	2356.13	16.1	2.599	17.157		chang4+5
塬3	2356.250	108.574	53.007	46.806	16.744	234.056	0.01	0.1	99.9	2356.25	17.106	2.598	16.567		chang4+5
塬3	2356.375	113.38	53.275	52.316	15.776	244.115	0.01	0.1	99.9	2356.38	18.992	2.595	15.48		chang4+5
塬3	2356.500	121.341	53.574	60.877	14.658	252.643	0.01	0.1	99.9	2356.5	21.519	2.59	14.371		chang4+5
塬3	2356.625	129.197	53.851	68.969	13.769	256.924	0.01	0.1	99.9	2356.63	23.516	2.584	13.572		chang4+5
塬3	2356.750	133.241	54.064	72.052	13.367	256.005	0.01	0.1	99.9	2356.75	23.642	2.579	13.319		chang4+5
塬3	2356.875	131.267	54.189	67.855	13.901	250.544	0.01	0.1	99.9	2356.88	22.275	2.576	14.153		chang4+5
塬3	2357.000	124.387	54.215	59.4	16.414	242.006	0.01	0.1	99.9	2357.0	20.895	2.577	17.31		chang4+5
塬3	2357.125	118.492	54.141	54.497	23.22	232.362	0.01	0.1	99.9	2357.13	20.095	2.584	25.516		chang4+5
塬3	2357.250	116.713	53.993	53.822	32.061	223.297	0.01	0.1	99.9	2357.25	19.437	2.596	34.358		chang4+5
塬3	2357.375	114.698	53.808	51.185	35.768	215.559	0.01	0.1	99.9	2357.38	18.416	2.609	35.924		chang4+5
塬3	2357.500	107.366	53.618	43.125	35.288	209.156	0.01	0.1	99.9	2357.5	16.789	2.622	34.994	干层	chang4+5
塬3	2357.625	97.347	53.455	35.042	35.418	204.065	0.01	0.1	99.9	2357.63	14.824	2.633	35.65	干层	chang4+5
塬3	2357.750	91.294	53.332	31.775	37.139	200.569	0.01	0.1	99.9	2357.75	13.317	2.638	37.716	干层	chang4+5
塬3	2357.875	90.813	53.255	32.363	39.863	199.572	0.01	0.1	99.9	2357.88	12.703	2.637	40.65	干层	chang4+5
塬3	2358.000	94.72	53.228	36.084	41.739	202.386	0.01	0.1	99.9	2358.0	12.626	2.63	42.045	干层	chang4+5
塬3	2358.125	101.166	53.274	41.591	39.145	210.576	0.01	0.1	99.9	2358.13	13.002	2.619	37.878	干层	chang4+5
塬3	2358.250	109.364	53.409	49.168	32.207	223.84	0.01	0.1	99.9	2358.25	14.571	2.606	30.08	干层	chang4+5
塬3	2358.375	119.332	53.633	59.294	24.773	240.397	0.01	0.1	99.9	2358.38	17.651	2.595	22.961	干层	chang4+5
塬3	2358.500	129.077	53.926	69.429	18.984	257.878	0.01	0.1	99.9	2358.5	21.507	2.581	17.667	干层	chang4+5
塬3	2358.625	134.438	54.238	73.749	14.997	273.331	0.01	0.1	99.9	2358.63	25.346	2.557	14.132	干层	chang4+5
塬3	2358.750	136.264	54.503	75.329	12.501	285.006	0.01	0.1	99.9	2358.75	28.69	2.518	11.984	干层	chang4+5
塬3	2358.875	139.432	54.671	80.309	11.154	292.728	0.01	0.1	99.9	2358.88	30.927	2.468	10.906		chang4+5
塬3	2359.000	146.881	54.717	91.888	10.505	297.319	0.01	0.1	99.9	2359.0	31.804	2.416	10.384		chang4+5
塬3	2359.125	155.508	54.616	99.131	10.19	299.935	0.01	0.1	99.9	2359.13	31.956	2.374	10.132		chang4+5
塬3	2359.250	161.67	54.38	99.9	10.101	301.416	0.01	0.1	99.9	2359.25	32.051	2.351	10.099		chang4+5
塬3	2359.375	165.736	54.042	99.9	10.285	301.531	0.01	0.1	99.9	2359.38	32.059	2.349	10.363		chang4+5
塬3	2359.500	168.264	53.646	99.9	10.736	299.139	0.01	0.1	99.9	2359.5	31.681	2.366	10.878		chang4+5
塬3	2359.625	166.638	53.268	99.9	11.427	292.517	0.01	0.1	99.9	2359.63	30.35	2.391	11.63		chang4+5
塬3	2359.750	161.216	52.965	99.9	12.378	281.463	0.01	0.1	99.9	2359.75	27.41	2.42	12.652		chang4+5
塬3	2359.875	152.409	52.748	91.857	13.697	267.354	0.01	0.1	99.9	2359.88	23.532	2.45	14.08		chang4+5
塬3	2360.000	139.745	52.576	74.9	15.511	252.902	0.01	0.1	99.9	2360.0	20.354	2.478	16.035		chang4+5
塬3	2360.125	125.64	52.371	59.237	17.84	242.722	0.01	0.1	99.9	2360.13	18.45	2.504	18.493		chang4+5
塬3	2360.250	113.984	52.076	33.873	20.061	236.648	0.094	9.392	52.897	2360.25	17.477	2.528	20.591		chang4+5
塬3	2360.375	108.767	51.691	29.734	20.989	231.828	0.073	8.528	50.555	2360.38	17.386	2.549	21.055		chang4+5
塬3	2360.500	109.56	51.256	30.796	20.198	227.515	0.055	8.052	55.438	2360.5	17.835	2.56	19.829		chang4+5
塬3	2360.625	110.546	50.84	30.956	18.532	223.755	0.047	7.762	60.403	2360.63	18.119	2.568	18.061		chang4+5
塬3	2360.750	109.179	50.494	29.949	17.06	221.672	0.041	7.535	64.69	2360.75	18.075	2.573	16.731		chang4+5
塬3	2360.875	107.178	50.229	28.965	16.198	220.841	0.035	7.269	68.428	2360.88	17.855	2.579	16.037		chang4+5
塬3	2361.000	106.516	50.031	28.887	15.705	220.373	0.028	6.922	72.758	2361.0	17.561	2.587	15.597		chang4+5
塬3	2361.125	105.666	49.874	28.263	15.285	220.568	0.023	6.631	77.055	2361.13	17.403	2.593	15.174		chang4+5
塬3	2361.250	105.091	49.742	28.15	14.877	221.599	0.021	6.504	79.831	2361.25	17.542	2.597	14.773		chang4+5
塬3	2361.375	106.245	49.636	28.99	14.662	222.808	0.021	6.535	80.042	2361.38	17.929	2.596	14.635		chang4+5
塬3	2361.500	107.927	49.576	29.805	14.955	223.054	0.022	6.569	78.419	2361.5	18.315	2.596	15.094		chang4+5
塬3	2361.625	108.609	49.576	29.969	16.154	221.23	0.022	6.607	74.444	2361.63	18.402	2.595	16.57		chang4+5
塬3	2361.750	108.831	49.622	30.098	18.205	217.698	0.023	6.644	69.502	2361.75	18.141	2.594	18.809		chang4+5
塬3	2361.875	108.511	49.687	29.808	20.194	214.195	0.023	6.666	66.062	2361.88	17.585	2.593	20.659		chang4+5
塬3	2362.000	107.262	49.75	29.046	20.683	213.043	0.023	6.651	66.224	2362.0	16.847	2.594	20.606		chang4+5
塬3	2362.125	103.575	49.82	26.774	19.087	216.858	0.026	6.886	67.893	2362.13	16.107	2.589	18.468		chang4+5
塬3	2362.250	98.819	49.926	24.525	16.363	225.923	0.04	7.614	67.342	2362.25	15.666	2.574	15.602		chang4+5
塬3	2362.375	97.95	50.097	36.308	13.767	238.282	0.014	0.1	96.073	2362.38	16.354	2.545	13.145		chang4+5
塬3	2362.500	105.418	50.347	46.17	11.798	250.787	0.01	0.1	99.9	2362.5	19.168	2.505	11.354		chang4+5
塬3	2362.625	116.31	50.67	56.275	10.488	259.193	0.01	0.1	99.9	2362.63	23.545	2.471	10.211		chang4+5
塬3	2362.750	121.352	51.039	58.896	9.723	261.133	0.01	0.1	99.9	2362.75	26.976	2.458	9.572		chang4+5
塬3	2362.875	120.092	51.43	56.43	9.383	256.779	0.01	0.1	99.9	2362.88	27.595	2.468	9.333		chang4+5
塬3	2363.000	116.866	51.835	53.179	9.35	248.164	0.01	0.1	99.9	2363.0	25.445	2.499	9.366		chang4+5
塬3	2363.125	113.322	52.241	49.781	9.513	238.916	0.01	0.1	99.9	2363.13	22.165	2.537	9.571		chang4+5
塬3	2363.250	110.572	52.629	47.614	9.772	232.553	0.01	0.1	99.9	2363.25	19.896	2.568	9.845		chang4+5
塬3	2363.375	108.741	52.976	46.124	10.072	230.959	0.01	0.1	99.9	2363.38	19.584	2.58	10.154		chang4+5
塬3	2363.500	107.122	53.267	44.705	10.43	234.254	0.01	0.1	99.9	2363.5	20.886	2.574	10.53		chang4+5
塬3	2363.625	106.909	53.496	45.03	10.922	241.407	0.01	0.1	99.9	2363.63	22.731	2.568	11.067		chang4+5
塬3	2363.750	108.307	53.679	46.534	11.636	250.442	0.01	0.1	99.9	2363.75	23.869	2.567	11.846		chang4+5
塬3	2363.875	109.811	53.841	47.745	12.634	259.928	0.01	0.1	99.9	2363.88	23.857	2.569	12.923		chang4+5
塬3	2364.000	111.722	53.993	49.721	13.762	269.493	0.01	0.1	99.9	2364.0	23.522	2.558	14.058		chang4+5
塬3	2364.125	117.546	54.132	56.757	14.539	279.371	0.01	0.1	99.9	2364.13	24.593	2.526	14.684		chang4+5
塬3	2364.250	127.634	54.236	68.457	14.415	289.585	0.01	0.1	99.9	2364.25	27.481	2.477	14.275		chang4+5
塬3	2364.375	137.893	54.277	80.111	13.289	299.364	0.01	0.1	99.9	2364.38	30.731	2.422	12.904		chang4+5
塬3	2364.500	144.921	54.224	87.819	11.696	307.076	0.01	0.1	99.9	2364.5	32.897	2.377	11.265		chang4+5
塬3	2364.625	145.488	54.04	85.826	10.3	309.878	0.01	0.1	99.9	2364.63	33.862	2.349	9.979		chang4+5
塬3	2364.750	140.729	53.734	78.501	9.386	306.032	0.01	0.1	99.9	2364.75	34.236	2.343	9.199		chang4+5
塬3	2364.875	133.87	53.351	69.995	8.999	295.357	0.01	0.1	99.9	2364.88	33.871	2.356	8.951		chang4+5
塬3	2365.000	128.055	52.953	64.178	9.114	279.02	0.01	0.1	99.9	2365.0	32.227	2.386	9.192		chang4+5
塬3	2365.125	123.754	52.615	59.903	9.747	259.689	0.01	0.1	99.9	2365.13	28.815	2.429	9.964		chang4+5
塬3	2365.250	119.56	52.371	55.555	10.949	241.024	0.01	0.1	99.9	2365.25	24.089	2.479	11.319		chang4+5
塬3	2365.375	114.643	52.211	50.625	12.946	225.937	0.01	0.1	99.9	2365.38	19.836	2.529	13.554		chang4+5
塬3	2365.500	106.739	52.098	42.674	16.251	215.79	0.01	0.1	99.9	2365.5	17.336	2.57	17.261		chang4+5
塬3	2365.625	98.119	51.994	31.51	22.505	210.689	0.019	6.424	66.242	2365.63	16.209	2.596	24.501		chang4+5
塬3	2365.750	91.789	51.882	27.308	33.239	208.697	0.015	5.988	55.087	2365.75	15.39	2.608	36.506		chang4+5
塬3	2365.875	87.982	51.764	25.413	43.66	207.473	0.014	5.913	49.859	2365.88	14.434	2.61	46.028		chang4+5
塬3	2366.000	85.626	51.66	24.192	48.38	205.546	0.014	5.933	48.223	2366.0	13.372	2.61	48.915		chang4+5
塬3	2366.125	84.742	51.594	23.955	50.456	202.616	0.013	5.846	47.826	2366.13	12.425	2.612	50.998		chang4+5
塬3	2366.250	83.652	51.587	23.133	49.058	200.035	0.011	5.603	51.209	2366.25	11.866	2.617	48.147		chang4+5
塬3	2366.375	82.377	51.657	22.506	41.44	200.03	0.01	5.374	59.61	2366.38	11.87	2.622	38.815		chang4+5
塬3	2366.500	82.739	51.818	23.037	31.357	204.748	0.01	5.256	71.101	2366.5	12.742	2.625	28.742		chang4+5
塬3	2366.625	86.081	52.067	25.451	22.894	216.084	0.01	5.247	83.609	2366.63	14.847	2.626	20.948		chang4+5
塬3	2366.750	91.664	52.365	29.045	16.847	233.215	0.011	5.596	91.711	2366.75	17.797	2.619	15.504		chang4+5
塬3	2366.875	97.876	52.65	38.148	13.01	253.375	0.01	0.1	99.043	2366.88	20.689	2.599	12.222		chang4+5
