井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	CNL	DEN	RT	解释结论	层位
涧39	2229.625	119.36	69.229	85.66	9.734	236.412	0.01	0.1	99.9	29.049	2.539	9.794		chang3
涧39	2229.750	124.79	70.647	93.487	8.656	241.839	0.01	0.1	99.9	32.032	2.508	8.668		chang3
涧39	2229.875	126.946	72.006	95.002	8.447	242.84	0.01	0.1	99.9	33.458	2.484	8.444		chang3
涧39	2230.000	129.929	73.247	99.9	8.491	244.025	0.01	0.1	99.9	33.6	2.468	8.508		chang3
涧39	2230.125	135.594	74.287	99.9	8.146	249.309	0.01	0.1	99.9	33.428	2.455	8.181		chang4+5
涧39	2230.250	141.028	75.1	99.9	7.497	256.734	0.01	0.1	99.9	33.187	2.442	7.513		chang4+5
涧39	2230.375	146.733	75.719	99.9	7.22	260.297	0.01	0.1	99.9	32.976	2.429	7.205		chang4+5
涧39	2230.500	154.15	76.126	99.9	7.528	259.308	0.01	0.1	99.9	33.252	2.42	7.496		chang4+5
涧39	2230.625	157.601	76.318	99.9	8.113	258.055	0.01	0.1	99.9	33.899	2.416	8.093		chang4+5
涧39	2230.750	153.312	76.303	99.9	8.466	261.125	0.01	0.1	99.9	34.215	2.417	8.471		chang4+5
涧39	2230.875	145.158	76.187	99.9	8.361	267.151	0.01	0.1	99.9	34.278	2.422	8.377		chang4+5
涧39	2231.000	139.609	76.026	99.9	8.076	273.196	0.01	0.1	99.9	34.683	2.427	8.078		chang4+5
涧39	2231.125	138.411	75.862	99.9	8.062	277.494	0.01	0.1	99.9	35.563	2.431	8.045		chang4+5
涧39	2231.250	137.109	75.655	99.9	8.397	280.51	0.01	0.1	99.9	36.624	2.433	8.379		chang4+5
涧39	2231.375	132.464	75.393	99.9	8.72	283.048	0.01	0.1	99.9	37.632	2.435	8.718		chang4+5
涧39	2231.500	126.342	75.1	89.682	8.763	282.484	0.01	0.1	99.9	37.823	2.44	8.757		chang4+5
涧39	2231.625	122.334	74.803	84.923	8.924	274.717	0.01	0.1	99.9	35.891	2.452	8.87		chang4+5
涧39	2231.750	118.578	74.472	78.172	9.995	259.554	0.01	0.1	99.9	32.419	2.471	9.89		chang4+5
涧39	2231.875	114.404	74.101	71.955	11.969	245.76	0.01	0.1	99.9	29.341	2.495	11.883		chang4+5
涧39	2232.000	113.787	73.668	73.809	13.482	240.345	0.01	0.1	99.9	28.164	2.515	13.517		chang4+5
涧39	2232.125	116.47	73.162	79.045	12.738	245.39	0.01	0.1	99.9	29.235	2.523	12.848		chang4+5
涧39	2232.250	116.622	72.624	76.578	10.701	256.678	0.01	0.1	99.9	30.995	2.524	10.763		chang4+5
涧39	2232.375	109.728	72.069	62.73	9.646	263.661	0.01	0.1	99.9	31.182	2.529	9.586		chang4+5
涧39	2232.500	98.751	71.516	48.402	10.912	260.182	0.01	0.1	99.9	28.728	2.545	10.718		chang4+5
涧39	2232.625	90.936	71.001	42.119	14.626	247.769	0.01	0.1	99.9	24.92	2.568	14.392		chang4+5
涧39	2232.750	89.045	70.619	42.304	18.876	234.467	0.01	0.1	99.9	21.988	2.598	18.821		chang4+5
涧39	2232.875	91.215	70.425	45.771	19.783	226.482	0.01	0.1	99.9	20.858	2.628	19.858		chang4+5
涧39	2233.000	93.127	70.414	47.105	18.362	223.993	0.01	0.1	99.9	21.049	2.643	18.435		chang4+5
涧39	2233.125	94.292	70.576	48.391	16.987	225.578	0.01	0.1	99.9	21.624	2.633	17.058		chang4+5
涧39	2233.250	100.465	70.899	59.061	15.65	232.661	0.01	0.1	99.9	22.621	2.602	15.719		chang4+5
涧39	2233.375	112.793	71.302	79.133	14.364	246.62	0.01	0.1	99.9	25.144	2.526	14.414		chang4+5
涧39	2233.500	125.466	71.701	99.249	13.421	265.858	0.01	0.1	99.9	29.564	2.467	13.458		chang4+5
涧39	2233.625	134.946	72.027	99.9	12.716	283.434	0.01	0.1	99.9	33.763	2.376	12.754		chang4+5
涧39	2233.750	138.581	72.176	99.9	11.99	289.925	0.01	0.1	99.9	35.401	2.365	12.033		chang4+5
涧39	2233.875	135.396	72.148	99.9	11.177	285.912	0.01	0.1	99.9	34.449	2.387	11.215		chang4+5
涧39	2234.000	128.947	71.979	93.744	10.466	275.76	0.01	0.1	99.9	32.298	2.436	10.488		chang4+5
涧39	2234.125	123.073	71.663	84.733	10.078	263.701	0.01	0.1	99.9	29.917	2.506	10.076		chang4+5
涧39	2234.250	117.858	71.099	76.572	10.127	252.397	0.01	0.1	99.9	27.608	2.578	10.105		chang4+5
涧39	2234.375	114.558	70.325	73.117	10.546	243.955	0.01	0.1	99.9	25.658	2.634	10.516		chang4+5
涧39	2234.500	114.709	69.376	75.292	11.11	240.063	0.01	0.1	99.9	24.517	2.667	11.091		chang4+5
涧39	2234.625	116.645	68.279	78.64	11.461	240.427	0.01	0.1	99.9	24.607	2.678	11.456		chang4+5
涧39	2234.750	118.121	67.04	80.354	11.56	242.426	0.01	0.1	99.9	25.348	2.68	11.547		chang4+5
涧39	2234.875	118.166	65.756	79.545	11.811	242.995	0.01	0.1	99.9	25.631	2.675	11.79		chang4+5
涧39	2235.000	114.164	64.478	70.737	12.205	241.385	0.01	0.1	99.9	24.861	2.666	12.193		chang4+5
涧39	2235.125	106.224	63.274	58.469	12.424	238.22	0.01	0.1	99.9	23.399	2.661	12.417		chang4+5
涧39	2235.250	96.888	62.179	47.154	12.564	234.84	0.01	0.1	99.9	21.992	2.661	12.542		chang4+5
涧39	2235.375	92.163	61.115	44.75	12.983	232.354	0.01	0.1	99.9	21.029	2.665	12.952		chang4+5
涧39	2235.500	93.673	60.058	48.61	13.568	230.937	0.01	0.1	99.9	20.603	2.67	13.558		chang4+5
涧39	2235.625	96.592	59.007	51.641	13.728	230.312	0.01	0.1	99.9	20.834	2.673	13.748		chang4+5
涧39	2235.750	99.561	57.953	55.441	13.347	230.455	0.01	0.1	99.9	21.743	2.67	13.371		chang4+5
涧39	2235.875	103.047	56.919	60.062	12.912	231.568	0.01	0.1	99.9	23.074	2.663	12.913		chang4+5
涧39	2236.000	103.465	55.943	58.381	12.937	233.582	0.01	0.1	99.9	24.131	2.659	12.902		chang4+5
涧39	2236.125	98.354	55.085	49.742	13.654	235.242	0.01	0.1	99.9	23.863	2.654	13.577		chang4+5
涧39	2236.250	90.535	54.417	40.834	15.133	233.551	0.01	0.1	99.9	22.183	2.646	15.036		chang4+5
涧39	2236.375	81.874	53.869	32.21	16.951	227.655	0.01	0.1	99.9	19.794	2.64	16.876		chang4+5
涧39	2236.500	74.812	53.334	26.918	18.266	220.06	0.01	0.1	99.9	17.54	2.636	18.281		chang4+5
涧39	2236.625	73.588	52.712	28.064	17.888	215.994	0.01	0.1	99.9	16.4	2.633	17.997		chang4+5
涧39	2236.750	80.235	51.889	36.673	15.819	220.443	0.01	0.1	99.9	16.923	2.634	15.926		chang4+5
涧39	2236.875	90.668	50.804	48.147	13.862	230.007	0.01	0.1	99.9	18.808	2.637	13.904		chang4+5
涧39	2237.000	98.636	49.423	55.682	13.112	238.899	0.01	0.1	99.9	20.948	2.642	13.112		chang4+5
涧39	2237.125	100.302	47.789	54.643	13.152	242.243	0.01	0.1	99.9	22.084	2.648	13.117		chang4+5
涧39	2237.250	96.272	45.96	47.93	13.871	237.64	0.01	0.1	99.9	22.182	2.651	13.781		chang4+5
涧39	2237.375	87.951	44.083	37.7	15.631	228.148	0.01	0.1	99.9	21.607	2.648	15.473		chang4+5
涧39	2237.500	76.439	42.234	26.419	18.627	216.835	0.01	0.1	99.9	20.448	2.638	18.469		chang4+5
涧39	2237.625	64.541	40.47	17.55	21.478	207.356	0.01	0.1	99.9	18.819	2.62	21.461		chang4+5
涧39	2237.750	57.23	38.855	14.122	21.696	204.323	0.022	6.244	70.317	17.271	2.601	21.787		chang4+5
涧39	2237.875	55.229	37.374	13.869	19.98	207.931	0.037	7.026	65.104	16.374	2.584	20.072	干层	chang4+5
涧39	2238.000	53.633	36.039	12.426	18.301	214.998	0.052	7.566	63.287	16.223	2.572	18.319	干层	chang4+5
涧39	2238.125	50.826	34.835	10.495	18.053	220.255	0.058	7.768	62.248	16.237	2.569	17.965	干层	chang4+5
涧39	2238.250	48.551	33.808	9.397	19.792	219.896	0.053	7.611	60.776	15.865	2.573	19.627	干层	chang4+5
涧39	2238.375	48.565	32.944	9.991	22.876	216.76	0.044	7.309	58.789	15.238	2.58	22.749	干层	chang4+5
涧39	2238.500	49.578	32.271	10.61	25.152	214.306	0.037	7.009	58.306	14.841	2.586	25.151	干层	chang4+5
涧39	2238.625	49.844	31.773	10.526	25.098	214.003	0.032	6.77	60.336	14.837	2.592	25.172	干层	chang4+5
涧39	2238.750	49.902	31.469	10.625	23.728	214.528	0.028	6.57	63.983	14.878	2.596	23.766	干层	chang4+5
涧39	2238.875	50.337	31.337	10.98	23.116	213.22	0.025	6.393	66.769	14.641	2.6	23.048	干层	chang4+5
涧39	2239.000	50.238	31.37	10.698	24.485	208.898	0.023	6.286	66.102	14.088	2.602	24.328	干层	chang4+5
涧39	2239.125	49.551	31.585	10.207	27.417	202.474	0.023	6.302	62.245	13.489	2.601	27.298	干层	chang4+5
涧39	2239.250	49.207	31.989	10.149	29.518	197.132	0.027	6.505	57.961	13.207	2.597	29.548	干层	chang4+5
涧39	2239.375	49.034	32.523	10.021	28.848	195.42	0.03	6.683	56.969	13.401	2.592	28.977	干层	chang4+5
涧39	2239.500	47.885	33.148	9.042	26.411	197.381	0.034	6.861	57.984	13.936	2.588	26.536	干层	chang4+5
涧39	2239.625	47.101	33.82	8.852	24.065	201.351	0.044	7.297	57.127	14.551	2.578	24.172	干层	chang4+5
涧39	2239.750	49.672	34.474	11.328	22.007	206.359	0.055	7.678	56.735	15.27	2.57	22.133	干层	chang4+5
涧39	2239.875	55.785	35.041	16.001	19.605	213.396	0.06	7.836	58.862	16.299	2.567	19.741	干层	chang4+5
涧39	2240.000	61.194	35.469	19.151	17.063	222.989	0.058	7.768	63.698	17.583	2.569	17.156	干层	chang4+5
涧39	2240.125	63.225	35.715	19.688	15.368	232.277	0.051	7.534	69.323	18.598	2.574	15.398	干层	chang4+5
涧39	2240.250	62.82	35.735	18.949	14.835	235.232	0.043	7.25	73.404	18.908	2.581	14.829	干层	chang4+5
涧39	2240.375	59.94	35.588	16.215	14.953	231.406	0.039	7.084	74.826	18.609	2.584	14.947	干层	chang4+5
涧39	2240.500	56.596	35.295	14.155	15.061	224.758	0.039	7.1	74.35	18.091	2.583	15.07	干层	chang4+5
涧39	2240.625	55.044	34.897	13.667	14.887	220.029	0.043	7.244	73.288	17.716	2.58	14.902	干层	chang4+5
涧39	2240.750	55.301	34.457	14.185	14.613	219.307	0.047	7.409	72.333	17.538	2.576	14.623	干层	chang4+5
涧39	2240.875	54.905	34.038	13.512	14.441	220.368	0.051	7.535	71.566	17.438	2.573	14.442	干层	chang4+5
涧39	2241.000	53.315	33.68	12.302	14.424	221.805	0.054	7.647	70.584	17.343	2.571	14.416	干层	chang4+5
涧39	2241.125	52.703	33.399	12.344	14.601	223.291	0.058	7.767	69.1	17.254	2.568	14.58	干层	chang4+5
涧39	2241.250	53.37	33.198	12.974	14.994	224.367	0.063	7.916	66.913	17.151	2.564	14.97	干层	chang4+5
涧39	2241.375	53.146	33.057	12.419	15.432	224.129	0.07	8.1	64.424	16.967	2.56	15.425	干层	chang4+5
涧39	2241.500	51.891	32.968	11.502	15.539	222.648	0.075	8.245	63.018	16.67	2.557	15.558	干层	chang4+5
涧39	2241.625	51.375	32.902	11.494	15.153	221.382	0.077	8.286	63.454	16.448	2.557	15.194	干层	chang4+5
涧39	2241.750	51.886	32.836	11.987	14.385	221.738	0.075	8.238	65.491	16.525	2.558	14.43	干层	chang4+5
涧39	2241.875	52.563	32.773	12.377	13.538	222.755	0.073	8.179	67.998	16.927	2.559	13.577	干层	chang4+5
涧39	2242.000	53.097	32.724	12.689	12.804	223.416	0.072	8.157	70.128	17.441	2.559	12.836	干层	chang4+5
涧39	2242.125	53.442	32.687	8.099	12.213	223.704	0.072	8.167	71.742	17.756	2.559	12.234	干层	chang4+5
涧39	2242.250	53.192	32.663	7.898	11.822	223.942	0.073	8.189	72.763	17.89	2.559	11.829	干层	chang4+5
涧39	2242.375	52.682	32.651	7.708	11.7	223.794	0.073	8.199	73.097	18.063	2.558	11.693	干层	chang4+5
涧39	2242.500	53.497	32.665	8.287	11.832	223.036	0.074	8.208	72.622	18.387	2.558	11.821	干层	chang4+5
涧39	2242.625	54.829	32.74	8.764	12.02	222.235	0.074	8.224	71.887	18.702	2.558	12.018	干层	chang4+5
涧39	2242.750	55.505	32.909	8.912	12.055	222.292	0.075	8.24	71.613	18.781	2.557	12.063	干层	chang4+5
涧39	2242.875	55.863	33.114	9.047	11.888	223.049	0.077	8.284	71.721	18.631	2.556	11.898	干层	chang4+5
涧39	2243.000	54.933	33.328	8.421	11.716	223.966	0.077	8.291	72.234	18.476	2.556	11.711	干层	chang4+5
涧39	2243.125	54.311	33.605	8.385	11.839	224.755	0.075	8.236	72.402	18.273	2.558	11.81	干层	chang4+5
涧39	2243.250	54.768	34.008	8.675	12.393	225.396	0.069	8.098	72.019	17.834	2.561	12.349	干层	chang4+5
涧39	2243.375	56.578	34.483	9.607	13.236	225.542	0.061	7.847	71.902	17.288	2.568	13.194	干层	chang4+5
涧39	2243.500	59.555	34.996	10.936	14.022	224.524	0.049	7.467	73.346	16.934	2.577	14.003	干层	chang4+5
涧39	2243.625	60.978	35.485	11.11	14.358	221.966	0.036	6.98	77.461	16.731	2.588	14.368	干层	chang4+5
涧39	2243.750	59.912	35.888	10.353	14.15	217.946	0.024	6.351	85.738	16.368	2.603	14.165	干层	chang4+5
涧39	2243.875	58.034	36.178	9.597	13.873	213.255	0.014	5.592	98.379	15.686	2.62	13.879	干层	chang4+5
涧39	2244.000	56.559	36.316	9.102	13.767	208.591	0.01	0.1	99.9	14.827	2.636	13.772		chang4+5
涧39	2244.125	55.475	36.281	8.714	13.66	205.136	0.01	0.1	99.9	14.145	2.646	13.684		chang4+5
涧39	2244.250	54.615	36.031	8.409	13.185	204.745	0.01	0.1	99.9	13.925	2.647	13.235		chang4+5
涧39	2244.375	54.107	35.682	8.271	12.215	207.316	0.01	0.1	99.9	14.255	2.64	12.287		chang4+5
涧39	2244.500	53.14	35.272	7.777	10.839	211.758	0.01	5.203	99.9	15.044	2.624	10.919	干层	chang4+5
涧39	2244.625	50.972	34.826	6.788	9.336	216.814	0.018	5.956	99.9	16.059	2.607	9.407	干层	chang4+5
涧39	2244.750	49.372	34.403	6.402	8.021	221.971	0.03	6.673	99.9	17.082	2.591	8.069	干层	chang4+5
涧39	2244.875	50.278	33.996	7.123	7.14	226.905	0.043	7.279	99.9	17.976	2.578	7.16	干层	chang4+5
涧39	2245.000	53.977	33.612	8.892	6.794	230.761	0.057	7.743	99.9	18.551	2.568	6.788	干层	chang4+5
涧39	2245.125	56.882	33.244	9.674	6.939	232.588	0.071	8.13	95.921	18.682	2.559	6.906	干层	chang4+5
涧39	2245.250	58.196	32.907	10.056	7.596	231.716	0.084	8.457	88.242	18.566	2.552	7.543	干层	chang4+5
涧39	2245.375	58.969	32.631	10.328	8.625	228.904	0.094	8.664	80.839	18.439	2.548	8.562	干层	chang4+5
涧39	2245.500	58.841	32.408	10.104	9.816	225.043	0.093	8.643	75.892	18.391	2.549	9.762	干层	chang4+5
涧39	2245.625	57.776	32.249	9.571	10.823	221.459	0.084	8.444	73.875	18.419	2.554	10.794	干层	chang4+5
涧39	2245.750	56.622	32.174	9.154	11.345	219.611	0.071	8.141	74.74	18.503	2.561	11.344	干层	chang4+5
涧39	2245.875	55.24	32.197	8.547	11.339	219.608	0.059	7.804	77.903	18.663	2.568	11.363	干层	chang4+5
涧39	2246.000	55.866	32.348	9.246	10.886	221.245	0.052	7.568	81.947	18.815	2.573	10.919	干层	chang4+5
涧39	2246.125	58.739	32.616	10.625	10.261	224.161	0.052	7.571	84.376	18.775	2.572	10.293	干层	chang4+5
涧39	2246.250	61.585	33.024	11.663	9.652	227.639	0.06	7.837	84.051	18.618	2.565	9.68	干层	chang4+5
涧39	2246.375	62.287	33.539	11.551	9.136	230.622	0.075	8.247	82.113	18.64	2.556	9.158	干层	chang4+5
涧39	2246.500	60.91	34.155	10.742	8.745	232.514	0.09	8.591	80.62	19.087	2.549	8.756	干层	chang4+5
涧39	2246.625	61.936	34.863	11.823	8.569	232.837	0.094	8.672	80.784	19.979	2.549	8.558	干层	chang4+5
涧39	2246.750	67.021	35.662	14.574	8.793	230.978	0.079	8.346	82.965	20.984	2.557	8.76	干层	chang4+5
涧39	2246.875	73.467	36.495	17.526	9.445	227.978	0.053	7.61	87.863	21.751	2.575	9.393	干层	chang4+5
涧39	2247.000	77.996	37.305	19.196	10.422	225.633	0.03	6.675	95.325	22.082	2.596	10.373	干层	chang4+5
涧39	2247.125	77.653	38.046	18.049	11.321	225.476	0.017	5.918	99.9	21.945	2.611	11.304	干层	chang4+5
涧39	2247.250	73.519	38.652	15.699	11.6	227.658	0.014	5.609	99.9	21.538	2.617	11.623	干层	chang4+5
涧39	2247.375	67.571	39.07	12.875	11.138	230.401	0.017	5.878	99.9	21.171	2.609	11.183	干层	chang4+5
涧39	2247.500	63.016	39.273	11.379	10.284	232.573	0.029	6.659	95.78	21.038	2.591	10.325	干层	chang4+5
涧39	2247.625	60.798	39.277	10.763	9.52	233.568	0.051	7.536	88.028	21.173	2.571	9.545	干层	chang4+5
涧39	2247.750	60.401	39.112	10.84	9.062	233.113	0.075	8.236	82.628	21.391	2.556	9.068	干层	chang4+5
涧39	2247.875	60.726	38.899	11.003	8.969	231.823	0.091	8.612	79.522	21.355	2.549	8.954	干层	chang4+5
涧39	2248.000	60.296	38.706	10.647	9.254	230.023	0.09	8.593	78.535	20.6	2.55	9.223	干层	chang4+5
涧39	2248.125	58.614	38.575	9.797	9.848	227.375	0.08	8.35	78.393	18.818	2.556	9.803	干层	chang4+5
涧39	2248.250	57.304	38.539	9.447	10.724	222.815	0.066	8.002	78.441	16.511	2.564	10.661	干层	chang4+5
涧39	2248.375	58.048	38.619	10.088	11.95	216.626	0.051	7.564	78.702	14.43	2.575	11.852	干层	chang4+5
涧39	2248.500	59.883	38.812	10.879	13.856	209.974	0.035	6.924	79.91	13.002	2.59	13.718	干层	chang4+5
涧39	2248.625	61.033	39.082	11.175	16.449	204.288	0.01	0.1	99.9	12.301	2.609	16.335		chang4+5
涧39	2248.750	61.743	39.418	11.465	18.486	200.776	0.01	0.1	99.9	12.175	2.628	18.498		chang4+5
涧39	2248.875	61.969	39.8	11.454	18.13	199.675	0.01	0.1	99.9	12.655	2.641	18.265		chang4+5
涧39	2249.000	63.973	40.223	12.75	15.565	201.614	0.01	0.1	99.9	13.948	2.643	15.699		chang4+5
涧39	2249.125	68.335	40.696	14.948	13.076	206.765	0.01	0.1	99.9	15.933	2.636	13.155		chang4+5
涧39	2249.250	72.032	41.241	16.297	11.625	213.619	0.01	5.236	99.9	17.987	2.625	11.644		chang4+5
涧39	2249.375	74.287	41.836	17.161	11.319	218.983	0.015	5.7	99.9	19.615	2.615	11.282	含油水层	chang4+5
涧39	2249.500	76.901	42.478	18.586	12.046	221.582	0.017	5.885	99.9	20.69	2.611	11.978	含油水层	chang4+5
涧39	2249.625	77.64	43.142	18.36	13.331	222.4	0.018	5.953	94.499	21.259	2.609	13.271	含油水层	chang4+5
涧39	2249.750	75.025	43.797	16.596	14.457	223.418	0.021	6.158	87.62	21.545	2.603	14.424	含油水层	chang4+5
涧39	2249.875	73.049	44.43	16.124	15.042	225.248	0.029	6.657	79.397	21.641	2.591	15.032	含油水层	chang4+5
涧39	2250.000	74.319	45.028	17.278	15.209	227.463	0.048	7.428	70.738	21.485	2.573	15.211	含油水层	chang4+5
涧39	2250.125	76.184	45.573	17.998	15.154	229.751	0.075	8.249	63.799	21.061	2.555	15.166	含油水层	chang4+5
涧39	2250.250	75.74	46.052	17.293	14.926	231.83	0.109	8.97	59.11	20.561	2.539	14.941	含油水层	chang4+5
涧39	2250.375	74.823	46.471	17.01	14.649	232.955	0.14	9.498	56.358	20.274	2.528	14.658	含油水层	chang4+5
涧39	2250.500	76.753	46.831	18.56	14.478	232.296	0.159	9.774	55.099	20.366	2.522	14.481	含油水层	chang4+5
涧39	2250.625	80.393	47.147	20.43	14.437	229.77	0.166	9.864	54.683	20.735	2.521	14.436	含油水层	chang4+5
涧39	2250.750	82.699	47.417	21.178	14.456	226.57	0.159	9.772	55.158	21.125	2.523	14.457	含油水层	chang4+5
涧39	2250.875	83.47	47.608	21.372	14.453	224.714	0.138	9.465	56.956	21.418	2.531	14.452	含油水层	chang4+5
涧39	2251.000	86.052	47.714	23.303	14.471	225.137	0.107	8.936	60.309	21.579	2.543	14.461	含油水层	chang4+5
涧39	2251.125	90.736	47.72	26.08	14.667	227.29	0.082	8.406	63.708	21.576	2.555	14.644	含油水层	chang4+5
涧39	2251.250	93.795	47.572	27.148	15.115	229.235	0.069	8.097	65.152	21.467	2.561	15.091	含油水层	chang4+5
涧39	2251.375	91.87	47.313	24.965	15.565	229.333	0.071	8.126	63.951	21.401	2.559	15.554	含油水层	chang4+5
涧39	2251.500	85.399	46.952	20.911	15.752	227.472	0.086	8.507	60.682	21.553	2.55	15.759	含油水层	chang4+5
涧39	2251.625	78.81	46.484	18.012	15.586	224.839	0.114	9.057	57.266	21.891	2.537	15.613	含油水层	chang4+5
涧39	2251.750	75.688	45.922	17.249	15.078	223.302	0.145	9.573	55.062	22.07	2.526	15.116	含油水层	chang4+5
涧39	2251.875	75.586	45.34	17.581	14.365	223.389	0.164	9.837	54.899	21.937	2.521	14.4	含油水层	chang4+5
涧39	2252.000	74.377	44.771	16.542	13.707	224.48	0.156	9.739	56.798	21.515	2.524	13.728	含油水层	chang4+5
涧39	2252.125	70.511	44.254	14.405	13.324	225.686	0.141	9.508	59.045	20.779	2.529	13.327	含油水层	chang4+5
涧39	2252.250	67.313	43.836	13.367	13.269	226.436	0.13	9.334	60.297	19.989	2.533	13.26	含油水层	chang4+5
涧39	2252.375	68.019	43.503	14.393	13.442	226.6	0.127	9.291	60.204	19.565	2.533	13.425	含油水层	chang4+5
涧39	2252.500	70.465	43.261	15.507	13.781	226.037	0.129	9.326	59.251	19.648	2.533	13.754	含油水层	chang4+5
涧39	2252.625	71.5	43.172	15.623	14.303	224.739	0.125	9.254	58.651	20.006	2.536	14.258	含油水层	chang4+5
涧39	2252.750	70.657	43.25	14.98	15.182	222.529	0.104	8.869	59.456	20.174	2.546	15.105	含油水层	chang4+5
涧39	2252.875	69.53	43.465	14.551	16.7	218.873	0.068	8.057	62.52	19.647	2.565	16.554	含油水层	chang4+5
涧39	2253.000	67.173	43.794	13.199	19.581	213.13	0.035	6.91	67.469	18.125	2.591	19.323	含油水层	chang4+5
涧39	2253.125	63.497	44.211	11.517	24.555	206.019	0.01	0.1	99.9	16.126	2.615	24.212		chang4+5
涧39	2253.250	61.604	44.684	11.195	30.864	200.744	0.01	0.1	99.9	14.899	2.629	30.705		chang4+5
涧39	2253.375	65.802	45.195	14.106	33.426	200.088	0.01	0.1	99.9	15.203	2.627	33.732		chang4+5
涧39	2253.500	72.226	45.731	16.902	27.544	204.326	0.01	0.1	99.9	16.776	2.607	27.93		chang4+5
涧39	2253.625	75.223	46.259	17.505	20.37	211.334	0.038	7.04	64.113	18.695	2.582	20.616	含油水层	chang4+5
涧39	2253.750	76.296	46.79	17.957	15.823	217.84	0.067	8.019	64.002	20.227	2.561	15.945	含油水层	chang4+5
涧39	2253.875	78.546	47.331	19.369	13.582	221.987	0.087	8.528	65.098	21.114	2.551	13.629	含油水层	chang4+5
涧39	2254.000	80.358	47.841	19.962	12.722	223.885	0.089	8.569	67.012	21.292	2.55	12.738	含油水层	chang4+5
涧39	2254.125	80.28	48.266	19.587	12.408	224.766	0.086	8.508	68.346	20.791	2.551	12.421	含油水层	chang4+5
涧39	2254.250	78.9	48.54	18.758	12.16	226.081	0.091	8.617	68.156	20.193	2.548	12.177	含油水层	chang4+5
涧39	2254.375	77.421	48.645	18.109	11.833	227.993	0.113	9.053	65.758	20.066	2.537	11.852	含油水层	chang4+5
涧39	2254.500	75.873	48.586	17.33	11.461	229.643	0.157	9.748	62.041	20.518	2.521	11.482	含油水层	chang4+5
涧39	2254.625	74.249	48.379	16.583	11.066	230.188	0.206	10.365	59.382	21.319	2.508	11.086	含油水层	chang4+5
涧39	2254.750	73.827	48.035	16.68	10.684	229.557	0.236	10.691	58.603	22.103	2.502	10.699	含油水层	chang4+5
涧39	2254.875	75.171	47.609	17.588	10.41	228.76	0.236	10.69	59.405	22.618	2.502	10.415	含油水层	chang4+5
涧39	2255.000	77.093	47.173	18.494	10.313	228.325	0.215	10.464	60.985	22.775	2.507	10.313	含油水层	chang4+5
涧39	2255.125	77.828	46.747	18.547	10.33	228.308	0.195	10.235	62.314	22.531	2.512	10.326	含油水层	chang4+5
