井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	CNL	DEN	RT	解释结论	层位
罗160	2359.625	105.338	69.404	58.232	13.437	236.726	0.01	0.1	99.9	21.564	2.542	13.905		chang3
罗160	2359.750	117.734	69.842	73.851	13.971	242.268	0.01	0.1	99.9	24.076	2.518	14.032		chang3
罗160	2359.875	130.132	70.229	93.639	13.324	255.196	0.01	0.1	99.9	29.369	2.486	12.67		chang3
罗160	2360.000	143.252	70.454	99.9	11.927	276.046	0.01	0.1	99.9	37.201	2.445	11.239		chang3
罗160	2360.125	153.894	70.538	99.9	11.227	299.244	0.01	0.1	99.9	44.526	2.401	11.215		chang4+5
罗160	2360.250	156.503	70.545	99.9	12.154	315.905	0.01	0.1	99.9	47.193	2.366	13.021		chang4+5
罗160	2360.375	149.544	70.474	99.9	14.489	319.398	0.01	0.1	99.9	44.084	2.354	15.847		chang4+5
罗160	2360.500	137.773	70.346	86.357	16.639	307.256	0.01	0.1	99.9	37.891	2.369	17.373		chang4+5
罗160	2360.625	125.782	70.177	69.319	16.996	284.796	0.01	0.1	99.9	31.892	2.41	16.647		chang4+5
罗160	2360.750	113.934	69.984	54.223	16.179	260.948	0.01	0.1	99.9	27.141	2.471	15.747		chang4+5
罗160	2360.875	102.373	69.751	42.276	15.983	241.501	0.01	0.1	99.9	23.743	2.534	16.203		chang4+5
罗160	2361.000	96.977	69.501	42.166	17.049	229.535	0.01	0.1	99.9	21.926	2.581	17.833		chang4+5
罗160	2361.125	101.532	69.257	51.546	18.569	224.96	0.01	0.1	99.9	21.396	2.606	19.25		chang4+5
罗160	2361.250	110.539	69.055	62.425	19.35	225.615	0.01	0.1	99.9	21.477	2.619	19.443		chang4+5
罗160	2361.375	117.336	68.947	68.468	19.183	228.605	0.01	0.1	99.9	21.717	2.629	18.943		chang4+5
罗160	2361.500	119.413	68.943	68.08	18.668	230.539	0.01	0.1	99.9	21.87	2.64	18.413		chang4+5
罗160	2361.625	118.68	68.997	66.562	18.128	230.132	0.01	0.1	99.9	21.88	2.646	17.863		chang4+5
罗160	2361.750	118.468	69.113	67.42	17.517	228.667	0.01	0.1	99.9	21.994	2.643	17.197		chang4+5
罗160	2361.875	121.116	69.358	73.586	16.593	228.573	0.01	0.1	99.9	22.709	2.63	16.035		chang4+5
罗160	2362.000	123.929	69.703	75.369	14.806	233.52	0.01	0.1	99.9	24.56	2.609	13.67		chang4+5
罗160	2362.125	124.995	70.169	76.661	12.195	245.245	0.01	0.1	99.9	27.55	2.589	10.83		chang4+5
罗160	2362.250	126.395	70.749	79.404	9.991	260.456	0.01	0.1	99.9	30.363	2.58	9.214		chang4+5
罗160	2362.375	127.437	71.376	79.823	9.197	272.148	0.01	0.1	99.9	31.698	2.585	9.18		chang4+5
罗160	2362.500	127.307	71.941	79.062	10.029	273.621	0.01	0.1	99.9	31.624	2.599	10.813		chang4+5
罗160	2362.625	130.125	72.462	88.162	12.339	266.889	0.01	0.1	99.9	31.099	2.609	13.751		chang4+5
罗160	2362.750	138.013	72.92	99.9	15.36	260.832	0.01	0.1	99.9	31.048	2.603	16.849		chang4+5
罗160	2362.875	147.531	73.237	99.9	17.557	261.479	0.01	0.1	99.9	31.797	2.576	18.213		chang4+5
罗160	2363.000	152.373	73.381	99.9	17.16	268.47	0.01	0.1	99.9	32.884	2.533	16.186		chang4+5
罗160	2363.125	150.646	73.342	99.9	14.303	276.209	0.01	0.1	99.9	33.304	2.491	12.561		chang4+5
罗160	2363.250	145.046	73.132	99.9	11.03	279.426	0.01	0.1	99.9	32.8	2.469	9.614		chang4+5
罗160	2363.375	136.576	72.732	86.479	8.829	276.476	0.01	0.1	99.9	31.949	2.471	8.102		chang4+5
罗160	2363.500	127.129	72.182	72.795	7.941	268.567	0.01	0.1	99.9	31.449	2.494	7.792		chang4+5
罗160	2363.625	120.679	71.478	67.443	7.984	259.053	0.01	0.1	99.9	31.524	2.53	8.162		chang4+5
罗160	2363.750	118.513	70.699	66.72	8.447	251.426	0.01	0.1	99.9	31.829	2.567	8.711		chang4+5
罗160	2363.875	119.104	69.872	68.912	8.807	248.175	0.01	0.1	99.9	31.96	2.591	8.896		chang4+5
罗160	2364.000	121.39	68.953	72.879	8.744	251.146	0.01	0.1	99.9	31.609	2.598	8.604		chang4+5
罗160	2364.125	122.328	67.914	71.679	8.464	258.392	0.01	0.1	99.9	30.384	2.598	8.335		chang4+5
罗160	2364.250	119.763	66.747	66.092	8.517	264.164	0.01	0.1	99.9	28.242	2.6	8.686		chang4+5
罗160	2364.375	114.395	65.511	57.91	9.353	263.39	0.01	0.1	99.9	25.49	2.612	9.97		chang4+5
罗160	2364.500	108.132	64.271	50.918	11.283	254.713	0.01	0.1	99.9	22.78	2.632	12.497		chang4+5
罗160	2364.625	102.637	63.049	45.543	14.185	242.275	0.01	0.1	99.9	20.992	2.656	15.746		chang4+5
罗160	2364.750	99.795	61.794	25.201	17.233	231.602	0.01	3.15	99.9	20.203	2.676	18.608		chang4+5
罗160	2364.875	99.805	60.53	25.166	19.44	225.384	0.01	2.672	99.9	19.783	2.685	20.209	干层	chang4+5
罗160	2365.000	99.769	59.376	24.838	20.562	223.83	0.01	2.672	99.9	19.211	2.683	20.888	干层	chang4+5
罗160	2365.125	97.753	58.35	23.464	21.257	224.728	0.01	2.942	99.9	18.485	2.677	21.6	干层	chang4+5
罗160	2365.250	93.802	57.474	21.291	22.217	225.467	0.01	3.199	99.9	17.945	2.672	22.787	干层	chang4+5
罗160	2365.375	90.651	56.771	20.39	23.401	225.055	0.01	3.302	99.9	17.775	2.67	23.97	干层	chang4+5
罗160	2365.500	91.221	56.221	21.391	24.216	223.858	0.01	3.315	99.9	17.809	2.67	24.445	干层	chang4+5
罗160	2365.625	93.802	55.814	22.388	24.207	222.716	0.01	3.342	99.9	17.758	2.669	23.988	干层	chang4+5
罗160	2365.750	95.251	55.539	22.464	23.511	221.783	0.01	3.449	99.9	17.471	2.666	23.07	干层	chang4+5
罗160	2365.875	95.705	55.381	22.386	22.792	220.41	0.01	3.618	99.9	16.968	2.662	22.535	干层	chang4+5
罗160	2366.000	95.895	55.298	21.94	22.749	218.04	0.01	3.861	99.9	16.416	2.656	22.946	干层	chang4+5
罗160	2366.125	96.017	55.258	21.69	23.193	215.388	0.01	4.118	99.9	16.199	2.651	23.422	干层	chang4+5
罗160	2366.250	96.517	55.232	21.956	22.94	214.139	0.01	4.3	99.9	16.561	2.647	22.494	干层	chang4+5
罗160	2366.375	97.625	55.183	22.987	21.252	215.51	0.01	4.359	99.9	17.409	2.646	20.104	干层	chang4+5
罗160	2366.500	98.918	55.085	24.211	18.751	219.44	0.01	4.314	99.9	18.377	2.648	17.499	干层	chang4+5
罗160	2366.625	99.874	54.918	25.284	16.496	224.259	0.01	4.163	99.9	18.956	2.652	15.568	干层	chang4+5
罗160	2366.750	100.698	54.662	26.121	15.104	227.802	0.01	3.915	99.9	18.918	2.657	14.674	干层	chang4+5
罗160	2366.875	100.089	54.302	25.084	14.682	228.531	0.01	3.638	99.9	18.397	2.664	14.689	干层	chang4+5
罗160	2367.000	95.725	53.851	21.448	15.125	225.746	0.01	3.389	99.9	17.71	2.669	15.529	干层	chang4+5
罗160	2367.125	89.042	53.32	17.968	16.218	220.924	0.01	3.206	99.9	17.467	2.672	16.854	干层	chang4+5
罗160	2367.250	84.662	52.727	16.828	17.514	217.231	0.01	3.197	99.9	18.107	2.672	18.124	干层	chang4+5
罗160	2367.375	86.665	52.098	19.443	18.426	217.176	0.01	3.317	99.9	19.402	2.669	18.706	干层	chang4+5
罗160	2367.500	91.89	51.47	22.02	18.582	220.564	0.01	3.504	99.9	20.481	2.665	18.467	干层	chang4+5
罗160	2367.625	93.421	50.878	21.625	18.419	223.77	0.01	3.71	99.9	20.311	2.66	18.375	干层	chang4+5
罗160	2367.750	89.374	50.357	18.471	18.799	223.42	0.01	3.882	99.9	18.853	2.657	19.191	干层	chang4+5
罗160	2367.875	82.004	49.95	14.719	20.138	219.635	0.01	3.968	99.9	16.85	2.655	21.013	干层	chang4+5
罗160	2368.000	74.043	49.671	11.543	22.28	214.986	0.01	4.027	99.9	15.015	2.653	23.451	干层	chang4+5
罗160	2368.125	68.277	49.531	10.034	24.538	211.602	0.01	4.149	99.9	13.875	2.65	25.544	干层	chang4+5
罗160	2368.250	67.11	49.54	10.361	25.61	209.961	0.01	4.311	99.9	13.496	2.647	25.672	干层	chang4+5
罗160	2368.375	70.254	49.706	11.979	24.637	209.896	0.01	4.418	99.9	13.675	2.645	23.679	干层	chang4+5
罗160	2368.500	74.621	49.991	13.534	22.144	211.15	0.01	4.402	99.9	14.198	2.646	20.725	干层	chang4+5
罗160	2368.625	79.035	50.373	15.578	19.389	213.226	0.01	4.235	99.9	14.99	2.65	18.154	干层	chang4+5
罗160	2368.750	84.818	50.824	18.548	17.249	215.632	0.01	3.956	99.9	16.093	2.656	16.412	干层	chang4+5
罗160	2368.875	91.977	51.312	22.205	15.849	218.092	0.01	3.708	99.9	17.531	2.662	15.328	干层	chang4+5
罗160	2369.000	97.965	51.799	24.68	14.967	220.555	0.01	3.552	99.9	19.204	2.664	14.633	干层	chang4+5
罗160	2369.125	101.101	52.257	26.009	14.379	223.214	0.01	3.561	99.9	20.687	2.663	14.144	干层	chang4+5
罗160	2369.250	102.754	52.657	27.059	14.107	225.927	0.01	3.809	99.9	21.446	2.657	14.073	干层	chang4+5
罗160	2369.375	101.83	52.97	25.569	14.375	227.764	0.01	4.228	99.9	21.137	2.647	14.654	干层	chang4+5
罗160	2369.500	95.506	53.188	20.913	15.291	227.514	0.01	4.757	99.9	19.925	2.635	15.879	干层	chang4+5
罗160	2369.625	86.6	53.298	16.912	16.609	225.334	0.014	5.323	99.9	18.454	2.622	17.283	干层	chang4+5
罗160	2369.750	82.002	53.288	16.17	17.761	222.611	0.02	5.722	99.9	17.334	2.615	18.204	干层	chang4+5
罗160	2369.875	82.119	53.135	16.412	18.352	220.484	0.02	5.741	99.9	16.854	2.616	18.489	干层	chang4+5
罗160	2370.000	82.753	52.851	16.495	18.414	219.513	0.016	5.468	99.9	17.119	2.622	18.344	干层	chang4+5
罗160	2370.125	84.268	52.429	17.705	18.241	219.616	0.012	5.099	99.9	17.951	2.63	18.146	干层	chang4+5
罗160	2370.250	88.557	51.866	20.319	18.103	220.594	0.01	4.82	99.9	18.8	2.636	18.063	干层	chang4+5
罗160	2370.375	93.616	51.147	22.613	18.011	222.383	0.01	4.659	99.9	19.309	2.639	17.963	干层	chang4+5
罗160	2370.500	95.169	50.297	22.382	17.772	224.492	0.01	4.63	99.9	19.596	2.64	17.596	干层	chang4+5
罗160	2370.625	91.453	49.328	19.753	17.27	225.846	0.01	4.709	99.9	19.769	2.637	16.968	干层	chang4+5
罗160	2370.750	86.043	48.254	17.62	16.579	225.625	0.01	4.896	99.9	19.724	2.633	16.219	干层	chang4+5
罗160	2370.875	83.898	47.091	17.454	15.907	224.064	0.012	5.11	99.9	19.367	2.628	15.619	干层	chang4+5
罗160	2371.000	85.206	45.882	18.152	15.564	222.266	0.014	5.292	99.9	18.74	2.624	15.513	干层	chang4+5
罗160	2371.125	85.51	44.658	17.384	15.825	220.884	0.015	5.382	99.9	17.815	2.623	16.113	干层	chang4+5
罗160	2371.250	82.046	43.455	15.135	16.981	219.268	0.014	5.324	99.9	16.41	2.625	17.783	干层	chang4+5
罗160	2371.375	76.293	42.316	12.526	19.427	216.215	0.012	5.146	99.9	14.499	2.629	20.947	干层	chang4+5
罗160	2371.500	70.882	41.272	10.437	23.939	211.153	0.01	4.883	99.9	12.402	2.635	26.706	干层	chang4+5
罗160	2371.625	65.77	40.35	8.251	31.371	205.103	0.01	4.577	99.9	10.652	2.642	35.686		chang4+5
罗160	2371.750	60.262	39.582	11.6	40.93	199.665	0.01	0.1	99.9	9.515	2.649	45.78		chang4+5
罗160	2371.875	56.263	39.006	10.079	48.488	195.653	0.01	0.1	99.9	8.98	2.654	50.993		chang4+5
罗160	2372.000	55.886	38.612	11.057	50.002	193.465	0.01	0.1	99.9	8.997	2.658	49.085		chang4+5
罗160	2372.125	57.37	38.405	11.822	47.628	193.171	0.01	0.1	99.9	9.494	2.659	46.28		chang4+5
罗160	2372.250	57.691	38.389	11.478	45.615	194.51	0.01	0.1	99.9	10.209	2.657	45.001		chang4+5
罗160	2372.375	57.245	38.572	11.287	44.764	197.111	0.01	0.1	99.9	10.868	2.651	44.546		chang4+5
罗160	2372.500	57.571	38.913	6.821	43.856	200.547	0.01	4.476	96.117	11.422	2.641	43.218	干层	chang4+5
罗160	2372.625	58.243	39.392	7.155	41.474	204.09	0.01	4.947	90.556	11.945	2.631	39.861	干层	chang4+5
罗160	2372.750	58.576	39.988	7.352	37.258	206.883	0.015	5.392	88.859	12.423	2.621	34.85	干层	chang4+5
罗160	2372.875	59.116	40.677	7.645	32.334	208.656	0.02	5.768	89.527	12.797	2.613	30.006	干层	chang4+5
罗160	2373.000	60.235	41.415	8.098	27.913	209.778	0.024	6.01	92.334	13.161	2.608	25.977	干层	chang4+5
罗160	2373.125	62.951	42.175	9.35	24.206	210.75	0.026	6.103	97.55	13.759	2.607	22.569	干层	chang4+5
罗160	2373.250	69.659	42.929	12.476	21.064	211.822	0.025	6.015	99.9	14.714	2.609	19.672	干层	chang4+5
罗160	2373.375	79.275	43.645	16.249	18.467	213.025	0.022	5.861	99.9	15.942	2.612	17.353	干层	chang4+5
罗160	2373.500	85.828	44.308	17.752	16.587	214.188	0.02	5.71	99.9	17.118	2.616	15.878	干层	chang4+5
罗160	2373.625	86.721	44.905	17.279	15.5	215.121	0.018	5.631	99.9	17.635	2.617	15.15	干层	chang4+5
罗160	2373.750	83.985	45.427	15.8	15.098	215.822	0.02	5.73	99.9	17.317	2.614	15.05	干层	chang4+5
罗160	2373.875	79.304	45.864	13.82	15.23	216.371	0.025	6.016	99.9	16.657	2.607	15.397	干层	chang4+5
罗160	2374.000	75.312	46.234	12.839	15.775	216.798	0.032	6.408	99.9	16.226	2.598	16.125	干层	chang4+5
罗160	2374.125	73.546	46.546	12.499	16.617	217.093	0.041	6.77	99.9	16.225	2.59	17.072	干层	chang4+5
罗160	2374.250	72.861	46.816	12.292	17.59	217.192	0.048	6.996	95.115	16.382	2.586	18.069	干层	chang4+5
罗160	2374.375	74.805	47.058	13.709	18.63	216.992	0.05	7.068	91.445	16.416	2.584	19.149	干层	chang4+5
罗160	2374.500	78.365	47.296	14.709	19.871	216.387	0.048	7.0	89.154	16.318	2.587	20.539	干层	chang4+5
罗160	2374.625	79.031	47.547	14.059	21.496	215.264	0.042	6.808	87.818	16.082	2.591	22.381	干层	chang4+5
罗160	2374.750	77.843	47.826	13.555	23.522	213.582	0.037	6.606	86.369	15.655	2.595	24.578	干层	chang4+5
罗160	2374.875	78.549	48.148	14.138	25.683	211.487	0.034	6.491	84.325	15.097	2.597	26.705	干层	chang4+5
罗160	2375.000	80.94	48.515	14.844	27.475	209.318	0.034	6.497	81.996	14.588	2.597	28.187	干层	chang4+5
罗160	2375.125	83.299	48.926	15.501	28.507	207.594	0.036	6.566	80.262	14.365	2.595	28.803	干层	chang4+5
罗160	2375.250	84.105	49.375	15.326	28.493	206.997	0.038	6.632	80.307	14.465	2.594	28.207	干层	chang4+5
罗160	2375.375	82.904	49.854	14.838	27.169	208.133	0.04	6.717	82.255	14.754	2.591	26.209	干层	chang4+5
罗160	2375.500	81.561	50.342	14.923	24.641	211.218	0.045	6.904	85.075	15.158	2.587	23.192	干层	chang4+5
罗160	2375.625	80.488	50.821	14.937	21.654	215.78	0.056	7.244	86.804	15.857	2.578	20.232	干层	chang4+5
罗160	2375.750	79.068	51.271	14.88	19.152	221.119	0.075	7.75	85.655	16.936	2.566	18.153	干层	chang4+5
罗160	2375.875	78.358	51.666	15.38	17.521	226.563	0.104	8.348	82.326	18.149	2.553	16.937	干层	chang4+5
罗160	2376.000	81.268	51.995	17.898	16.725	231.167	0.136	8.876	78.38	19.263	2.542	16.529	干层	chang4+5
罗160	2376.125	91.738	52.252	24.935	16.618	234.723	0.156	9.162	75.538	20.523	2.537	16.701	差油层	chang4+5
罗160	2376.250	102.55	52.453	29.042	16.895	238.248	0.151	9.097	75.242	22.156	2.539	17.074	差油层	chang4+5
罗160	2376.375	105.317	52.608	29.345	17.172	242.799	0.133	8.832	77.076	23.889	2.545	17.262	差油层	chang4+5
罗160	2376.500	101.662	52.714	26.954	17.362	247.715	0.114	8.535	79.316	25.25	2.551	17.455	差油层	chang4+5
罗160	2376.625	94.913	52.793	23.489	17.906	250.39	0.105	8.379	78.857	25.68	2.554	18.322	差油层	chang4+5
罗160	2376.750	88.907	52.869	20.804	19.435	248.734	0.11	8.465	73.864	24.982	2.552	20.465	差油层	chang4+5
罗160	2376.875	87.666	52.956	20.781	22.345	243.325	0.12	8.627	66.806	23.417	2.548	24.084	差油层	chang4+5
罗160	2377.000	90.51	53.091	21.701	26.494	237.321	0.124	8.686	60.761	21.503	2.548	28.724	差油层	chang4+5
罗160	2377.125	92.732	53.289	21.833	30.554	233.536	0.114	8.524	58.434	19.701	2.553	32.247	差油层	chang4+5
罗160	2377.250	92.272	53.526	21.021	32.241	231.88	0.091	8.094	61.546	18.281	2.563	32.234	差油层	chang4+5
罗160	2377.375	89.036	53.806	18.837	31.646	230.143	0.067	7.564	67.052	17.464	2.575	31.101	差油层	chang4+5
罗160	2377.500	85.778	54.143	17.455	31.077	226.145	0.052	7.15	70.983	17.347	2.583	31.054	差油层	chang4+5
罗160	2377.625	84.439	54.545	16.506	31.337	220.476	0.05	7.069	71.175	17.851	2.582	31.598	差油层	chang4+5
罗160	2377.750	83.295	54.992	15.527	31.01	216.159	0.065	7.503	68.299	18.596	2.571	30.467	差油层	chang4+5
罗160	2377.875	82.232	55.453	15.347	28.722	215.667	0.099	8.255	65.81	19.145	2.554	27.109	差油层	chang4+5
罗160	2378.000	83.643	55.865	17.046	25.192	219.164	0.153	9.123	64.067	19.41	2.534	23.419	差油层	chang4+5
罗160	2378.125	87.026	56.221	18.851	22.099	224.044	0.22	9.904	62.503	19.658	2.517	20.879	差油层	chang4+5
罗160	2378.250	88.476	56.528	18.881	20.258	227.534	0.275	10.417	61.2	20.039	2.507	19.684	差油层	chang4+5
罗160	2378.375	85.546	56.772	16.754	19.583	228.905	0.305	10.662	60.09	20.368	2.502	19.49	差油层	chang4+5
罗160	2378.500	80.506	56.958	14.851	19.835	228.875	0.316	10.755	58.583	20.496	2.5	20.154	差油层	chang4+5
罗160	2378.625	77.584	57.068	14.372	20.883	228.489	0.329	10.855	56.121	20.494	2.497	21.557	差油层	chang4+5
罗160	2378.750	76.563	57.097	13.983	22.637	228.149	0.355	11.041	52.692	20.531	2.493	23.635	差油层	chang4+5
罗160	2378.875	75.376	57.024	13.386	25.004	227.725	0.378	11.197	49.285	20.723	2.489	26.27	差油层	chang4+5
罗160	2379.000	75.561	56.899	13.94	27.991	227.217	0.378	11.197	46.443	21.083	2.486	29.583	差油层	chang4+5
罗160	2379.125	78.496	56.731	15.403	31.074	226.798	0.378	11.197	44.342	21.387	2.486	32.453	差油层	chang4+5
罗160	2379.250	82.374	56.495	16.806	32.387	226.549	0.378	11.197	44.428	21.411	2.489	32.327	差油层	chang4+5
罗160	2379.375	84.741	56.199	17.281	31.015	226.537	0.369	11.136	46.525	21.264	2.492	29.802	差油层	chang4+5
罗160	2379.500	83.107	55.845	15.752	28.985	226.998	0.355	11.038	48.228	21.162	2.494	28.229	差油层	chang4+5
罗160	2379.625	79.795	55.439	14.938	28.416	227.948	0.353	11.025	47.979	21.105	2.494	28.589	差油层	chang4+5
罗160	2379.750	79.025	54.997	15.361	29.248	229.014	0.35	11.004	47.04	21.136	2.495	29.857	差油层	chang4+5
罗160	2379.875	79.069	54.559	15.197	29.915	229.861	0.337	10.911	47.352	21.383	2.497	29.968	差油层	chang4+5
罗160	2380.000	76.479	54.136	13.675	28.751	230.41	0.317	10.758	50.02	21.829	2.501	27.625	差油层	chang4+5
罗160	2380.125	75.643	53.717	14.615	25.66	230.801	0.297	10.604	54.624	22.305	2.504	23.842	差油层	chang4+5
罗160	2380.250	79.94	53.349	16.962	22.009	231.186	0.293	10.569	59.376	22.619	2.504	20.314	差油层	chang4+5
罗160	2380.375	84.654	53.012	18.411	18.931	231.636	0.303	10.653	63.193	22.555	2.502	17.652	差油层	chang4+5
罗160	2380.500	86.257	52.717	18.38	16.685	232.148	0.327	10.84	65.664	22.169	2.497	15.79	差油层	chang4+5
罗160	2380.625	86.13	52.474	18.338	15.103	232.615	0.361	11.084	67.089	21.968	2.492	14.466	差油层	chang4+5
