井名	深度	GR	SP	SH	SS	RT	RT.1	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	CAL	DEN	CNL	RT.2	解释结论	层位
耿203	2280.750	90.371	59.445	44.678	55.322	16.459	19.417	244.824	0.0	0.01	0.0	0.1	99.9	0.0	24.99	2.459	26.368	16.382		长4+5!2^(1_3)
耿203	2280.875	88.397	58.5	40.254	59.746	16.26	20.391	244.126	0.0	0.01	0.0	0.1	99.9	0.0	24.931	2.464	25.329	16.077		长4+5!2^(1_3)
耿203	2281.000	84.854	57.719	35.036	64.964	15.984	20.264	241.386	0.463	3.533	10.772	12.967	55.072	0.445	24.907	2.467	23.383	15.846	水层	长4+5!2^(1_3)
耿203	2281.125	80.818	57.113	31.345	68.655	15.958	19.891	237.948	0.477	3.392	10.834	12.838	54.98	0.439	24.907	2.466	21.191	16.125	水层	长4+5!2^(1_3)
耿203	2281.250	77.515	56.335	27.322	72.678	16.458	19.873	234.976	0.485	3.676	10.868	12.908	53.451	0.423	24.908	2.466	19.477	16.957	水层	长4+5!2^(1_3)
耿203	2281.375	73.283	55.364	21.01	78.99	17.335	20.486	233.58	0.56	5.045	11.162	13.507	50.42	0.406	24.91	2.471	18.024	17.9	水层	长4+5!2^(1_3)
耿203	2281.500	67.03	54.63	15.725	84.275	18.295	21.762	232.739	0.739	6.61	11.725	14.017	47.783	0.389	24.912	2.481	16.291	18.887	水层	长4+5!2^(1_3)
耿203	2281.625	61.984	54.103	14.39	85.61	19.431	24.605	230.287	0.844	6.308	11.995	13.74	46.814	0.369	24.912	2.494	14.603	20.246	水层	长4+5!2^(1_3)
耿203	2281.750	60.45	53.639	13.327	86.673	20.718	29.828	225.75	0.723	5.267	11.682	13.193	46.853	0.354	24.927	2.509	13.305	21.423	水层	长4+5!2^(1_3)
耿203	2281.875	59.216	53.352	12.55	87.45	21.456	35.487	221.247	0.612	4.388	11.341	12.777	47.839	0.354	24.981	2.526	12.162	21.505	水层	长4+5!2^(1_3)
耿203	2282.000	58.383	53.283	12.322	87.678	21.31	39.593	217.529	0.528	3.518	11.04	12.347	49.551	0.36	25.04	2.536	10.866	21.018	水层	长4+5!2^(1_3)
耿203	2282.125	58.317	53.359	12.977	87.023	20.552	39.055	213.946	0.441	2.548	10.674	11.787	52.57	0.376	25.075	2.514	9.858	19.855	水层	长4+5!2^(1_3)
耿203	2282.250	59.414	53.661	14.779	85.221	19.306	30.901	210.226	0.345	1.654	10.172	11.056	56.683	0.397	25.157	2.436	9.595	18.486	水层	长4+5!2^(1_3)
耿203	2282.375	62.242	54.219	19.446	80.554	18.15	22.053	206.598	0.248	0.914	9.5	10.021	61.418	0.412	25.335	2.318	10.317	17.647	水层	长4+5!2^(1_3)
耿203	2282.500	67.853	54.748	25.937	74.063	17.337	17.974	202.29	0.149	0.01	8.467	8.67	67.791	0.427	25.577	2.196	13.915	16.873	水层	长4+5!2^(1_3)
耿203	2282.625	73.985	55.259	30.045	69.955	16.484	16.082	196.432	0.081	0.01	7.219	7.4	75.126	0.448	25.826	2.091	19.83	15.9	水层	长4+5!2^(1_3)
耿203	2282.750	78.098	55.954	35.906	64.094	15.494	15.538	191.233	0.0	0.01	0.0	6.29	82.896	0.0	26.123	2.044	25.745	14.886	水层	长4+5!2^(1_3)
耿203	2282.875	83.685	56.813	45.559	54.441	14.651	15.379	191.756	0.0	0.01	0.0	0.1	99.9	0.0	26.441	2.041	29.825	14.299		长4+5!2^(1_3)
耿203	2283.000	91.267	57.467	56.946	43.054	14.105	15.115	198.666	0.0	0.01	0.0	0.1	99.9	0.0	26.605	2.073	29.626	13.814		长4+5!2^(1_3)
耿203	2283.125	98.224	57.902	62.839	37.161	13.617	15.321	213.129	0.0	0.01	0.0	0.1	99.9	0.0	26.51	2.163	26.571	13.323		长4+5!2^(1_3)
耿203	2283.250	101.609	58.249	66.791	33.209	13.153	17.053	232.844	0.0	0.01	0.0	0.1	99.9	0.0	26.268	2.282	23.715	12.898		长4+5!2^(1_3)
耿203	2283.375	103.661	58.573	68.469	31.531	12.847	20.028	245.203	0.0	0.01	0.0	0.1	99.9	0.0	25.893	2.407	21.819	12.771		长4+5!2^(1_3)
耿203	2283.500	104.541	58.839	69.462	30.538	12.768	22.776	248.334	0.0	0.01	0.0	0.1	99.9	0.0	25.578	2.52	20.82	12.764		长4+5!2^(1_3)
耿203	2283.625	105.071	58.985	70.188	29.812	12.89	23.496	244.516	0.0	0.01	0.0	0.1	99.9	0.0	25.474	2.584	20.64	13.078		长4+5!2^(1_3)
耿203	2283.750	105.166	58.939	68.143	31.857	13.332	21.252	235.328	0.0	0.01	0.0	0.1	99.9	0.0	25.443	2.61	20.818	13.712		长4+5!2^(1_3)
耿203	2283.875	103.315	58.609	60.263	39.737	13.975	18.655	228.272	0.0	0.01	0.0	0.1	99.9	0.0	25.464	2.616	20.767	14.369		长4+5!2^(1_3)
耿203	2284.000	98.236	58.162	49.942	50.058	14.685	17.575	225.144	0.0	0.01	0.0	0.1	99.9	0.0	25.506	2.613	19.868	15.159		长4+5!2^(1_3)
耿203	2284.125	92.077	57.653	44.614	55.386	15.554	16.979	224.311	0.0	0.01	0.0	0.1	99.9	0.0	25.547	2.606	18.603	16.147		长4+5!2^(1_3)
耿203	2284.250	88.505	56.951	41.189	58.811	16.524	16.608	225.098	0.0	0.01	0.0	0.1	99.9	0.0	25.603	2.6	17.716	17.089		长4+5!2^(1_3)
耿203	2284.375	85.908	55.927	37.887	62.113	17.194	16.454	226.153	0.201	1.465	9.075	10.938	58.81	0.418	25.689	2.588	17.256	17.352		长4+5!2^(1_3)
耿203	2284.500	83.011	54.949	33.091	66.909	17.362	16.506	226.974	0.243	1.919	9.462	11.471	57.07	0.417	25.78	2.577	17.127	17.376	水层	长4+5!2^(1_3)
耿203	2284.625	79.128	54.099	29.375	70.625	17.209	16.576	227.385	0.303	2.256	9.909	11.852	56.556	0.424	25.84	2.573	17.13	16.959	水层	长4+5!2^(1_3)
耿203	2284.750	75.784	53.164	25.757	74.243	16.668	16.61	226.915	0.351	2.438	10.208	12.104	56.98	0.438	25.893	2.573	17.064	16.232	水层	长4+5!2^(1_3)
耿203	2284.875	72.676	52.036	23.922	76.078	16.07	16.588	225.659	0.385	2.381	10.4	12.106	57.67	0.446	25.938	2.574	16.917	15.827	水层	长4+5!2^(1_3)
耿203	2285.000	71.287	51.168	24.269	75.731	15.687	16.51	224.065	0.381	2.066	10.379	11.852	59.087	0.453	25.965	2.571	16.775	15.476	水层	长4+5!2^(1_3)
耿203	2285.125	71.63	50.586	24.589	75.411	15.303	16.37	222.544	0.347	1.809	10.184	11.631	60.592	0.463	25.969	2.564	16.737	15.045	水层	长4+5!2^(1_3)
耿203	2285.250	71.785	49.991	24.082	75.918	14.825	16.11	221.567	0.327	1.718	10.066	11.598	61.776	0.476	25.969	2.551	16.795	14.494	水层	长4+5!2^(1_3)
耿203	2285.375	71.048	49.219	22.454	77.546	14.352	15.768	221.633	0.341	1.895	10.15	11.85	61.67	0.485	25.967	2.534	16.88	14.139	水层	长4+5!2^(1_3)
耿203	2285.500	69.271	48.599	20.323	79.677	13.995	15.397	222.395	0.388	2.191	10.414	12.209	61.253	0.494	25.966	2.522	16.925	13.78	水层	长4+5!2^(1_3)
耿203	2285.625	67.403	48.175	20.008	79.992	13.602	14.902	223.588	0.454	2.349	10.733	12.427	61.505	0.506	25.967	2.513	16.871	13.334	水层	长4+5!2^(1_3)
耿203	2285.750	67.102	47.734	19.874	80.126	13.126	14.248	225.315	0.504	2.557	10.944	12.697	61.804	0.521	25.969	2.501	16.737	12.813	水层	长4+5!2^(1_3)
耿203	2285.875	66.868	47.18	19.33	80.67	12.703	13.695	226.745	0.548	2.745	11.118	12.902	61.784	0.53	25.971	2.487	16.62	12.539	水层	长4+5!2^(1_3)
耿203	2286.000	65.962	46.808	17.393	82.607	12.438	13.439	227.63	0.601	3.114	11.304	13.233	61.339	0.537	25.972	2.477	16.6	12.287	水层	长4+5!2^(1_3)
耿203	2286.125	63.919	46.664	16.039	83.961	12.181	13.264	227.89	0.676	3.268	11.544	13.392	61.473	0.546	25.972	2.472	16.777	12.023	水层	长4+5!2^(1_3)
耿203	2286.250	62.345	46.691	14.668	85.332	11.915	13.13	227.202	0.707	3.452	11.636	13.424	62.038	0.555	25.971	2.468	17.042	11.751	水层	长4+5!2^(1_3)
耿203	2286.375	60.769	46.957	13.529	86.471	11.709	13.024	226.333	0.733	3.812	11.709	13.48	62.131	0.559	25.973	2.467	17.395	11.644	水层	长4+5!2^(1_3)
耿203	2286.500	59.411	47.302	12.53	87.47	11.616	12.944	226.001	0.773	4.279	11.816	13.604	61.925	0.561	25.976	2.464	17.638	11.574	水层	长4+5!2^(1_3)
耿203	2286.625	58.352	47.709	12.276	87.724	11.555	12.846	226.75	0.847	4.662	12.004	13.808	61.416	0.563	25.98	2.459	17.642	11.528	水层	长4+5!2^(1_3)
耿203	2286.750	58.263	48.389	12.949	87.051	11.514	12.708	229.028	0.957	4.85	12.251	14.099	60.629	0.564	25.983	2.454	17.459	11.493	水层	长4+5!2^(1_3)
耿203	2286.875	59.63	50.04	15.809	84.191	11.489	12.58	231.27	1.001	3.973	12.342	13.958	61.075	0.564	25.985	2.45	17.314	11.483	水层	长4+5!2^(1_3)
耿203	2287.000	63.997	51.503	23.131	76.869	11.488	12.511	232.819	0.866	2.982	12.049	13.276	63.14	0.564	25.984	2.452	17.406	11.497	水层	长4+5!2^(1_3)
耿203	2287.125	71.436	52.532	28.374	71.626	11.527	12.465	234.055	0.631	2.513	11.404	12.872	64.242	0.562	25.982	2.455	17.742	11.571	水层	长4+5!2^(1_3)
耿203	2287.250	76.691	54.332	34.875	65.125	11.649	12.486	235.238	0.0	2.072	0.0	12.407	65.26	0.0	25.98	2.464	18.62	11.767	水层	长4+5!2^(1_3)
耿203	2287.375	82.946	55.918	45.241	54.759	11.867	12.608	236.147	0.0	0.01	0.0	0.1	99.9	0.0	25.976	2.498	19.763	12.017		长4+5!2^(1_3)
耿203	2287.500	91.908	56.995	63.688	36.312	12.143	12.832	236.85	0.0	0.01	0.0	0.1	99.9	0.0	25.973	2.533	20.738	12.333		长4+5!2^(1_3)
耿203	2287.625	102.956	58.005	75.323	24.677	12.499	13.238	237.611	0.0	0.01	0.0	0.1	99.9	0.0	25.971	2.558	21.595	12.747		长4+5!2^(1_3)
耿203	2287.750	109.168	59.474	84.974	15.026	12.983	13.97	238.594	0.0	0.01	0.0	0.1	99.9	0.0	25.969	2.579	23.0	13.337		长4+5!2^(1_3)
耿203	2287.875	113.589	60.687	90.118	9.882	13.484	14.747	239.572	0.0	0.01	0.0	0.1	99.9	0.0	25.969	2.597	24.9	13.704		长4+5!2^(2_1)
耿203	2288.000	115.583	61.426	90.401	9.599	13.828	15.214	240.807	0.0	0.01	0.0	0.1	99.9	0.0	25.971	2.602	26.83	14.012		长4+5!2^(2_1)
耿203	2288.125	115.498	62.033	88.365	11.635	14.07	15.532	243.256	0.0	0.01	0.0	0.1	99.9	0.0	25.977	2.593	28.504	14.157		长4+5!2^(2_1)
耿203	2288.250	114.541	62.775	86.37	13.63	14.139	15.448	248.111	0.0	0.01	0.0	0.1	99.9	0.0	25.984	2.575	28.765	14.112		长4+5!2^(2_1)
耿203	2288.375	113.302	63.356	81.523	18.477	14.044	14.716	252.526	0.0	0.01	0.0	0.1	99.9	0.0	25.996	2.547	27.318	13.943		长4+5!2^(2_1)
耿203	2288.500	110.357	63.729	71.637	28.363	13.821	13.613	255.073	0.0	0.01	0.0	0.1	99.9	0.0	26.014	2.527	25.176	13.64		长4+5!2^(2_1)
耿203	2288.625	105.499	64.019	65.448	34.552	13.457	12.649	255.244	0.0	0.01	0.0	0.1	99.9	0.0	26.029	2.521	23.231	13.183		长4+5!2^(2_1)
耿203	2288.750	102.454	64.37	63.43	36.57	12.905	12.012	251.66	0.0	0.01	0.0	0.1	99.9	0.0	26.047	2.524	22.229	12.49		长4+5!2^(2_1)
耿203	2288.875	101.617	64.674	64.418	35.582	12.335	11.721	246.343	0.0	0.01	0.0	0.1	99.9	0.0	26.073	2.561	22.558	12.101		长4+5!2^(2_1)
耿203	2289.000	102.669	64.899	69.504	30.496	11.951	11.604	241.496	0.0	0.01	0.0	0.1	99.9	0.0	26.092	2.607	23.762	11.725		长4+5!2^(2_1)
耿203	2289.125	105.309	65.096	72.189	27.811	11.581	11.404	238.453	0.0	0.01	0.0	0.1	99.9	0.0	26.081	2.637	24.943	11.364		长4+5!2^(2_1)
耿203	2289.250	106.679	65.397	73.839	26.161	11.228	11.317	240.338	0.0	0.01	0.0	0.1	99.9	0.0	26.049	2.65	25.005	11.025		长4+5!2^(2_1)
耿203	2289.375	107.368	65.705	73.586	26.414	10.983	11.601	244.652	0.0	0.01	0.0	0.1	99.9	0.0	25.98	2.629	24.061	10.92		长4+5!2^(2_1)
耿203	2289.500	107.699	65.939	77.751	22.249	10.904	12.21	247.978	0.0	0.01	0.0	0.1	99.9	0.0	25.894	2.594	23.02	10.88		长4+5!2^(2_1)
耿203	2289.625	109.464	66.159	77.747	22.253	10.895	12.836	249.125	0.0	0.01	0.0	0.1	99.9	0.0	25.847	2.568	22.266	10.919		长4+5!2^(2_1)
耿203	2289.750	109.047	66.577	73.803	26.197	11.075	13.306	245.04	0.0	0.01	0.0	0.1	99.9	0.0	25.817	2.561	21.623	11.309		长4+5!2^(2_1)
耿203	2289.875	106.973	66.943	70.111	29.889	11.453	13.428	239.588	0.0	0.01	0.0	0.1	99.9	0.0	25.797	2.578	21.032	11.669		长4+5!2^(2_1)
耿203	2290.000	104.188	67.169	60.149	39.851	11.844	13.51	235.722	0.0	0.01	0.0	0.1	99.9	0.0	25.786	2.596	20.541	12.106		长4+5!2^(2_1)
耿203	2290.125	99.058	67.379	56.553	43.447	12.337	13.895	233.071	0.0	0.01	0.0	0.1	99.9	0.0	25.787	2.603	20.101	12.683		长4+5!2^(2_1)
耿203	2290.250	96.903	67.652	53.917	46.083	13.205	14.71	231.041	0.0	0.01	0.0	0.1	99.9	0.0	25.794	2.605	19.609	13.986		长4+5!2^(2_1)
耿203	2290.375	95.251	67.808	51.844	48.156	14.241	15.721	229.699	0.0	0.01	0.0	0.1	99.9	0.0	25.808	2.604	19.229	14.623		长4+5!2^(2_1)
耿203	2290.500	93.573	67.868	47.747	52.253	14.871	16.341	228.721	0.0	0.01	0.0	0.1	99.9	0.0	25.825	2.604	19.124	15.243		长4+5!2^(2_1)
耿203	2290.625	91.2	67.979	47.079	52.921	15.483	16.964	227.709	0.0	0.01	0.0	0.1	99.9	0.0	25.836	2.606	19.216	15.842		长4+5!2^(2_1)
耿203	2290.750	90.78	68.068	46.813	53.187	16.179	17.821	226.38	0.0	0.01	0.0	0.1	99.9	0.0	25.845	2.609	19.347	16.684		长4+5!2^(2_1)
耿203	2290.875	90.584	68.09	46.513	53.487	16.757	18.644	225.363	0.0	0.01	0.0	0.1	99.9	0.0	25.857	2.611	19.312	16.865		长4+5!2^(2_1)
耿203	2291.000	90.706	68.131	48.594	51.406	16.914	18.908	224.732	0.0	0.01	0.0	0.1	99.9	0.0	25.873	2.611	19.028	16.987		长4+5!2^(2_1)
耿203	2291.125	91.938	68.176	48.903	51.097	17.039	18.947	224.069	0.0	0.01	0.0	0.1	99.9	0.0	25.888	2.608	18.597	17.115		长4+5!2^(2_1)
耿203	2291.250	92.179	68.236	49.379	50.621	17.169	18.683	222.858	0.0	0.01	0.0	0.1	99.9	0.0	25.904	2.606	18.171	17.249		长4+5!2^(2_1)
耿203	2291.375	92.815	68.341	52.081	47.919	17.239	18.292	221.817	0.0	0.01	0.0	0.1	99.9	0.0	25.93	2.607	18.014	17.224		长4+5!2^(2_1)
耿203	2291.500	94.857	68.452	56.319	43.681	17.228	18.102	221.38	0.0	0.01	0.0	0.1	99.9	0.0	25.964	2.611	18.261	17.233		长4+5!2^(2_1)
耿203	2291.625	97.357	68.512	58.385	41.615	17.283	17.934	221.43	0.0	0.01	0.0	0.1	99.9	0.0	25.992	2.613	18.8	17.357		长4+5!2^(2_1)
耿203	2291.750	98.855	68.568	62.002	37.998	17.472	17.59	222.767	0.0	0.01	0.0	0.1	99.9	0.0	26.021	2.614	19.577	17.644		长4+5!2^(2_1)
耿203	2291.875	100.966	68.685	64.729	35.271	17.652	17.187	224.655	0.0	0.01	0.0	0.1	99.9	0.0	26.072	2.609	20.224	17.663		长4+5!2^(2_1)
耿203	2292.000	102.419	68.798	66.015	33.985	17.653	17.014	226.491	0.0	0.01	0.0	0.1	99.9	0.0	26.143	2.603	20.459	17.638		长4+5!2^(2_1)
耿203	2292.125	103.056	68.839	66.321	33.679	17.605	16.806	228.365	0.0	0.01	0.0	0.1	99.9	0.0	26.21	2.597	20.451	17.556		长4+5!2^(2_1)
耿203	2292.250	103.399	68.808	68.075	31.925	17.166	16.26	230.893	0.0	0.01	0.0	0.1	99.9	0.0	26.288	2.591	20.599	16.581		长4+5!2^(2_1)
耿203	2292.375	104.351	68.739	69.365	30.635	16.239	15.496	232.97	0.0	0.01	0.0	0.1	99.9	0.0	26.432	2.573	21.134	15.728		长4+5!2^(2_1)
耿203	2292.500	105.827	68.634	77.65	22.35	15.375	14.81	234.44	0.0	0.01	0.0	0.1	99.9	0.0	26.646	2.547	22.095	14.847		长4+5!2^(2_1)
耿203	2292.625	110.226	68.504	85.786	14.214	14.488	13.772	236.296	0.0	0.01	0.0	0.1	99.9	0.0	26.842	2.518	23.549	13.951		长4+5!2^(2_1)
耿203	2292.750	114.061	68.242	91.796	8.204	13.304	12.081	242.078	0.0	0.01	0.0	0.1	99.9	0.0	27.052	2.485	26.725	12.334		长4+5!2^(2_1)
耿203	2292.875	116.617	67.96	94.898	5.102	12.036	10.379	250.209	0.0	0.01	0.0	0.1	99.9	0.0	27.382	2.413	31.23	11.588		长4+5!2^(2_1)
耿203	2293.000	118.688	67.707	99.9	0.1	11.393	9.721	259.378	0.0	0.01	0.0	0.1	99.9	0.0	27.814	2.329	35.677	11.1		长4+5!2^(2_1)
耿203	2293.125	123.441	67.463	99.9	0.1	10.945	9.438	270.309	0.0	0.01	0.0	0.1	99.9	0.0	28.132	2.273	39.916	10.712		长4+5!2^(2_1)
耿203	2293.250	127.941	67.048	99.9	0.1	10.506	9.615	288.124	0.0	0.01	0.0	0.1	99.9	0.0	28.364	2.245	46.088	10.198		长4+5!2^(2_1)
耿203	2293.375	130.494	66.676	99.9	0.1	10.131	10.217	303.57	0.0	0.01	0.0	0.1	99.9	0.0	28.439	2.249	53.104	10.029		长4+5!2^(2_1)
耿203	2293.500	131.508	66.432	99.9	0.1	10.016	10.891	311.768	0.0	0.01	0.0	0.1	99.9	0.0	28.269	2.263	57.314	9.995		长4+5!2^(2_1)
耿203	2293.625	130.911	66.207	99.9	0.1	10.008	11.762	315.972	0.0	0.01	0.0	0.1	99.9	0.0	27.911	2.266	56.991	10.027		长4+5!2^(2_1)
耿203	2293.750	129.446	65.859	99.9	0.1	10.132	13.586	315.253	0.0	0.01	0.0	0.1	99.9	0.0	27.437	2.255	50.402	10.29		长4+5!2^(2_1)
耿203	2293.875	129.207	65.503	99.9	0.1	10.41	15.998	311.229	0.0	0.01	0.0	0.1	99.9	0.0	26.794	2.228	41.396	10.589		长4+5!2^(2_1)
耿203	2294.000	129.897	65.165	99.9	0.1	10.718	17.203	306.056	0.0	0.01	0.0	0.1	99.9	0.0	26.109	2.216	35.198	10.91		长4+5!2^(2_1)
耿203	2294.125	127.278	64.801	99.9	0.1	11.044	17.566	300.161	0.0	0.01	0.0	0.1	99.9	0.0	25.741	2.249	31.948	11.243		长4+5!2^(2_1)
耿203	2294.250	122.48	64.149	95.036	4.964	11.583	16.733	290.386	0.0	0.01	0.0	0.1	99.9	0.0	25.563	2.315	29.641	12.092		长4+5!2^(2_2)
耿203	2294.375	116.479	63.479	80.997	19.003	12.345	15.038	280.547	0.0	0.01	0.0	0.1	99.9	0.0	25.472	2.404	27.401	12.724		长4+5!2^(2_2)
耿203	2294.500	108.988	62.887	61.591	38.409	12.921	13.861	272.653	0.0	0.01	0.0	0.1	99.9	0.0	25.435	2.466	25.235	13.216		长4+5!2^(2_2)
耿203	2294.625	98.815	62.23	49.416	50.584	13.352	13.152	264.269	0.0	0.01	0.0	0.1	99.9	0.0	25.426	2.486	23.162	13.556		长4+5!2^(2_2)
耿203	2294.750	91.069	61.203	39.913	60.087	13.685	12.738	247.094	0.0	0.01	0.0	0.1	99.9	0.0	25.425	2.491	20.933	13.878		长4+5!2^(2_2)
耿203	2294.875	83.948	60.414	31.045	68.955	13.874	12.495	227.095	0.0	0.01	0.0	0.1	99.9	0.0	25.426	2.495	18.991	13.867		长4+5!2^(2_2)
耿203	2295.000	76.077	60.003	21.202	78.798	13.785	12.468	210.082	0.0	0.01	0.0	0.1	99.9	0.0	25.431	2.501	17.846	13.662		长4+5!2^(2_2)
耿203	2295.125	67.761	59.696	18.21	81.79	13.55	12.586	195.38	0.0	0.01	0.0	0.1	99.9	0.0	25.438	2.508	17.25	13.381		长4+5!2^(2_2)
耿203	2295.250	65.226	59.486	18.542	81.458	13.21	12.828	184.68	0.0	0.01	0.0	0.1	99.9	0.0	25.446	2.516	16.815	12.953		长4+5!2^(2_2)
耿203	2295.375	66.149	59.513	21.447	78.553	12.869	13.046	182.796	0.0	0.01	0.0	0.1	99.9	0.0	25.456	2.527	16.532	12.745		长4+5!2^(2_2)
耿203	2295.500	70.07	59.741	28.552	71.448	12.708	13.099	188.582	0.0	0.01	0.0	0.1	99.9	0.0	25.466	2.532	16.566	12.653		长4+5!2^(2_2)
耿203	2295.625	76.872	60.089	35.162	64.838	12.662	13.166	197.036	0.0	0.01	0.0	0.1	99.9	0.0	25.473	2.527	17.065	12.675		长4+5!2^(2_2)
耿203	2295.750	82.527	60.866	41.164	58.836	12.809	13.434	208.39	0.0	0.01	0.0	0.1	99.9	0.0	25.481	2.513	19.164	13.009		长4+5!2^(2_2)
耿203	2295.875	87.382	61.553	47.741	52.259	13.142	13.866	218.472	0.0	0.01	0.0	0.1	99.9	0.0	25.491	2.479	22.836	13.341		长4+5!2^(2_2)
耿203	2296.000	92.337	61.997	55.46	44.54	13.493	14.161	226.054	0.0	0.01	0.0	0.1	99.9	0.0	25.501	2.442	26.6	13.72		长4+5!2^(2_2)
耿203	2296.125	96.79	62.397	57.419	42.581	13.892	14.435	234.22	0.0	0.01	0.0	0.1	99.9	0.0	25.5	2.421	29.282	14.149		长4+5!2^(2_2)
耿203	2296.250	97.444	62.841	54.661	45.339	14.447	15.042	248.062	0.0	0.01	0.0	0.1	99.9	0.0	25.489	2.416	29.331	14.894		长4+5!2^(2_2)
耿203	2296.375	95.235	63.154	48.867	51.133	15.088	16.073	260.745	0.0	0.01	0.0	0.1	99.9	0.0	25.467	2.432	26.87	15.38		长4+5!2^(2_2)
耿203	2296.500	90.205	63.338	36.452	63.548	15.556	16.987	266.386	0.0	0.01	0.0	0.1	99.9	0.0	25.44	2.465	23.675	15.819		长4+5!2^(2_2)
耿203	2296.625	81.34	63.497	29.001	70.999	16.017	17.694	266.32	0.0	0.01	0.0	0.1	99.9	0.0	25.428	2.497	20.725	16.313		长4+5!2^(2_2)
耿203	2296.750	75.241	63.581	24.399	75.601	16.572	18.053	256.444	0.0	0.01	0.0	0.1	99.9	0.0	25.428	2.528	17.763	16.96		长4+5!2^(2_2)
耿203	2296.875	71.017	63.613	21.089	78.911	17.107	17.939	241.971	0.0	0.01	0.0	0.1	99.9	0.0	25.44	2.558	15.225	17.328		长4+5!2^(2_2)
耿203	2297.000	68.326	63.652	21.264	78.736	17.414	17.438	229.311	0.0	0.01	0.0	0.1	99.9	0.0	25.463	2.576	13.896	17.542		长4+5!2^(2_2)
耿203	2297.125	69.104	63.734	24.338	75.662	17.608	16.709	218.962	0.0	0.01	0.0	0.1	99.9	0.0	25.488	2.577	13.751	17.706		长4+5!2^(2_2)
耿203	2297.250	72.699	64.01	29.929	70.071	17.673	16.024	212.085	0.0	0.01	0.0	0.1	99.9	0.0	25.516	2.568	15.494	17.623		长4+5!2^(2_2)
耿203	2297.375	77.945	64.272	35.497	64.503	17.497	15.596	211.759	0.0	0.01	0.0	0.1	99.9	0.0	25.562	2.538	19.096	17.309		长4+5!2^(2_2)
耿203	2297.500	83.663	64.445	47.303	52.697	17.145	15.274	217.91	0.0	0.01	0.0	0.1	99.9	0.0	25.623	2.501	23.271	16.899		长4+5!2^(2_2)
耿203	2297.625	92.506	64.602	58.763	41.237	16.7	14.61	227.851	0.0	0.01	0.0	0.1	99.9	0.0	25.664	2.474	27.083	16.401		长4+5!2^(2_2)
耿203	2297.750	99.663	64.781	67.273	32.727	16.058	13.78	242.97	0.0	0.01	0.0	0.1	99.9	0.0	25.68	2.452	30.208	15.545		长4+5!2^(2_2)
耿203	2297.875	104.338	64.928	72.577	27.423	15.331	13.384	255.151	0.0	0.01	0.0	0.1	99.9	0.0	25.682	2.419	32.488	15.011		长4+5!2^(2_2)
耿203	2298.000	106.903	65.045	74.355	25.645	14.884	13.815	257.693	0.0	0.01	0.0	0.1	99.9	0.0	25.682	2.382	34.098	14.695		长4+5!2^(2_2)
耿203	2298.125	107.436	65.181	72.157	27.843	14.608	14.576	252.111	0.0	0.01	0.0	0.1	99.9	0.0	25.687	2.36	35.157	14.477		长4+5!2^(2_2)
耿203	2298.250	105.946	65.394	67.342	32.658	14.495	15.052	232.834	0.0	0.01	0.0	0.1	99.9	0.0	25.692	2.354	34.063	14.522		长4+5!2^(2_2)
耿203	2298.375	103.203	65.548	62.357	37.643	14.669	15.16	209.402	0.0	0.01	0.0	0.1	99.9	0.0	25.675	2.372	30.515	14.889		长4+5!2^(2_2)
耿203	2298.500	99.653	65.626	52.846	47.154	15.088	15.428	192.892	0.0	0.01	0.0	0.1	99.9	0.0	25.627	2.409	26.48	15.385		长4+5!2^(2_2)
耿203	2298.625	93.617	65.706	44.322	55.678	15.577	16.385	182.355	0.0	0.01	0.0	0.1	99.9	0.0	25.576	2.448	23.165	15.864		长4+5!2^(2_2)
耿203	2298.750	87.816	65.913	37.923	62.077	16.193	18.092	176.349	0.0	0.01	0.0	0.1	99.9	0.0	25.543	2.489	20.111	16.686		长4+5!2^(2_2)
耿203	2298.875	82.959	66.086	32.654	67.346	16.878	19.515	175.003	0.0	0.01	0.0	0.1	99.9	0.0	25.536	2.545	17.232	17.165		长4+5!2^(2_2)
耿203	2299.000	78.177	66.151	25.951	74.049	17.201	19.383	177.081	0.0	0.01	0.0	0.1	99.9	0.0	25.566	2.597	15.015	17.256		长4+5!2^(2_2)
耿203	2299.125	72.568	66.168	22.644	77.356	17.165	18.471	180.827	0.0	0.01	0.0	0.1	99.9	0.0	25.619	2.621	13.41	17.03		长4+5!2^(2_2)
耿203	2299.250	69.93	66.19	22.717	77.283	16.726	16.873	186.956	0.0	0.01	0.0	0.1	99.9	0.0	25.691	2.629	12.195	16.271		长4+5!2^(2_2)
耿203	2299.375	70.271	66.212	24.104	75.896	15.966	14.494	192.958	0.0	0.01	0.0	0.1	99.9	0.0	25.821	2.635	11.611	15.509		长4+5!2^(2_2)
耿203	2299.500	72.361	66.206	29.111	70.889	15.218	12.737	196.55	0.0	0.01	0.0	0.1	99.9	0.0	26.027	2.635	11.973	14.783		长4+5!2^(2_2)
耿203	2299.625	77.177	66.184	34.51	65.49	14.502	11.773	199.111	0.0	0.01	0.0	0.1	99.9	0.0	26.23	2.62	13.322	14.082		长4+5!2^(2_2)
耿203	2299.750	81.813	66.101	39.419	60.581	13.667	11.325	204.618	0.0	0.01	0.0	0.1	99.9	0.0	26.408	2.591	16.98	13.044		长4+5!2^(2_2)
