井名	深度	GR	SP	SH	SS	IR4A	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地72-94	2382.875	79.192	98.173	19.508	80.492	26.694	219.656	0.203	1.926	9.097	10.882	50.730	0.303	2.501	26.694	油层	长4+5!2^(2_3)
地72-94	2383.000	76.727	97.166	18.719	81.281	29.070	219.824	0.232	2.047	9.371	10.836	48.788	0.284	2.490	29.070	油层	长4+5!2^(2_3)
地72-94	2383.125	74.482	96.357	17.743	82.257	31.182	222.022	0.292	2.373	9.833	10.971	46.614	0.269	2.480	31.182	油层	长4+5!2^(2_3)
地72-94	2383.250	73.021	95.716	17.188	82.812	32.684	225.219	0.370	2.890	10.319	11.242	44.594	0.259	2.472	32.684	油层	长4+5!2^(2_3)
地72-94	2383.375	71.362	95.264	16.775	83.225	33.697	228.453	0.476	3.519	10.828	11.554	42.910	0.253	2.467	33.697	油层	长4+5!2^(2_3)
地72-94	2383.500	69.710	94.990	16.290	83.710	34.623	230.917	0.587	4.153	11.257	11.823	41.516	0.248	2.465	34.623	油层	长4+5!2^(2_3)
地72-94	2383.625	68.005	94.813	15.688	84.312	35.438	231.927	0.674	4.592	11.539	11.978	40.583	0.243	2.466	35.438	油层	长4+5!2^(2_3)
地72-94	2383.750	67.413	94.679	15.253	84.747	36.177	231.661	0.686	4.742	11.573	12.002	40.098	0.240	2.471	36.177	油层	长4+5!2^(2_3)
地72-94	2383.875	70.082	94.705	15.778	84.222	36.819	230.414	0.561	4.628	11.166	11.919	39.979	0.237	2.483	36.819	油层	长4+5!2^(2_3)
地72-94	2384.000	76.333	94.999	17.849	82.151	36.961	228.564	0.371	4.291	10.322	11.763	40.350	0.237	2.502	36.961	油层	长4+5!2^(2_3)
地72-94	2384.125	82.627	95.458	20.692	79.308	36.499	225.973	0.236	3.777	9.398	11.540	41.269	0.239	2.526	36.499	油层	长4+5!2^(2_3)
地72-94	2384.250	84.894	95.805	22.320	77.680	35.768	222.123	0.172	3.120	8.761	11.216	42.711	0.243	2.551	35.768	油层	长4+5!2^(2_3)
地72-94	2384.375	81.737	95.669	21.277	78.723	35.724	216.600	0.153	2.408	8.514	10.745	44.316	0.244	2.572	35.724	油层	长4+5!2^(2_3)
地72-94	2384.500	73.685	95.013	17.680	82.320	36.828	209.963	0.000	0.856	0.000	10.144	45.828	0.000	2.581	36.828	油层	长4+5!2^(2_3)
地72-94	2384.625	65.629	94.206	20.973	79.027	38.513	204.457	0.000	0.010	0.000	4.018	78.485	0.000	2.577	38.513		长4+5!2^(2_3)
地72-94	2384.750	63.714	93.710	23.367	76.633	39.829	202.382	0.000	0.010	0.000	0.100	99.900	0.000	2.562	39.829		长4+5!2^(2_3)
地72-94	2384.875	68.102	93.734	25.045	74.955	40.468	204.709	0.000	0.010	0.000	0.100	99.900	0.000	2.540	40.468		长4+5!2^(2_3)
地72-94	2385.000	74.556	94.051	20.445	79.555	40.567	210.530	0.161	0.010	8.628	6.001	66.627	0.222	2.521	40.567		长4+5!2^(2_3)
地72-94	2385.125	78.177	94.425	17.742	82.258	40.257	217.314	0.190	1.483	8.958	10.336	43.148	0.223	2.510	40.257	油层	长4+5!2^(2_3)
地72-94	2385.250	79.251	94.841	19.321	80.679	39.571	222.412	0.233	2.898	9.378	10.896	41.610	0.225	2.511	39.571	油层	长4+5!2^(2_3)
地72-94	2385.375	80.026	95.327	20.138	79.862	38.775	224.934	0.255	3.415	9.560	11.241	40.934	0.229	2.521	38.775	油层	长4+5!2^(2_3)
地72-94	2385.500	81.921	95.834	21.006	78.994	38.238	225.270	0.236	3.584	9.398	11.358	40.858	0.231	2.533	38.238	油层	长4+5!2^(2_3)
地72-94	2385.625	83.434	96.282	21.849	78.151	38.123	224.711	0.212	3.536	9.182	11.339	40.978	0.232	2.543	38.123	油层	长4+5!2^(2_3)
地72-94	2385.750	82.102	96.673	21.729	78.271	38.165	224.816	0.228	3.510	9.332	11.323	41.003	0.232	2.548	38.165	油层	长4+5!2^(2_3)
地72-94	2385.875	79.883	97.095	20.855	79.145	38.143	226.118	0.273	3.663	9.698	11.403	40.773	0.231	2.548	38.143	油层	长4+5!2^(2_3)
地72-94	2386.000	80.302	97.589	20.728	79.272	37.778	228.360	0.300	3.995	9.888	11.584	40.431	0.233	2.546	37.778	油层	长4+5!2^(2_3)
地72-94	2386.125	84.946	98.061	22.540	77.460	36.826	230.574	0.265	4.355	9.636	11.800	40.318	0.238	2.544	36.826	油层	长4+5!2^(2_3)
地72-94	2386.250	89.986	98.363	25.439	74.561	35.487	231.796	0.218	4.546	9.239	11.957	40.617	0.245	2.541	35.487	油层	长4+5!2^(2_3)
地72-94	2386.375	92.604	98.358	27.591	72.409	34.018	231.783	0.190	4.464	8.965	12.004	41.351	0.253	2.538	34.018	油层	长4+5!2^(2_3)
地72-94	2386.500	91.849	98.101	27.878	72.122	32.874	230.908	0.189	4.204	8.952	11.952	42.214	0.259	2.530	32.874	油层	长4+5!2^(2_3)
地72-94	2386.625	87.204	97.797	25.951	74.049	32.358	229.983	0.229	3.956	9.339	11.864	42.811	0.262	2.518	32.358	油层	长4+5!2^(2_3)
地72-94	2386.750	80.403	97.599	22.586	77.413	32.147	229.592	0.318	3.812	10.006	11.806	43.131	0.263	2.503	32.147	油层	长4+5!2^(2_3)
地72-94	2386.875	73.877	97.494	19.180	80.820	31.950	229.855	0.449	3.789	10.712	11.806	43.263	0.264	2.486	31.950	油层	长4+5!2^(2_3)
地72-94	2387.000	69.881	97.407	16.845	83.155	31.755	230.686	0.575	3.881	11.215	11.864	43.215	0.264	2.470	31.755	油层	长4+5!2^(2_3)
地72-94	2387.125	69.380	97.382	16.071	83.929	31.085	231.855	0.626	3.998	11.389	11.965	43.372	0.269	2.457	31.085	油层	长4+5!2^(2_3)
地72-94	2387.250	71.333	97.526	16.625	83.375	30.485	233.017	0.602	4.153	11.307	12.078	43.449	0.273	2.447	30.485	油层	长4+5!2^(2_3)
地72-94	2387.375	74.797	97.887	18.063	81.937	30.241	233.959	0.529	4.332	11.044	12.178	43.321	0.274	2.440	30.241	油层	长4+5!2^(2_3)
地72-94	2387.500	78.443	98.404	19.877	80.123	30.103	234.522	0.452	4.463	10.724	12.247	43.212	0.276	2.435	30.103	油层	长4+5!2^(2_3)
地72-94	2387.625	78.499	99.013	20.642	79.358	29.802	234.505	0.450	4.465	10.716	12.268	43.368	0.278	2.431	29.802	油层	长4+5!2^(2_3)
地72-94	2387.750	75.623	99.697	19.756	80.244	29.206	233.954	0.507	4.306	10.958	12.235	43.909	0.282	2.430	29.206	油层	长4+5!2^(2_3)
地72-94	2387.875	72.966	100.517	18.336	81.664	28.356	233.036	0.554	4.029	11.139	12.160	44.796	0.288	2.432	28.356	油层	长4+5!2^(2_3)
地72-94	2388.000	72.389	101.532	17.566	82.434	27.560	232.031	0.542	3.735	11.094	12.066	45.736	0.294	2.435	27.560	油层	长4+5!2^(2_3)
地72-94	2388.125	71.438	102.743	17.108	82.892	27.272	231.246	0.547	3.539	11.111	11.981	46.246	0.296	2.439	27.272	油层	长4+5!2^(2_3)
地72-94	2388.250	69.086	104.101	16.239	83.761	27.278	230.825	0.603	3.442	11.312	11.927	46.421	0.296	2.441	27.278	油层	长4+5!2^(2_3)
地72-94	2388.375	68.734	105.521	15.704	84.296	27.044	230.824	0.614	3.384	11.348	11.910	46.677	0.298	2.443	27.044	油层	长4+5!2^(2_3)
地72-94	2388.500	72.003	106.943	16.552	83.448	26.216	231.228	0.531	3.319	11.050	11.933	47.336	0.305	2.448	26.216	油层	长4+5!2^(2_3)
地72-94	2388.625	78.206	108.360	19.009	80.991	24.685	232.084	0.404	3.230	10.494	11.999	48.571	0.320	2.458	24.685	油层	长4+5!2^(2_3)
地72-94	2388.750	85.109	109.734	22.517	77.483	22.874	233.277	0.000	3.151	0.000	12.102	50.098	0.000	2.475	22.874	油层	长4+5!2^(2_3)
地72-94	2388.875	92.748	110.889	42.177	57.823	21.213	234.624	0.000	1.258	0.000	4.924	80.209	0.000	2.497	21.213		长4+5!2^(2_3)
地72-94	2389.000	99.854	111.662	60.370	39.630	19.882	235.854	0.000	0.010	0.000	0.100	99.900	0.000	2.520	19.882		长4+5!2^(2_3)
地72-94	2389.125	101.907	111.996	66.312	33.688	18.922	236.666	0.000	0.010	0.000	0.100	99.900	0.000	2.539	18.922		
地72-94	2389.250	100.153	111.924	65.957	34.043	18.269	237.035	0.000	0.010	0.000	0.100	99.900	0.000	2.551	18.269		
地72-94	2389.375	98.009	111.493	62.967	37.033	17.854	237.011	0.000	0.010	0.000	0.100	99.900	0.000	2.557	17.854		
地72-94	2389.500	97.239	110.794	61.018	38.982	17.560	236.721	0.000	0.010	0.000	0.100	99.900	0.000	2.557	17.560		
地72-94	2389.625	95.589	109.893	59.156	40.844	17.255	236.358	0.000	0.010	0.000	0.100	99.900	0.000	2.554	17.255		
地72-94	2389.750	92.458	108.785	55.628	44.372	16.938	235.980	0.000	0.010	0.000	0.100	99.900	0.000	2.549	16.938		
地72-94	2389.875	89.860	107.345	51.851	48.149	16.619	235.323	0.000	0.010	0.000	0.100	99.900	0.000	2.540	16.619		
地72-94	2390.000	87.104	105.474	35.339	64.661	16.422	233.866	0.281	1.430	9.754	7.358	75.228	0.434	2.530	16.422		
地72-94	2390.125	81.290	103.263	23.111	76.889	16.467	230.865	0.324	2.195	10.046	12.031	59.316	0.433	2.522	16.467	干层	
地72-94	2390.250	73.470	101.018	19.110	80.890	16.700	226.564	0.388	1.847	10.412	11.664	60.466	0.428	2.520	16.700	干层	
地72-94	2390.375	66.670	99.137	15.301	84.699	16.958	221.574	0.425	1.474	10.599	11.207	62.071	0.423	2.524	16.958	干层	
地72-94	2390.500	62.424	97.732	12.631	87.369	17.259	216.704	0.412	1.151	10.534	10.730	63.828	0.418	2.536	17.259	干层	
地72-94	2390.625	59.705	96.643	10.957	89.043	17.586	212.597	0.383	0.914	10.389	10.302	65.438	0.412	2.550	17.586	干层	
地72-94	2390.750	56.837	95.716	9.639	90.361	17.920	209.408	0.377	0.340	10.355	9.957	66.709	0.406	2.565	17.920	干层	
地72-94	2390.875	53.852	94.969	8.384	91.616	18.342	206.665	0.382	0.010	10.380	9.673	67.563	0.399	2.574	18.342	干层	
地72-94	2391.000	52.174	94.467	7.457	92.543	18.691	204.333	0.369	0.010	10.311	9.431	68.375	0.394	2.577	18.691	干层	
地72-94	2391.125	54.473	94.196	7.598	92.402	18.667	203.679	0.317	0.010	10.004	9.302	69.213	0.394	2.573	18.667	干层	
地72-94	2391.250	58.180	94.093	8.707	91.293	18.311	204.800	0.278	0.010	9.735	9.342	69.631	0.400	2.563	18.311	干层	
地72-94	2391.375	60.500	94.121	9.876	90.124	17.804	207.307	0.281	0.010	9.755	9.532	69.435	0.409	2.552	17.804	干层	
地72-94	2391.500	61.988	94.230	10.780	89.220	17.338	210.565	0.307	0.010	9.939	9.818	68.626	0.417	2.540	17.338	干层	
地72-94	2391.625	64.227	94.373	11.809	88.191	16.845	214.189	0.330	0.518	10.084	10.156	67.669	0.426	2.528	16.845	干层	
地72-94	2391.750	66.161	94.553	12.940	87.060	16.205	217.974	0.363	0.953	10.277	10.517	66.991	0.438	2.518	16.205	干层	
地72-94	2391.875	66.760	94.818	13.725	86.275	15.541	221.641	0.425	1.121	10.597	10.877	66.488	0.452	2.509	15.541	干层	
地72-94	2392.000	67.030	95.176	14.184	85.816	15.016	224.666	0.489	1.291	10.884	11.195	66.008	0.463	2.502	15.016	干层	
地72-94	2392.125	67.226	95.631	14.479	85.521	14.820	226.351	0.528	1.430	11.039	11.411	65.377	0.467	2.498	14.820	干层	
地72-94	2392.250	65.850	96.212	14.258	85.742	14.828	226.988	0.585	1.509	11.249	11.513	64.866	0.467	2.497	14.828	干层	
地72-94	2392.375	63.655	96.944	13.513	86.487	14.828	227.224	0.662	1.540	11.502	11.552	64.683	0.467	2.498	14.828	干层	
地72-94	2392.500	61.735	97.822	12.716	87.284	14.734	227.685	0.748	1.560	11.749	11.588	64.718	0.469	2.500	14.734	干层	
地72-94	2392.625	60.416	98.851	12.158	87.842	14.569	228.679	0.842	1.605	11.990	11.663	64.729	0.472	2.504	14.569	干层	
地72-94	2280.750--2392.625(平均)	93.049	110.541	51.431	48.569	17.391	233.278	0.128	1.072	3.158	3.757	85.156	0.127	2.544	17.391		
地72-94	2280.750--2392.625(最大)	159.393	122.880	99.900	92.783	40.567	303.449	1.793	83.758	13.530	20.598	99.900	0.762	2.650	40.567		
地72-94	2280.750--2392.625(最小)	50.676	82.203	7.217	0.100	7.791	191.822	0.000	0.010	0.000	0.100	31.310	0.000	2.372	7.791		
