井名	深度	GR	SP	RT	AC	CNL	DEN	RT.1	RT.2	RT.3	RT.4	RT.5	RT.6	RT.7	RT.8	RT.9	解释结论	层位
苏257	2322.875	72.954	48.266	14.273	237.739	19.006	2.438	14.428	14.609	13.498	14.704	14.325	15.015	14.918	22.227	23.13	油层	chang4+5
苏257	2323.000	74.77	48.543	13.833	240.252	19.801	2.427	14.395	14.297	13.469	14.211	13.882	14.642	14.649	21.012	21.836	油层	chang4+5
苏257	2323.125	78.175	48.725	13.575	241.451	20.632	2.416	14.449	14.114	13.587	13.892	13.622	14.403	14.481	20.277	21.1	油层	chang4+5
苏257	2323.250	82.924	48.847	13.483	241.751	20.674	2.411	14.575	14.051	13.826	13.734	13.531	14.289	14.411	19.938	20.771	油层	chang4+5
苏257	2323.375	82.844	48.93	13.536	241.763	20.727	2.413	14.785	14.095	14.191	13.714	13.586	14.281	14.426	19.851	20.625	油层	chang4+5
苏257	2323.500	77.516	48.979	13.722	241.913	21.043	2.421	15.078	14.238	14.666	13.822	13.777	14.368	14.521	19.974	20.603	油层	chang4+5
苏257	2323.625	73.983	48.997	14.034	242.149	20.189	2.433	15.374	14.478	15.144	14.056	14.097	14.544	14.696	20.386	20.764	油层	chang4+5
苏257	2323.750	74.742	49.008	14.46	243.077	19.109	2.436	15.571	14.811	15.467	14.409	14.533	14.803	14.951	21.137	21.329	油层	chang4+5
苏257	2323.875	77.473	49.059	14.935	245.751	19.241	2.416	15.377	15.186	15.307	14.824	15.019	15.091	15.244	21.619	21.956	油层	chang4+5
苏257	2324.000	83.335	49.21	15.324	250.303	20.594	2.385	14.55	15.495	14.419	15.182	15.417	15.301	15.482	21.134	21.667	油层	chang4+5
苏257	2324.125	89.409	49.52	15.377	256.858	23.021	2.36	13.254	15.515	12.974	15.237	15.479	15.225	15.461	19.677	20.403		chang4+5
苏257	2324.250	93.696	50.001	14.802	265.541	25.807	2.35	12.087	14.964	11.598	14.693	14.91	14.602	14.907	17.401	18.193		chang4+5
苏257	2324.375	98.82	50.639	13.6	274.953	29.039	2.363	11.035	13.838	10.349	13.543	13.706	13.441	13.815	14.713	15.27		chang4+5
苏257	2324.500	105.105	51.39	12.193	282.886	30.522	2.374	9.818	12.547	9.043	12.194	12.292	12.146	12.59	12.311	12.616		chang4+5
苏257	2324.625	114.225	52.185	10.887	287.65	30.339	2.342	8.737	11.365	7.953	10.938	10.972	10.983	11.486	10.742	10.866		chang4+5
苏257	2324.750	124.759	52.945	9.608	288.392	30.615	2.308	8.463	10.163	7.604	9.687	9.674	9.821	10.345	9.873	9.912		chang4+5
苏257	2324.875	126.705	53.623	8.427	282.681	30.536	2.356	9.414	8.997	8.285	8.513	8.476	8.706	9.209	9.611	9.628		chang4+5
苏257	2325.000	118.784	54.223	7.769	271.87	28.007	2.478	10.906	8.362	9.406	7.858	7.808	8.097	8.599	10.239	10.411		chang4+5
苏257	2325.125	112.637	54.792	7.991	259.738	25.233	2.583	12.184	8.707	10.422	8.094	8.027	8.411	9.004	11.415	11.783		chang4+5
苏257	2325.250	112.034	55.369	8.913	248.009	23.653	2.631	12.961	9.851	11.178	9.037	8.949	9.475	10.25	12.662	13.118		chang4+5
苏257	2325.375	112.878	55.954	9.977	238.996	23.703	2.623	13.537	11.127	11.895	10.113	10.01	10.663	11.622	14.047	14.49		chang4+5
苏257	2325.500	111.452	56.483	10.85	233.749	23.561	2.604	13.991	12.093	12.615	10.977	10.873	11.574	12.623	15.411	15.781		chang4+5
苏257	2325.625	105.871	56.871	11.585	230.257	21.623	2.594	14.268	12.787	13.262	11.681	11.59	12.252	13.288	16.38	16.716		chang4+5
苏257	2325.750	97.856	57.062	12.303	227.312	19.9	2.586	14.38	13.367	13.773	12.352	12.285	12.843	13.793	17.226	17.504		chang4+5
苏257	2325.875	88.564	57.065	12.982	225.213	18.883	2.576	14.302	13.831	14.066	12.975	12.938	13.342	14.148	17.909	18.101		chang4+5
苏257	2326.000	81.705	56.938	13.55	225.242	17.345	2.567	13.982	14.137	14.06	13.488	13.481	13.706	14.331	18.034	18.099		chang4+5
苏257	2326.125	77.046	56.724	13.939	227.736	16.817	2.55	13.419	14.259	13.745	13.83	13.85	13.906	14.336	17.439	17.294		chang4+5
苏257	2326.250	76.066	56.435	14.065	232.087	17.199	2.524	12.728	14.142	13.24	13.917	13.961	13.881	14.123	16.529	16.093		chang4+5
苏257	2326.375	79.785	56.083	13.881	236.964	18.61	2.5	12.32	13.755	13.007	13.701	13.765	13.59	13.663	15.764	15.019		chang4+5
苏257	2326.500	88.82	55.682	13.459	240.392	21.733	2.491	12.439	13.173	13.374	13.255	13.337	13.099	13.028	15.336	14.281		chang4+5
苏257	2326.625	97.199	55.272	13.108	240.921	21.884	2.505	12.942	12.684	14.241	12.88	12.984	12.69	12.496	15.574	14.308		chang4+5
苏257	2326.750	100.094	54.905	13.219	238.555	21.196	2.539	13.442	12.634	15.202	12.956	13.092	12.71	12.39	16.682	15.476		chang4+5
苏257	2326.875	96.526	54.636	13.865	234.725	20.508	2.566	13.795	13.053	16.072	13.55	13.733	13.202	12.724	18.15	16.893		chang4+5
苏257	2327.000	88.864	54.474	14.784	230.536	20.502	2.571	14.01	13.668	16.787	14.402	14.645	13.896	13.225	19.725	18.259		chang4+5
苏257	2327.125	81.673	54.398	15.693	227.658	20.669	2.562	14.102	14.221	17.266	15.241	15.55	14.526	13.641	21.156	19.499		chang4+5
苏257	2327.250	79.043	54.373	16.477	228.398	20.616	2.543	13.898	14.637	17.215	15.957	16.332	15.012	13.917	21.546	19.982		chang4+5
苏257	2327.375	81.089	54.346	17.056	232.881	20.534	2.499	12.995	14.901	16.082	16.483	16.914	15.328	14.061	20.377	19.174		chang4+5
苏257	2327.500	83.467	54.257	17.22	239.339	21.392	2.431	11.692	14.885	14.324	16.621	17.086	15.335	13.975	18.866	17.826		chang4+5
苏257	2327.625	82.468	54.079	16.571	245.722	22.311	2.368	10.905	14.28	13.135	15.991	16.452	14.709	13.385	17.61	16.431		chang4+5
苏257	2327.750	78.188	53.851	15.099	246.072	22.816	2.364	11.531	13.068	13.637	14.583	15.001	13.438	12.267	16.853	15.229		chang4+5
苏257	2327.875	73.251	53.64	13.659	238.336	21.983	2.408	13.029	11.942	15.095	13.216	13.582	12.243	11.253	17.482	15.6		chang4+5
苏257	2328.000	68.63	53.502	13.404	227.135	18.991	2.503	14.404	11.872	16.284	13.004	13.343	12.139	11.248	19.765	18.685		chang4+5
苏257	2328.125	64.632	53.438	14.452	216.675	14.569	2.57	14.889	12.978	16.345	14.068	14.404	13.243	12.371	22.633	22.233		chang4+5
苏257	2328.250	60.438	53.396	15.77	211.835	14.972	2.588	14.574	14.388	15.466	15.412	15.738	14.641	13.809	24.797	24.666		chang4+5
苏257	2328.375	58.881	53.284	16.332	214.869	16.783	2.564	13.754	15.183	14.067	16.037	16.321	15.389	14.689	25.298	25.5		chang4+5
苏257	2328.500	62.171	53.032	15.845	221.911	18.896	2.519	12.835	15.06	12.646	15.646	15.859	15.19	14.708	23.083	23.139		chang4+5
苏257	2328.625	69.015	52.621	14.673	229.499	20.554	2.467	12.009	14.294	11.438	14.579	14.709	14.343	14.109	19.69	19.416	干层	chang4+5
苏257	2328.750	74.39	52.087	13.262	235.328	21.45	2.436	11.402	13.257	10.573	13.264	13.315	13.237	13.235	16.893	16.465	干层	chang4+5
苏257	2328.875	76.307	51.459	11.965	238.749	22.585	2.436	11.014	12.256	10.0	12.041	12.029	12.186	12.37	15.061	14.603	干层	chang4+5
苏257	2329.000	75.723	50.737	10.948	240.568	23.947	2.438	10.808	11.449	9.66	11.075	11.016	11.344	11.665	13.986	13.562	干层	chang4+5
苏257	2329.125	72.262	49.936	10.246	240.989	23.994	2.43	10.786	10.893	9.548	10.407	10.317	10.763	11.181	13.5	13.126	干层	chang4+5
苏257	2329.250	67.883	49.082	9.811	240.221	23.792	2.421	10.912	10.56	9.616	9.995	9.885	10.411	10.9	13.416	13.104	干层	chang4+5
苏257	2329.375	69.483	48.226	9.597	238.472	22.999	2.422	11.123	10.419	9.814	9.799	9.675	10.254	10.796	13.548	13.292	干层	chang4+5
苏257	2329.500	73.707	47.43	9.586	235.626	21.544	2.431	11.382	10.457	10.115	9.799	9.668	10.277	10.857	13.942	13.691	干层	chang4+5
苏257	2329.625	71.191	46.761	9.729	231.509	20.4	2.448	11.769	10.624	10.57	9.949	9.816	10.43	11.032	14.697	14.445	干层	chang4+5
苏257	2329.750	65.463	46.254	9.984	226.246	19.446	2.482	12.36	10.872	11.243	10.206	10.077	10.666	11.27	15.817	15.514		chang4+5
苏257	2329.875	66.007	45.898	10.375	221.052	18.416	2.52	12.943	11.229	11.951	10.593	10.473	11.013	11.603	17.478	17.182		chang4+5
苏257	2330.000	70.067	45.667	10.951	217.898	17.855	2.544	13.257	11.761	12.435	11.164	11.056	11.533	12.104	19.611	19.518		chang4+5
苏257	2330.125	74.049	45.511	11.643	218.266	18.432	2.549	13.231	12.388	12.575	11.847	11.755	12.15	12.689	21.719	21.735		chang4+5
苏257	2330.250	78.672	45.373	12.222	222.548	20.026	2.54	12.999	12.871	12.47	12.408	12.336	12.634	13.118	22.845	22.855		chang4+5
苏257	2330.375	79.997	45.218	12.515	228.657	22.351	2.52	12.741	13.051	12.29	12.672	12.622	12.826	13.242	22.652	22.615	油水同层	chang4+5
苏257	2330.500	77.466	45.063	12.519	234.123	24.542	2.485	12.541	12.957	12.125	12.646	12.614	12.752	13.102	21.344	21.071	油水同层	chang4+5
苏257	2330.625	75.602	44.961	12.369	236.978	25.491	2.457	12.393	12.736	11.988	12.468	12.45	12.556	12.854	19.575	19.045	油水同层	chang4+5
苏257	2330.750	77.05	44.975	12.196	237.278	23.868	2.456	12.303	12.523	11.904	12.271	12.262	12.366	12.628	18.09	17.457	油水同层	chang4+5
苏257	2330.875	79.306	45.106	12.048	236.198	22.903	2.466	12.287	12.354	11.9	12.102	12.099	12.218	12.457	17.155	16.57	油水同层	chang4+5
苏257	2331.000	79.957	45.301	11.942	234.714	22.899	2.467	12.349	12.238	11.989	11.977	11.979	12.122	12.343	16.769	16.248	油水同层	chang4+5
苏257	2331.125	78.77	45.466	11.902	233.073	23.087	2.461	12.513	12.187	12.198	11.918	11.925	12.089	12.294	16.879	16.313	油水同层	chang4+5
苏257	2331.250	80.059	45.537	11.951	231.133	22.706	2.462	12.8	12.218	12.552	11.947	11.96	12.138	12.323	17.422	16.871	油水同层	chang4+5
